Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4862.38,4029,3219.98,2480.49
"Revenue 4862.38 4029 3219.98 2480.49  Other Revenue, Total - - - -","Revenue 4862.38 4029 3219.98 2480.49  Other Revenue, Total - - - -","Revenue 4862.38 4029 3219.98 2480.49  Other Revenue, Total - - - -","Revenue 4862.38 4029 3219.98 2480.49  Other Revenue, Total - - - -","Revenue 4862.38 4029 3219.98 2480.49  Other Revenue, Total - - - -"
Revenue,4862.38,4029,3219.98,2480.49
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1368.41,1190,976.28,812.54
Gross Profit,3493.97,2839,2243.7,1667.95
Total Operating Expenses,4853.52,4270,3099.21,2669.64
"Selling/General/Admin. Expenses, Total 3485.11 3080 2108.37 1857.1  Research & Development - - - -  Depreciation / Amortization 68.62 48 - -  Interest Expense (Income) - Net Operating -0.313 - - -  Unusual Expense (Income) - 7.63 14.56 -  Other Operating Expenses, Total -68.31 -48 - -","Selling/General/Admin. Expenses, Total 3485.11 3080 2108.37 1857.1  Research & Development - - - -  Depreciation / Amortization 68.62 48 - -  Interest Expense (Income) - Net Operating -0.313 - - -  Unusual Expense (Income) - 7.63 14.56 -  Other Operating Expenses, Total -68.31 -48 - -","Selling/General/Admin. Expenses, Total 3485.11 3080 2108.37 1857.1  Research & Development - - - -  Depreciation / Amortization 68.62 48 - -  Interest Expense (Income) - Net Operating -0.313 - - -  Unusual Expense (Income) - 7.63 14.56 -  Other Operating Expenses, Total -68.31 -48 - -","Selling/General/Admin. Expenses, Total 3485.11 3080 2108.37 1857.1  Research & Development - - - -  Depreciation / Amortization 68.62 48 - -  Interest Expense (Income) - Net Operating -0.313 - - -  Unusual Expense (Income) - 7.63 14.56 -  Other Operating Expenses, Total -68.31 -48 - -","Selling/General/Admin. Expenses, Total 3485.11 3080 2108.37 1857.1  Research & Development - - - -  Depreciation / Amortization 68.62 48 - -  Interest Expense (Income) - Net Operating -0.313 - - -  Unusual Expense (Income) - 7.63 14.56 -  Other Operating Expenses, Total -68.31 -48 - -"
"Selling/General/Admin. Expenses, Total",3485.11,3080,2108.37,1857.1
Research & Development,-,-,-,-
Depreciation / Amortization,68.62,48,-,-
Interest Expense (Income) - Net Operating,-0.313,-,-,-
Unusual Expense (Income),-,7.63,14.56,-
"Other Operating Expenses, Total",-68.31,-48,-,-
Operating Income,8.86,-241,120.77,-189.15
"Interest Income (Expense), Net Non-Operating",-,-22.47,-0.46,-0.87
Gain (Loss) on Sale of Assets,-11.33,-,-,-
"Other, Net",14.21,10,27.96,-0.9
Net Income Before Taxes,5.98,-251,148.27,-190.92
Provision for Income Taxes,51.48,-187,106.1,16.42
Net Income After Taxes,-45.51,-64,42.17,-207.34
Minority Interest,-,-,0.02,-0.03
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-45.51,-64,42.2,-207.37
Total Extraordinary Items,-,-,-,-
Net Income,-45.51,-64,42.2,-207.37
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-45.51,-64,42.2,-207.37
Dilution Adjustment,-,-,-,-
Diluted Net Income,-45.51,-64,42.2,-207.37
Diluted Weighted Average Shares,6.91,6.88,6.91,6.75
Diluted EPS Excluding Extraordinary Items,-6.58,-9.31,6.1,-30.74
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,1.56,-22.18,8.5,-30.74
