Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,153522,132215,122184,142926
"Revenue 153522 132215 122184 142926  Other Revenue, Total - - - -","Revenue 153522 132215 122184 142926  Other Revenue, Total - - - -","Revenue 153522 132215 122184 142926  Other Revenue, Total - - - -","Revenue 153522 132215 122184 142926  Other Revenue, Total - - - -","Revenue 153522 132215 122184 142926  Other Revenue, Total - - - -"
Revenue,153522,132215,122184,142926
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",124077,104863,99805,117339
Gross Profit,29445,27352,22379,25587
Total Operating Expenses,144845,125579,120979,138638
"Selling/General/Admin. Expenses, Total 20768 19823 16662 18261  Research & Development - - 1924 2210  Depreciation / Amortization 5181 - 586 574  Interest Expense (Income) - Net Operating -351 - - -  Unusual Expense (Income) - 892 2001 253  Other Operating Expenses, Total -4830 1 1 1","Selling/General/Admin. Expenses, Total 20768 19823 16662 18261  Research & Development - - 1924 2210  Depreciation / Amortization 5181 - 586 574  Interest Expense (Income) - Net Operating -351 - - -  Unusual Expense (Income) - 892 2001 253  Other Operating Expenses, Total -4830 1 1 1","Selling/General/Admin. Expenses, Total 20768 19823 16662 18261  Research & Development - - 1924 2210  Depreciation / Amortization 5181 - 586 574  Interest Expense (Income) - Net Operating -351 - - -  Unusual Expense (Income) - 892 2001 253  Other Operating Expenses, Total -4830 1 1 1","Selling/General/Admin. Expenses, Total 20768 19823 16662 18261  Research & Development - - 1924 2210  Depreciation / Amortization 5181 - 586 574  Interest Expense (Income) - Net Operating -351 - - -  Unusual Expense (Income) - 892 2001 253  Other Operating Expenses, Total -4830 1 1 1","Selling/General/Admin. Expenses, Total 20768 19823 16662 18261  Research & Development - - 1924 2210  Depreciation / Amortization 5181 - 586 574  Interest Expense (Income) - Net Operating -351 - - -  Unusual Expense (Income) - 892 2001 253  Other Operating Expenses, Total -4830 1 1 1"
"Selling/General/Admin. Expenses, Total",20768,19823,16662,18261
Research & Development,-,-,1924,2210
Depreciation / Amortization,5181,-,586,574
Interest Expense (Income) - Net Operating,-351,-,-,-
Unusual Expense (Income),-,892,2001,253
"Other Operating Expenses, Total",-4830,1,1,1
Operating Income,8677,6636,1205,4288
"Interest Income (Expense), Net Non-Operating",-,1508,2496,995
Gain (Loss) on Sale of Assets,321,124,-180,-8
"Other, Net",739,150,255,110
Net Income Before Taxes,7617,8418,3776,5385
Provision for Income Taxes,2047,2912,1633,1845
Net Income After Taxes,5570,5506,2143,3540
Minority Interest,1572,96,65,191
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5516,5602,2208,3731
Total Extraordinary Items,-,-,-,-
Net Income,5516,5602,2208,3731
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,5516,5602,2209,3731
Dilution Adjustment,-,-,-,-
Diluted Net Income,5516,5602,2209,3731
Diluted Weighted Average Shares,19.22,19.98,20.58,20.94
Diluted EPS Excluding Extraordinary Items,287.03,280.33,107.32,178.18
DPS - Common Stock Primary Issue,70,70,60,60
Diluted Normalized EPS,323.17,305.47,167.45,186.37
