Period Ending:,202130/11,202030/11,201930/11,201830/11
Total Revenue,8755.25,7663.58,7597.03,7448.14
"Revenue 8755.25 7663.58 7597.03 7448.14  Other Revenue, Total - - - -","Revenue 8755.25 7663.58 7597.03 7448.14  Other Revenue, Total - - - -","Revenue 8755.25 7663.58 7597.03 7448.14  Other Revenue, Total - - - -","Revenue 8755.25 7663.58 7597.03 7448.14  Other Revenue, Total - - - -","Revenue 8755.25 7663.58 7597.03 7448.14  Other Revenue, Total - - - -"
Revenue,8755.25,7663.58,7597.03,7448.14
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6101.56,5468.52,5510.71,5393.65
Gross Profit,2653.69,2195.06,2086.32,2054.48
Total Operating Expenses,8257.67,7519.97,7472,7286.68
"Selling/General/Admin. Expenses, Total 2089.93 1960.47 1883.03 1831.45  Research & Development 18.3 16.79 25.61 15.63  Depreciation / Amortization 44.18 45.76 52.51 45.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 3.7 28.42 0.14 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2089.93 1960.47 1883.03 1831.45  Research & Development 18.3 16.79 25.61 15.63  Depreciation / Amortization 44.18 45.76 52.51 45.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 3.7 28.42 0.14 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2089.93 1960.47 1883.03 1831.45  Research & Development 18.3 16.79 25.61 15.63  Depreciation / Amortization 44.18 45.76 52.51 45.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 3.7 28.42 0.14 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2089.93 1960.47 1883.03 1831.45  Research & Development 18.3 16.79 25.61 15.63  Depreciation / Amortization 44.18 45.76 52.51 45.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 3.7 28.42 0.14 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 2089.93 1960.47 1883.03 1831.45  Research & Development 18.3 16.79 25.61 15.63  Depreciation / Amortization 44.18 45.76 52.51 45.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 3.7 28.42 0.14 -  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",2089.93,1960.47,1883.03,1831.45
Research & Development,18.3,16.79,25.61,15.63
Depreciation / Amortization,44.18,45.76,52.51,45.94
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),3.7,28.42,0.14,-
"Other Operating Expenses, Total",-,-,-,-
Operating Income,497.59,143.61,125.03,161.46
"Interest Income (Expense), Net Non-Operating",-5.28,-7.25,-34.06,-10.38
Gain (Loss) on Sale of Assets,-,-,104.21,-
"Other, Net",62.48,93.1,68.7,100.72
Net Income Before Taxes,554.78,229.46,263.88,251.8
Provision for Income Taxes,210.75,112.67,122.83,122
Net Income After Taxes,344.03,116.78,141.05,129.79
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,344.03,116.78,141.05,129.79
Total Extraordinary Items,-,-,-,-
Net Income,344.03,116.78,141.05,129.79
Total Adjustments to Net Income,-0,-,-,-
Income Available to Common Excluding Extraordinary Items,344.03,116.78,141.05,129.79
Dilution Adjustment,-,-,-,-
Diluted Net Income,344.03,116.78,141.05,129.79
Diluted Weighted Average Shares,0.86,0.86,0.86,0.86
Diluted EPS Excluding Extraordinary Items,398.71,135.57,163.89,151.16
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,401.37,152.36,99.25,151.16
