Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,4723,3725,3082.82,1767.43
"Revenue 4723 3725 3082.82 1767.43  Other Revenue, Total - - - -","Revenue 4723 3725 3082.82 1767.43  Other Revenue, Total - - - -","Revenue 4723 3725 3082.82 1767.43  Other Revenue, Total - - - -","Revenue 4723 3725 3082.82 1767.43  Other Revenue, Total - - - -","Revenue 4723 3725 3082.82 1767.43  Other Revenue, Total - - - -"
Revenue,4723,3725,3082.82,1767.43
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",756,558,470.68,182.65
Gross Profit,3967,3167,2612.14,1584.78
Total Operating Expenses,4359,3417,1995.91,1229.23
"Selling/General/Admin. Expenses, Total 3603 2859 1482.95 1038.6  Research & Development - - - -  Depreciation / Amortization 152 143 22.29 7.97  Interest Expense (Income) - Net Operating -6 -6 - -  Unusual Expense (Income) - - 19.98 -  Other Operating Expenses, Total -146 -137 - -","Selling/General/Admin. Expenses, Total 3603 2859 1482.95 1038.6  Research & Development - - - -  Depreciation / Amortization 152 143 22.29 7.97  Interest Expense (Income) - Net Operating -6 -6 - -  Unusual Expense (Income) - - 19.98 -  Other Operating Expenses, Total -146 -137 - -","Selling/General/Admin. Expenses, Total 3603 2859 1482.95 1038.6  Research & Development - - - -  Depreciation / Amortization 152 143 22.29 7.97  Interest Expense (Income) - Net Operating -6 -6 - -  Unusual Expense (Income) - - 19.98 -  Other Operating Expenses, Total -146 -137 - -","Selling/General/Admin. Expenses, Total 3603 2859 1482.95 1038.6  Research & Development - - - -  Depreciation / Amortization 152 143 22.29 7.97  Interest Expense (Income) - Net Operating -6 -6 - -  Unusual Expense (Income) - - 19.98 -  Other Operating Expenses, Total -146 -137 - -","Selling/General/Admin. Expenses, Total 3603 2859 1482.95 1038.6  Research & Development - - - -  Depreciation / Amortization 152 143 22.29 7.97  Interest Expense (Income) - Net Operating -6 -6 - -  Unusual Expense (Income) - - 19.98 -  Other Operating Expenses, Total -146 -137 - -"
"Selling/General/Admin. Expenses, Total",3603,2859,1482.95,1038.6
Research & Development,-,-,-,-
Depreciation / Amortization,152,143,22.29,7.97
Interest Expense (Income) - Net Operating,-6,-6,-,-
Unusual Expense (Income),-,-,19.98,-
"Other Operating Expenses, Total",-146,-137,-,-
Operating Income,364,308,1086.92,538.2
"Interest Income (Expense), Net Non-Operating",-,-22.39,-4.25,-0.2
Gain (Loss) on Sale of Assets,-186,-,-,-
"Other, Net",407,60,1.12,-14.94
Net Income Before Taxes,143,248,1083.79,523.06
Provision for Income Taxes,140,100,330.94,138.45
Net Income After Taxes,3,148,752.85,384.61
Minority Interest,4,4,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10,150,752.85,384.61
Total Extraordinary Items,-,-,-,-
Net Income,10,150,752.85,384.61
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,10,150,752.85,384.61
Dilution Adjustment,-,-0.4,-,-
Diluted Net Income,10,150.4,752.85,384.61
Diluted Weighted Average Shares,37.04,28.94,28.6,27.39
Diluted EPS Excluding Extraordinary Items,0.27,5.2,26.33,14.04
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,6.1,5.42,26.81,14.04
