Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,28250,25912,23554.97,26654.81
"Revenue 28250 25912.47 23554.97 26654.81  Other Revenue, Total - - - -","Revenue 28250 25912.47 23554.97 26654.81  Other Revenue, Total - - - -","Revenue 28250 25912.47 23554.97 26654.81  Other Revenue, Total - - - -","Revenue 28250 25912.47 23554.97 26654.81  Other Revenue, Total - - - -","Revenue 28250 25912.47 23554.97 26654.81  Other Revenue, Total - - - -"
Revenue,28250,25912.47,23554.97,26654.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21825,19565.16,18594.97,20535.91
Gross Profit,6425,6347.31,4960.01,6118.9
Total Operating Expenses,24238,21881.49,20879.94,22722.03
"Selling/General/Admin. Expenses, Total 2413 2257.79 1823.08 1922.41  Research & Development - - 167.19 137.29  Depreciation / Amortization 1046 - 48.44 41.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 58.54 246.26 85.12  Other Operating Expenses, Total -970 - - -","Selling/General/Admin. Expenses, Total 2413 2257.79 1823.08 1922.41  Research & Development - - 167.19 137.29  Depreciation / Amortization 1046 - 48.44 41.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 58.54 246.26 85.12  Other Operating Expenses, Total -970 - - -","Selling/General/Admin. Expenses, Total 2413 2257.79 1823.08 1922.41  Research & Development - - 167.19 137.29  Depreciation / Amortization 1046 - 48.44 41.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 58.54 246.26 85.12  Other Operating Expenses, Total -970 - - -","Selling/General/Admin. Expenses, Total 2413 2257.79 1823.08 1922.41  Research & Development - - 167.19 137.29  Depreciation / Amortization 1046 - 48.44 41.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 58.54 246.26 85.12  Other Operating Expenses, Total -970 - - -","Selling/General/Admin. Expenses, Total 2413 2257.79 1823.08 1922.41  Research & Development - - 167.19 137.29  Depreciation / Amortization 1046 - 48.44 41.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 58.54 246.26 85.12  Other Operating Expenses, Total -970 - - -"
"Selling/General/Admin. Expenses, Total",2413,2257.79,1823.08,1922.41
Research & Development,-,-,167.19,137.29
Depreciation / Amortization,1046,-,48.44,41.29
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,58.54,246.26,85.12
"Other Operating Expenses, Total",-970,-,-,-
Operating Income,4012,4030.98,2675.03,3932.78
"Interest Income (Expense), Net Non-Operating",-,59.33,53.73,94.15
Gain (Loss) on Sale of Assets,14,19.15,-1.64,6.58
"Other, Net",-91,13.56,61.76,32.88
Net Income Before Taxes,4089,4123.02,2788.89,4066.39
Provision for Income Taxes,1118,1156.29,943.71,1271.44
Net Income After Taxes,2971,2966.73,1845.18,2794.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2971,2966.73,1845.18,2794.94
Total Extraordinary Items,-,-,-,-
Net Income,2971,2966.73,1845.18,2794.94
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,2971,2966.73,1845.18,2794.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,2971,2966.73,1845.18,2794.94
Diluted Weighted Average Shares,20.17,21,21.81,21.98
Diluted EPS Excluding Extraordinary Items,147.32,141.28,84.59,127.17
DPS - Common Stock Primary Issue,-,43,17,14
Diluted Normalized EPS,127.93,142.63,92.11,129.63
