Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,5905,5739,5020,13292
"Revenue 5905 5739 5020 13292  Other Revenue, Total - - - -","Revenue 5905 5739 5020 13292  Other Revenue, Total - - - -","Revenue 5905 5739 5020 13292  Other Revenue, Total - - - -","Revenue 5905 5739 5020 13292  Other Revenue, Total - - - -","Revenue 5905 5739 5020 13292  Other Revenue, Total - - - -"
Revenue,5905,5739,5020,13292
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3037,3099,2847,7683
Gross Profit,2868,2640,2173,5609
Total Operating Expenses,7775,5879,5583,16282
"Selling/General/Admin. Expenses, Total 2407 2225 2082 6324  Research & Development - 1 - -  Depreciation / Amortization 217 379 371 695  Interest Expense (Income) - Net Operating -37 -28 170 215  Unusual Expense (Income) - -3554 -46 1776  Other Operating Expenses, Total 2151 203 159 -411","Selling/General/Admin. Expenses, Total 2407 2225 2082 6324  Research & Development - 1 - -  Depreciation / Amortization 217 379 371 695  Interest Expense (Income) - Net Operating -37 -28 170 215  Unusual Expense (Income) - -3554 -46 1776  Other Operating Expenses, Total 2151 203 159 -411","Selling/General/Admin. Expenses, Total 2407 2225 2082 6324  Research & Development - 1 - -  Depreciation / Amortization 217 379 371 695  Interest Expense (Income) - Net Operating -37 -28 170 215  Unusual Expense (Income) - -3554 -46 1776  Other Operating Expenses, Total 2151 203 159 -411","Selling/General/Admin. Expenses, Total 2407 2225 2082 6324  Research & Development - 1 - -  Depreciation / Amortization 217 379 371 695  Interest Expense (Income) - Net Operating -37 -28 170 215  Unusual Expense (Income) - -3554 -46 1776  Other Operating Expenses, Total 2151 203 159 -411","Selling/General/Admin. Expenses, Total 2407 2225 2082 6324  Research & Development - 1 - -  Depreciation / Amortization 217 379 371 695  Interest Expense (Income) - Net Operating -37 -28 170 215  Unusual Expense (Income) - -3554 -46 1776  Other Operating Expenses, Total 2151 203 159 -411"
"Selling/General/Admin. Expenses, Total",2407,2225,2082,6324
Research & Development,-,1,-,-
Depreciation / Amortization,217,379,371,695
Interest Expense (Income) - Net Operating,-37,-28,170,215
Unusual Expense (Income),-,-3554,-46,1776
"Other Operating Expenses, Total",2151,203,159,-411
Operating Income,-1870,-140,-563,-2990
"Interest Income (Expense), Net Non-Operating",-,-22,-27,-162
Gain (Loss) on Sale of Assets,-,3554,-,-
"Other, Net",-35,-6953,-,-
Net Income Before Taxes,-1835,3259,-590,-3152
Provision for Income Taxes,-487,-320,-371,481
Net Income After Taxes,-1348,3579,-219,-3633
Minority Interest,539,128,55,772
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1173,3527,-164,-2861
Total Extraordinary Items,-419,527,57,-
Net Income,-1592,4054,-107,-2861
Total Adjustments to Net Income,419,-527,-2,-
Income Available to Common Excluding Extraordinary Items,-1173,3527,-166,-2861
Dilution Adjustment,-0.436,527,-,-
Diluted Net Income,-1591.56,3527,-109,-2861
Diluted Weighted Average Shares,13.73,13.64,13.57,13.54
Diluted EPS Excluding Extraordinary Items,-115.92,258.5,-12.24,-211.32
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-70.79,-17.32,-14.44,-126.05
