Period Ending:,202231/12,202131/12,202031/12,202031/07
Total Revenue,210,307,805.05,793.97
"Revenue 210 307.58 805.05 793.97  Other Revenue, Total - - - -","Revenue 210 307.58 805.05 793.97  Other Revenue, Total - - - -","Revenue 210 307.58 805.05 793.97  Other Revenue, Total - - - -","Revenue 210 307.58 805.05 793.97  Other Revenue, Total - - - -","Revenue 210 307.58 805.05 793.97  Other Revenue, Total - - - -"
Revenue,210,307.58,805.05,793.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",148,289.51,409.42,641.35
Gross Profit,62,18.06,395.63,152.62
Total Operating Expenses,903,1041.68,779.49,1410.88
"Selling/General/Admin. Expenses, Total 508 482.56 256.49 505.94  Research & Development 247 266.21 102.05 183.12  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 3.39 11.53 80.47  Other Operating Expenses, Total 4 - - -","Selling/General/Admin. Expenses, Total 508 482.56 256.49 505.94  Research & Development 247 266.21 102.05 183.12  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 3.39 11.53 80.47  Other Operating Expenses, Total 4 - - -","Selling/General/Admin. Expenses, Total 508 482.56 256.49 505.94  Research & Development 247 266.21 102.05 183.12  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 3.39 11.53 80.47  Other Operating Expenses, Total 4 - - -","Selling/General/Admin. Expenses, Total 508 482.56 256.49 505.94  Research & Development 247 266.21 102.05 183.12  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 3.39 11.53 80.47  Other Operating Expenses, Total 4 - - -","Selling/General/Admin. Expenses, Total 508 482.56 256.49 505.94  Research & Development 247 266.21 102.05 183.12  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 3.39 11.53 80.47  Other Operating Expenses, Total 4 - - -"
"Selling/General/Admin. Expenses, Total",508,482.56,256.49,505.94
Research & Development,247,266.21,102.05,183.12
Depreciation / Amortization,-,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,3.39,11.53,80.47
"Other Operating Expenses, Total",4,-,-,-
Operating Income,-693,-734.1,25.56,-616.91
"Interest Income (Expense), Net Non-Operating",-,56.36,-3.46,-2.22
Gain (Loss) on Sale of Assets,-,41.45,0.44,-
"Other, Net",-9,5.53,17.04,3.01
Net Income Before Taxes,-684,-630.76,39.58,-616.12
Provision for Income Taxes,2,-1.58,7.87,3.47
Net Income After Taxes,-686,-629.18,31.7,-619.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-686,-629.18,31.7,-619.59
Total Extraordinary Items,-,-,-,-
Net Income,-686,-629.18,31.7,-619.59
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-686,-629.18,31.7,-619.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,-686,-629.18,31.7,-619.59
Diluted Weighted Average Shares,34.53,33.04,33.04,30.04
Diluted EPS Excluding Extraordinary Items,-19.87,-19.04,0.96,-20.63
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-12.38,-19.79,1.23,-18.89
