Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,159462,186067,138571,120732
"Revenue 159462 186067 138571 120732  Other Revenue, Total - - - -","Revenue 159462 186067 138571 120732  Other Revenue, Total - - - -","Revenue 159462 186067 138571 120732  Other Revenue, Total - - - -","Revenue 159462 186067 138571 120732  Other Revenue, Total - - - -","Revenue 159462 186067 138571 120732  Other Revenue, Total - - - -"
Revenue,159462,186067,138571,120732
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",98016,99116,83803,78481
Gross Profit,61446,86951,54768,42251
Total Operating Expenses,135525,137932,118688,111007
"Selling/General/Admin. Expenses, Total 37509 38061 34553 32203  Research & Development - - 278 284  Depreciation / Amortization 6257 - - -  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - 754 53 38  Other Operating Expenses, Total -6217 1 1 1","Selling/General/Admin. Expenses, Total 37509 38061 34553 32203  Research & Development - - 278 284  Depreciation / Amortization 6257 - - -  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - 754 53 38  Other Operating Expenses, Total -6217 1 1 1","Selling/General/Admin. Expenses, Total 37509 38061 34553 32203  Research & Development - - 278 284  Depreciation / Amortization 6257 - - -  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - 754 53 38  Other Operating Expenses, Total -6217 1 1 1","Selling/General/Admin. Expenses, Total 37509 38061 34553 32203  Research & Development - - 278 284  Depreciation / Amortization 6257 - - -  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - 754 53 38  Other Operating Expenses, Total -6217 1 1 1","Selling/General/Admin. Expenses, Total 37509 38061 34553 32203  Research & Development - - 278 284  Depreciation / Amortization 6257 - - -  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - 754 53 38  Other Operating Expenses, Total -6217 1 1 1"
"Selling/General/Admin. Expenses, Total",37509,38061,34553,32203
Research & Development,-,-,278,284
Depreciation / Amortization,6257,-,-,-
Interest Expense (Income) - Net Operating,-40,-,-,-
Unusual Expense (Income),-,754,53,38
"Other Operating Expenses, Total",-6217,1,1,1
Operating Income,23937,48135,19883,9725
"Interest Income (Expense), Net Non-Operating",-,-30,215,-37
Gain (Loss) on Sale of Assets,215,-,-,2
"Other, Net",-461,2223,904,485
Net Income Before Taxes,24183,50328,21002,10175
Provision for Income Taxes,8027,15650,6718,3376
Net Income After Taxes,16156,34678,14284,6799
Minority Interest,4260,-937,-572,-423
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,33741,13712,6376
Total Extraordinary Items,-,-,-,-
Net Income,15578,33741,13712,6376
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,15578,33741,13711,6375
Dilution Adjustment,-,-0.533,-,-
Diluted Net Income,15578,33741.53,13711,6375
Diluted Weighted Average Shares,39.38,40.52,40.68,42.2
Diluted EPS Excluding Extraordinary Items,395.62,832.62,337.07,151.06
DPS - Common Stock Primary Issue,-,120,70,40
Diluted Normalized EPS,369.14,764.61,337.96,151.63
