Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,15979,13224,12597.78,9666.38
"Revenue 15979 13224.12 12597.78 9666.38  Other Revenue, Total - - - -","Revenue 15979 13224.12 12597.78 9666.38  Other Revenue, Total - - - -","Revenue 15979 13224.12 12597.78 9666.38  Other Revenue, Total - - - -","Revenue 15979 13224.12 12597.78 9666.38  Other Revenue, Total - - - -","Revenue 15979 13224.12 12597.78 9666.38  Other Revenue, Total - - - -"
Revenue,15979,13224.12,12597.78,9666.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12434,9555.65,9174.4,7089.57
Gross Profit,3545,3668.47,3423.38,2576.81
Total Operating Expenses,15905,13324.61,12354.36,9646.49
"Selling/General/Admin. Expenses, Total 3471 3584.99 3178.91 2556.91  Research & Development 24 16.67 0.04 -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 167.3 1.01 -  Other Operating Expenses, Total -88 - - -","Selling/General/Admin. Expenses, Total 3471 3584.99 3178.91 2556.91  Research & Development 24 16.67 0.04 -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 167.3 1.01 -  Other Operating Expenses, Total -88 - - -","Selling/General/Admin. Expenses, Total 3471 3584.99 3178.91 2556.91  Research & Development 24 16.67 0.04 -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 167.3 1.01 -  Other Operating Expenses, Total -88 - - -","Selling/General/Admin. Expenses, Total 3471 3584.99 3178.91 2556.91  Research & Development 24 16.67 0.04 -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 167.3 1.01 -  Other Operating Expenses, Total -88 - - -","Selling/General/Admin. Expenses, Total 3471 3584.99 3178.91 2556.91  Research & Development 24 16.67 0.04 -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 167.3 1.01 -  Other Operating Expenses, Total -88 - - -"
"Selling/General/Admin. Expenses, Total",3471,3584.99,3178.91,2556.91
Research & Development,24,16.67,0.04,-
Depreciation / Amortization,64,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,167.3,1.01,-
"Other Operating Expenses, Total",-88,-,-,-
Operating Income,74,-100.49,243.43,19.9
"Interest Income (Expense), Net Non-Operating",-,59.71,-42.08,-1.35
Gain (Loss) on Sale of Assets,1,-,-1.01,0.88
"Other, Net",-323,17.41,17.86,12.2
Net Income Before Taxes,396,-23.38,219.21,31.62
Provision for Income Taxes,48,64.3,102.18,12.78
Net Income After Taxes,348,-87.67,117.03,18.84
Minority Interest,20,-2.36,-4.8,-7.31
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,343,-90.03,112.22,11.53
Total Extraordinary Items,-,-,-,-
Net Income,343,-90.03,112.22,11.53
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,343,-90.04,112.22,11.53
Dilution Adjustment,-0.71,-,-,-
Diluted Net Income,343.71,-90.04,112.22,11.53
Diluted Weighted Average Shares,8.12,8.12,8.12,8.12
Diluted EPS Excluding Extraordinary Items,42.25,-11.09,13.83,1.42
DPS - Common Stock Primary Issue,9,-,-,-
Diluted Normalized EPS,29.78,5.19,16.73,4.18
