Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,9681,9169,8006.37,9159.56
"Revenue 9681 9169.42 8006.37 9159.56  Other Revenue, Total - - - -","Revenue 9681 9169.42 8006.37 9159.56  Other Revenue, Total - - - -","Revenue 9681 9169.42 8006.37 9159.56  Other Revenue, Total - - - -","Revenue 9681 9169.42 8006.37 9159.56  Other Revenue, Total - - - -","Revenue 9681 9169.42 8006.37 9159.56  Other Revenue, Total - - - -"
Revenue,9681,9169.42,8006.37,9159.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6754,6336.67,5536,6406.67
Gross Profit,2927,2832.76,2470.36,2752.89
Total Operating Expenses,9453,8896.73,7885.93,8910.6
"Selling/General/Admin. Expenses, Total 2602 2289.31 2304.59 2263.24  Research & Development 221 209.56 - 189.71  Depreciation / Amortization 196 54.73 48.17 49.1  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 7.5 - -  Other Operating Expenses, Total -299 -1.04 -2.83 1.88","Selling/General/Admin. Expenses, Total 2602 2289.31 2304.59 2263.24  Research & Development 221 209.56 - 189.71  Depreciation / Amortization 196 54.73 48.17 49.1  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 7.5 - -  Other Operating Expenses, Total -299 -1.04 -2.83 1.88","Selling/General/Admin. Expenses, Total 2602 2289.31 2304.59 2263.24  Research & Development 221 209.56 - 189.71  Depreciation / Amortization 196 54.73 48.17 49.1  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 7.5 - -  Other Operating Expenses, Total -299 -1.04 -2.83 1.88","Selling/General/Admin. Expenses, Total 2602 2289.31 2304.59 2263.24  Research & Development 221 209.56 - 189.71  Depreciation / Amortization 196 54.73 48.17 49.1  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 7.5 - -  Other Operating Expenses, Total -299 -1.04 -2.83 1.88","Selling/General/Admin. Expenses, Total 2602 2289.31 2304.59 2263.24  Research & Development 221 209.56 - 189.71  Depreciation / Amortization 196 54.73 48.17 49.1  Interest Expense (Income) - Net Operating -21 - - -  Unusual Expense (Income) - 7.5 - -  Other Operating Expenses, Total -299 -1.04 -2.83 1.88"
"Selling/General/Admin. Expenses, Total",2602,2289.31,2304.59,2263.24
Research & Development,221,209.56,-,189.71
Depreciation / Amortization,196,54.73,48.17,49.1
Interest Expense (Income) - Net Operating,-21,-,-,-
Unusual Expense (Income),-,7.5,-,-
"Other Operating Expenses, Total",-299,-1.04,-2.83,1.88
Operating Income,228,272.7,120.44,248.97
"Interest Income (Expense), Net Non-Operating",-,-7.44,7.46,-17.84
Gain (Loss) on Sale of Assets,6,-,-,-1.98
"Other, Net",29,8.16,-20.74,-16.36
Net Income Before Taxes,193,273.42,107.16,212.79
Provision for Income Taxes,50,83.88,39.47,68.11
Net Income After Taxes,143,189.53,67.69,144.68
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,143,189.53,67.69,144.68
Total Extraordinary Items,-,-,-,-
Net Income,143,189.53,67.69,144.68
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,143,189.53,67.69,144.68
Dilution Adjustment,-,-,-,-
Diluted Net Income,143,189.53,67.69,144.68
Diluted Weighted Average Shares,5.39,5.39,5.39,5.38
Diluted EPS Excluding Extraordinary Items,26.53,35.16,12.56,26.9
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,21.8,37.93,12.56,27.15
