Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,860477,670809,551090,650462
"Revenue 860477 670809 551090 650462  Other Revenue, Total - - - -","Revenue 860477 670809 551090 650462  Other Revenue, Total - - - -","Revenue 860477 670809 551090 650462  Other Revenue, Total - - - -","Revenue 860477 670809 551090 650462  Other Revenue, Total - - - -","Revenue 860477 670809 551090 650462  Other Revenue, Total - - - -"
Revenue,860477,670809,551090,650462
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",572803,447178,375642,441323
Gross Profit,287674,223631,175448,209139
Total Operating Expenses,791264,582447,517538,592642
"Selling/General/Admin. Expenses, Total 217585 161469 139573 159009  Research & Development 16034 - - -  Depreciation / Amortization 49914 - - -  Interest Expense (Income) - Net Operating -2939 - - -  Unusual Expense (Income) - -24696 2574 -4697  Other Operating Expenses, Total -62133 -1504 -251 -2993","Selling/General/Admin. Expenses, Total 217585 161469 139573 159009  Research & Development 16034 - - -  Depreciation / Amortization 49914 - - -  Interest Expense (Income) - Net Operating -2939 - - -  Unusual Expense (Income) - -24696 2574 -4697  Other Operating Expenses, Total -62133 -1504 -251 -2993","Selling/General/Admin. Expenses, Total 217585 161469 139573 159009  Research & Development 16034 - - -  Depreciation / Amortization 49914 - - -  Interest Expense (Income) - Net Operating -2939 - - -  Unusual Expense (Income) - -24696 2574 -4697  Other Operating Expenses, Total -62133 -1504 -251 -2993","Selling/General/Admin. Expenses, Total 217585 161469 139573 159009  Research & Development 16034 - - -  Depreciation / Amortization 49914 - - -  Interest Expense (Income) - Net Operating -2939 - - -  Unusual Expense (Income) - -24696 2574 -4697  Other Operating Expenses, Total -62133 -1504 -251 -2993","Selling/General/Admin. Expenses, Total 217585 161469 139573 159009  Research & Development 16034 - - -  Depreciation / Amortization 49914 - - -  Interest Expense (Income) - Net Operating -2939 - - -  Unusual Expense (Income) - -24696 2574 -4697  Other Operating Expenses, Total -62133 -1504 -251 -2993"
"Selling/General/Admin. Expenses, Total",217585,161469,139573,159009
Research & Development,16034,-,-,-
Depreciation / Amortization,49914,-,-,-
Interest Expense (Income) - Net Operating,-2939,-,-,-
Unusual Expense (Income),-,-24696,2574,-4697
"Other Operating Expenses, Total",-62133,-1504,-251,-2993
Operating Income,69213,88362,33552,57820
"Interest Income (Expense), Net Non-Operating",-,-2790,322,-55
Gain (Loss) on Sale of Assets,-77,-,-,-
"Other, Net",-2332,-373,-382,-1
Net Income Before Taxes,71622,85199,33492,57764
Provision for Income Taxes,24473,25645,7008,14837
Net Income After Taxes,47149,59554,26484,42927
Minority Interest,8698,-806,-540,-957
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,45918,58748,25944,41970
Total Extraordinary Items,-,6751,367,-
Net Income,45918,65499,26311,41970
Total Adjustments to Net Income,-,1,1,1
Income Available to Common Excluding Extraordinary Items,45918,58749,25945,41971
Dilution Adjustment,-,-,-,-
Diluted Net Income,45918,65500,26312,41971
Diluted Weighted Average Shares,160.66,160.59,160.52,160.43
Diluted EPS Excluding Extraordinary Items,285.8,365.83,161.63,261.62
DPS - Common Stock Primary Issue,66,65,64,64
Diluted Normalized EPS,251.73,258.33,174.32,239.86
