Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8085,8147,6850.76,7212.95
"Revenue 8085 8147 6850.76 7212.95  Other Revenue, Total - - - -","Revenue 8085 8147 6850.76 7212.95  Other Revenue, Total - - - -","Revenue 8085 8147 6850.76 7212.95  Other Revenue, Total - - - -","Revenue 8085 8147 6850.76 7212.95  Other Revenue, Total - - - -","Revenue 8085 8147 6850.76 7212.95  Other Revenue, Total - - - -"
Revenue,8085,8147,6850.76,7212.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6065,6325,5313.84,5770.16
Gross Profit,2020,1822,1536.92,1442.79
Total Operating Expenses,7324,7618,6582.62,7261.94
"Selling/General/Admin. Expenses, Total 1259 1261 1020.62 1096.24  Research & Development - 206 211.01 261.76  Depreciation / Amortization 355 472 35.95 49.02  Interest Expense (Income) - Net Operating -58 -67 - -  Unusual Expense (Income) - 549.39 1.2 84.76  Other Operating Expenses, Total -297 -579 - -","Selling/General/Admin. Expenses, Total 1259 1261 1020.62 1096.24  Research & Development - 206 211.01 261.76  Depreciation / Amortization 355 472 35.95 49.02  Interest Expense (Income) - Net Operating -58 -67 - -  Unusual Expense (Income) - 549.39 1.2 84.76  Other Operating Expenses, Total -297 -579 - -","Selling/General/Admin. Expenses, Total 1259 1261 1020.62 1096.24  Research & Development - 206 211.01 261.76  Depreciation / Amortization 355 472 35.95 49.02  Interest Expense (Income) - Net Operating -58 -67 - -  Unusual Expense (Income) - 549.39 1.2 84.76  Other Operating Expenses, Total -297 -579 - -","Selling/General/Admin. Expenses, Total 1259 1261 1020.62 1096.24  Research & Development - 206 211.01 261.76  Depreciation / Amortization 355 472 35.95 49.02  Interest Expense (Income) - Net Operating -58 -67 - -  Unusual Expense (Income) - 549.39 1.2 84.76  Other Operating Expenses, Total -297 -579 - -","Selling/General/Admin. Expenses, Total 1259 1261 1020.62 1096.24  Research & Development - 206 211.01 261.76  Depreciation / Amortization 355 472 35.95 49.02  Interest Expense (Income) - Net Operating -58 -67 - -  Unusual Expense (Income) - 549.39 1.2 84.76  Other Operating Expenses, Total -297 -579 - -"
"Selling/General/Admin. Expenses, Total",1259,1261,1020.62,1096.24
Research & Development,-,206,211.01,261.76
Depreciation / Amortization,355,472,35.95,49.02
Interest Expense (Income) - Net Operating,-58,-67,-,-
Unusual Expense (Income),-,549.39,1.2,84.76
"Other Operating Expenses, Total",-297,-579,-,-
Operating Income,761,529,268.14,-48.99
"Interest Income (Expense), Net Non-Operating",-,-60.28,-69.8,-61.02
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",40,592,27.43,70.67
Net Income Before Taxes,721,-63,225.78,-39.34
Provision for Income Taxes,204,79,55.67,-12.75
Net Income After Taxes,517,-142,170.1,-26.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,517,-142,170.1,-26.59
Total Extraordinary Items,-,-,-,-
Net Income,517,-142,170.1,-26.59
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,517,-142,170.1,-26.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,517,-142,170.1,-26.59
Diluted Weighted Average Shares,1.27,1.27,1.27,1.27
Diluted EPS Excluding Extraordinary Items,407.64,-111.94,134.03,-20.94
DPS - Common Stock Primary Issue,50,50,50,30
Diluted Normalized EPS,359.25,239.45,134.74,22.46
