Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4063,3787,3310.15,4028.22
"Revenue 4063 3787 3310.15 4028.22  Other Revenue, Total - - - -","Revenue 4063 3787 3310.15 4028.22  Other Revenue, Total - - - -","Revenue 4063 3787 3310.15 4028.22  Other Revenue, Total - - - -","Revenue 4063 3787 3310.15 4028.22  Other Revenue, Total - - - -","Revenue 4063 3787 3310.15 4028.22  Other Revenue, Total - - - -"
Revenue,4063,3787,3310.15,4028.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1477,1293,1206.52,1396.24
Gross Profit,2586,2494,2103.63,2631.99
Total Operating Expenses,4378,3717,3284.82,3592.16
"Selling/General/Admin. Expenses, Total 1519 1312 1236.88 1346.67  Research & Development 1196 918 699.16 734.4  Depreciation / Amortization 155 193 164.22 114.73  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - - -21.97 0.13  Other Operating Expenses, Total 34 2 - -","Selling/General/Admin. Expenses, Total 1519 1312 1236.88 1346.67  Research & Development 1196 918 699.16 734.4  Depreciation / Amortization 155 193 164.22 114.73  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - - -21.97 0.13  Other Operating Expenses, Total 34 2 - -","Selling/General/Admin. Expenses, Total 1519 1312 1236.88 1346.67  Research & Development 1196 918 699.16 734.4  Depreciation / Amortization 155 193 164.22 114.73  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - - -21.97 0.13  Other Operating Expenses, Total 34 2 - -","Selling/General/Admin. Expenses, Total 1519 1312 1236.88 1346.67  Research & Development 1196 918 699.16 734.4  Depreciation / Amortization 155 193 164.22 114.73  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - - -21.97 0.13  Other Operating Expenses, Total 34 2 - -","Selling/General/Admin. Expenses, Total 1519 1312 1236.88 1346.67  Research & Development 1196 918 699.16 734.4  Depreciation / Amortization 155 193 164.22 114.73  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - - -21.97 0.13  Other Operating Expenses, Total 34 2 - -"
"Selling/General/Admin. Expenses, Total",1519,1312,1236.88,1346.67
Research & Development,1196,918,699.16,734.4
Depreciation / Amortization,155,193,164.22,114.73
Interest Expense (Income) - Net Operating,-3,-1,-,-
Unusual Expense (Income),-,-,-21.97,0.13
"Other Operating Expenses, Total",34,2,-,-
Operating Income,-315,70,25.33,436.06
"Interest Income (Expense), Net Non-Operating",-,60.34,36.45,-11.74
Gain (Loss) on Sale of Assets,4,0.02,-,0.33
"Other, Net",309,-84,41.49,14.41
Net Income Before Taxes,-628,154,103.27,439.05
Provision for Income Taxes,16,38,-32.97,43.53
Net Income After Taxes,-644,116,136.24,395.52
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-644,116,136.24,395.52
Total Extraordinary Items,-,-,-,-
Net Income,-644,116,136.24,395.52
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-644,116,136.24,395.52
Dilution Adjustment,-,-,-0.68,-
Diluted Net Income,-644,116,136.24,395.52
Diluted Weighted Average Shares,4.48,4.47,4.45,3.89
Diluted EPS Excluding Extraordinary Items,-143.75,25.95,30.64,101.78
DPS - Common Stock Primary Issue,10,10,10,26
Diluted Normalized EPS,-29.86,21.53,38.6,107.2
