Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,11134,12209.47,19325.8,16278.7
"Revenue 11134 12209.47 19325.8 16278.7  Other Revenue, Total - - - -","Revenue 11134 12209.47 19325.8 16278.7  Other Revenue, Total - - - -","Revenue 11134 12209.47 19325.8 16278.7  Other Revenue, Total - - - -","Revenue 11134 12209.47 19325.8 16278.7  Other Revenue, Total - - - -","Revenue 11134 12209.47 19325.8 16278.7  Other Revenue, Total - - - -"
Revenue,11134,12209.47,19325.8,16278.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9400,10738.68,16086.45,13453.55
Gross Profit,1734,1470.79,3239.35,2825.14
Total Operating Expenses,10250,11541.9,17018.21,14286.28
"Selling/General/Admin. Expenses, Total 843 805.8 913.36 823.13  Research & Development - - - -  Depreciation / Amortization 60 9.24 9.47 6.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -11.82 8.93 3.23  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 843 805.8 913.36 823.13  Research & Development - - - -  Depreciation / Amortization 60 9.24 9.47 6.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -11.82 8.93 3.23  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 843 805.8 913.36 823.13  Research & Development - - - -  Depreciation / Amortization 60 9.24 9.47 6.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -11.82 8.93 3.23  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 843 805.8 913.36 823.13  Research & Development - - - -  Depreciation / Amortization 60 9.24 9.47 6.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -11.82 8.93 3.23  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 843 805.8 913.36 823.13  Research & Development - - - -  Depreciation / Amortization 60 9.24 9.47 6.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -11.82 8.93 3.23  Other Operating Expenses, Total -50 - - -"
"Selling/General/Admin. Expenses, Total",843,805.8,913.36,823.13
Research & Development,-,-,-,-
Depreciation / Amortization,60,9.24,9.47,6.36
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-11.82,8.93,3.23
"Other Operating Expenses, Total",-50,-,-,-
Operating Income,884,667.57,2307.59,1992.42
"Interest Income (Expense), Net Non-Operating",-,19.6,28.48,13.65
Gain (Loss) on Sale of Assets,-,-0.27,-,-
"Other, Net",-42,23.84,2.56,8.08
Net Income Before Taxes,926,710.74,2338.64,2014.15
Provision for Income Taxes,328,254.85,754.07,671.65
Net Income After Taxes,598,455.88,1584.57,1342.49
Minority Interest,-,-,-,2.98
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,598,455.88,1584.57,1345.47
Total Extraordinary Items,-,-,-,-
Net Income,598,455.88,1584.57,1345.47
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,598,455.88,1584.57,1345.47
Dilution Adjustment,-0.36,-,-,-
Diluted Net Income,598.36,455.88,1584.57,1345.47
Diluted Weighted Average Shares,45.5,45.24,45.4,46.24
Diluted EPS Excluding Extraordinary Items,13.15,10.08,34.9,29.09
DPS - Common Stock Primary Issue,14,12.9,16.75,14.5
Diluted Normalized EPS,12.68,9.91,35.04,29.14
