Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8396,7940,7320.36,8256.13
"Revenue 8396 7940.47 7320.36 8256.13  Other Revenue, Total - - - -","Revenue 8396 7940.47 7320.36 8256.13  Other Revenue, Total - - - -","Revenue 8396 7940.47 7320.36 8256.13  Other Revenue, Total - - - -","Revenue 8396 7940.47 7320.36 8256.13  Other Revenue, Total - - - -","Revenue 8396 7940.47 7320.36 8256.13  Other Revenue, Total - - - -"
Revenue,8396,7940.47,7320.36,8256.13
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5151,4868.94,4675.51,5158.45
Gross Profit,3245,3071.53,2644.85,3097.68
Total Operating Expenses,7602,7207.46,6829.1,7659.33
"Selling/General/Admin. Expenses, Total 2451 2338.53 1975.51 2253.03  Research & Development - - 178.08 178.25  Depreciation / Amortization 358 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 69.59  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 2451 2338.53 1975.51 2253.03  Research & Development - - 178.08 178.25  Depreciation / Amortization 358 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 69.59  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 2451 2338.53 1975.51 2253.03  Research & Development - - 178.08 178.25  Depreciation / Amortization 358 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 69.59  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 2451 2338.53 1975.51 2253.03  Research & Development - - 178.08 178.25  Depreciation / Amortization 358 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 69.59  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 2451 2338.53 1975.51 2253.03  Research & Development - - 178.08 178.25  Depreciation / Amortization 358 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 69.59  Other Operating Expenses, Total -354 - - -"
"Selling/General/Admin. Expenses, Total",2451,2338.53,1975.51,2253.03
Research & Development,-,-,178.08,178.25
Depreciation / Amortization,358,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,-,-,69.59
"Other Operating Expenses, Total",-354,-,-,-
Operating Income,794,733.01,491.25,596.8
"Interest Income (Expense), Net Non-Operating",-,19.55,14.89,214.54
Gain (Loss) on Sale of Assets,-,-14.1,-0.87,-2.79
"Other, Net",-31,6.88,0.46,14.41
Net Income Before Taxes,825,745.34,505.73,822.96
Provision for Income Taxes,232,239.92,164.79,249.54
Net Income After Taxes,593,505.42,340.94,573.41
Minority Interest,-,-,-,9.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,593,505.42,340.94,582.53
Total Extraordinary Items,-,-,-,-
Net Income,593,505.42,340.94,582.53
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,593,505.42,340.94,582.53
Dilution Adjustment,-,-,-,-
Diluted Net Income,593,505.42,340.94,582.53
Diluted Weighted Average Shares,-,2.43,2.42,2.4
Diluted EPS Excluding Extraordinary Items,-,208.11,141.15,243.16
DPS - Common Stock Primary Issue,-,70,70,70
Diluted Normalized EPS,211.75,212.04,141.39,264.21
