Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,381,386,473.47,507.04
"Revenue 381 386 473.47 507.04  Other Revenue, Total - - - -","Revenue 381 386 473.47 507.04  Other Revenue, Total - - - -","Revenue 381 386 473.47 507.04  Other Revenue, Total - - - -","Revenue 381 386 473.47 507.04  Other Revenue, Total - - - -","Revenue 381 386 473.47 507.04  Other Revenue, Total - - - -"
Revenue,381,386,473.47,507.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",177,169,216.31,283.13
Gross Profit,204,217,257.17,223.91
Total Operating Expenses,884,970,1154.62,2115.73
"Selling/General/Admin. Expenses, Total 707 801 600.81 567.32  Research & Development - - - 230.18  Depreciation / Amortization 16 36 - -  Interest Expense (Income) - Net Operating -6 -15 - -  Unusual Expense (Income) - 618.48 337.5 1035.1  Other Operating Expenses, Total -10 -21 - -","Selling/General/Admin. Expenses, Total 707 801 600.81 567.32  Research & Development - - - 230.18  Depreciation / Amortization 16 36 - -  Interest Expense (Income) - Net Operating -6 -15 - -  Unusual Expense (Income) - 618.48 337.5 1035.1  Other Operating Expenses, Total -10 -21 - -","Selling/General/Admin. Expenses, Total 707 801 600.81 567.32  Research & Development - - - 230.18  Depreciation / Amortization 16 36 - -  Interest Expense (Income) - Net Operating -6 -15 - -  Unusual Expense (Income) - 618.48 337.5 1035.1  Other Operating Expenses, Total -10 -21 - -","Selling/General/Admin. Expenses, Total 707 801 600.81 567.32  Research & Development - - - 230.18  Depreciation / Amortization 16 36 - -  Interest Expense (Income) - Net Operating -6 -15 - -  Unusual Expense (Income) - 618.48 337.5 1035.1  Other Operating Expenses, Total -10 -21 - -","Selling/General/Admin. Expenses, Total 707 801 600.81 567.32  Research & Development - - - 230.18  Depreciation / Amortization 16 36 - -  Interest Expense (Income) - Net Operating -6 -15 - -  Unusual Expense (Income) - 618.48 337.5 1035.1  Other Operating Expenses, Total -10 -21 - -"
"Selling/General/Admin. Expenses, Total",707,801,600.81,567.32
Research & Development,-,-,-,230.18
Depreciation / Amortization,16,36,-,-
Interest Expense (Income) - Net Operating,-6,-15,-,-
Unusual Expense (Income),-,618.48,337.5,1035.1
"Other Operating Expenses, Total",-10,-21,-,-
Operating Income,-503,-584,-681.15,-1608.69
"Interest Income (Expense), Net Non-Operating",-,4.1,-46.73,-11.2
Gain (Loss) on Sale of Assets,-70,-5,-,-
"Other, Net",390,654,-10.84,-149.32
Net Income Before Taxes,-823,-1233,-738.72,-1769.21
Provision for Income Taxes,88,16,18.78,5.06
Net Income After Taxes,-911,-1249,-757.5,-1774.27
Minority Interest,2,3.2,-,0.5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-904,-1246,-757.5,-1773.77
Total Extraordinary Items,-,-,-,-
Net Income,-904,-1246,-757.5,-1773.77
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-904,-1246,-757.5,-1773.77
Dilution Adjustment,-,-,-,-
Diluted Net Income,-904,-1246,-757.5,-1773.77
Diluted Weighted Average Shares,115.68,97.9,70.32,57.93
Diluted EPS Excluding Extraordinary Items,-7.81,-12.73,-10.77,-30.62
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-2.89,-3.93,-7.22,-18.32
