Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,2661,2807,1769.6,2589.72
"Revenue 2661 2807 1769.6 2589.72  Other Revenue, Total - - - -","Revenue 2661 2807 1769.6 2589.72  Other Revenue, Total - - - -","Revenue 2661 2807 1769.6 2589.72  Other Revenue, Total - - - -","Revenue 2661 2807 1769.6 2589.72  Other Revenue, Total - - - -","Revenue 2661 2807 1769.6 2589.72  Other Revenue, Total - - - -"
Revenue,2661,2807,1769.6,2589.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2052,2186,1295.28,1868.32
Gross Profit,609,621,474.32,721.4
Total Operating Expenses,2434,2542,1647.86,2205.63
"Selling/General/Admin. Expenses, Total 379 348 329.37 328.26  Research & Development - - - -  Depreciation / Amortization 46 57 8.26 9.04  Interest Expense (Income) - Net Operating -10 -13 - -  Unusual Expense (Income) - - 14.95 -  Other Operating Expenses, Total -33 -36 - -","Selling/General/Admin. Expenses, Total 379 348 329.37 328.26  Research & Development - - - -  Depreciation / Amortization 46 57 8.26 9.04  Interest Expense (Income) - Net Operating -10 -13 - -  Unusual Expense (Income) - - 14.95 -  Other Operating Expenses, Total -33 -36 - -","Selling/General/Admin. Expenses, Total 379 348 329.37 328.26  Research & Development - - - -  Depreciation / Amortization 46 57 8.26 9.04  Interest Expense (Income) - Net Operating -10 -13 - -  Unusual Expense (Income) - - 14.95 -  Other Operating Expenses, Total -33 -36 - -","Selling/General/Admin. Expenses, Total 379 348 329.37 328.26  Research & Development - - - -  Depreciation / Amortization 46 57 8.26 9.04  Interest Expense (Income) - Net Operating -10 -13 - -  Unusual Expense (Income) - - 14.95 -  Other Operating Expenses, Total -33 -36 - -","Selling/General/Admin. Expenses, Total 379 348 329.37 328.26  Research & Development - - - -  Depreciation / Amortization 46 57 8.26 9.04  Interest Expense (Income) - Net Operating -10 -13 - -  Unusual Expense (Income) - - 14.95 -  Other Operating Expenses, Total -33 -36 - -"
"Selling/General/Admin. Expenses, Total",379,348,329.37,328.26
Research & Development,-,-,-,-
Depreciation / Amortization,46,57,8.26,9.04
Interest Expense (Income) - Net Operating,-10,-13,-,-
Unusual Expense (Income),-,-,14.95,-
"Other Operating Expenses, Total",-33,-36,-,-
Operating Income,227,265,121.74,384.09
"Interest Income (Expense), Net Non-Operating",-,-13.17,-15.93,-13.61
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",97,-9,20.19,11.14
Net Income Before Taxes,130,274,126.01,381.63
Provision for Income Taxes,65,92,41.77,129.45
Net Income After Taxes,65,182,84.24,252.18
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,65,182,84.24,252.18
Total Extraordinary Items,-,-,-,-
Net Income,65,182,84.24,252.18
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,65,182,84.24,252.18
Dilution Adjustment,-,-,-,-
Diluted Net Income,65,182,84.24,252.18
Diluted Weighted Average Shares,3.5,3.6,3.64,3.79
Diluted EPS Excluding Extraordinary Items,18.57,50.54,23.16,66.46
DPS - Common Stock Primary Issue,14,14,14,14
Diluted Normalized EPS,39.82,47.55,27.85,68.33
