Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,680870,603213,522478,522424
"Revenue 680870 603213 522478 522424  Other Revenue, Total - - - -","Revenue 680870 603213 522478 522424  Other Revenue, Total - - - -","Revenue 680870 603213 522478 522424  Other Revenue, Total - - - -","Revenue 680870 603213 522478 522424  Other Revenue, Total - - - -","Revenue 680870 603213 522478 522424  Other Revenue, Total - - - -"
Revenue,680870,603213,522478,522424
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",469694,424571,376032,385736
Gross Profit,211176,178642,146446,136688
Total Operating Expenses,607501,541829,484915,488445
"Selling/General/Admin. Expenses, Total 114018 99002 89035 85567  Research & Development 15264 13575 12507 11530  Depreciation / Amortization 24068 7800 7021 4292  Interest Expense (Income) - Net Operating -2325 - - -  Unusual Expense (Income) - -2475 669 1319  Other Operating Expenses, Total -13218 -644 -349 1","Selling/General/Admin. Expenses, Total 114018 99002 89035 85567  Research & Development 15264 13575 12507 11530  Depreciation / Amortization 24068 7800 7021 4292  Interest Expense (Income) - Net Operating -2325 - - -  Unusual Expense (Income) - -2475 669 1319  Other Operating Expenses, Total -13218 -644 -349 1","Selling/General/Admin. Expenses, Total 114018 99002 89035 85567  Research & Development 15264 13575 12507 11530  Depreciation / Amortization 24068 7800 7021 4292  Interest Expense (Income) - Net Operating -2325 - - -  Unusual Expense (Income) - -2475 669 1319  Other Operating Expenses, Total -13218 -644 -349 1","Selling/General/Admin. Expenses, Total 114018 99002 89035 85567  Research & Development 15264 13575 12507 11530  Depreciation / Amortization 24068 7800 7021 4292  Interest Expense (Income) - Net Operating -2325 - - -  Unusual Expense (Income) - -2475 669 1319  Other Operating Expenses, Total -13218 -644 -349 1","Selling/General/Admin. Expenses, Total 114018 99002 89035 85567  Research & Development 15264 13575 12507 11530  Depreciation / Amortization 24068 7800 7021 4292  Interest Expense (Income) - Net Operating -2325 - - -  Unusual Expense (Income) - -2475 669 1319  Other Operating Expenses, Total -13218 -644 -349 1"
"Selling/General/Admin. Expenses, Total",114018,99002,89035,85567
Research & Development,15264,13575,12507,11530
Depreciation / Amortization,24068,7800,7021,4292
Interest Expense (Income) - Net Operating,-2325,-,-,-
Unusual Expense (Income),-,-2475,669,1319
"Other Operating Expenses, Total",-13218,-644,-349,1
Operating Income,73369,61384,37563,33979
"Interest Income (Expense), Net Non-Operating",-,-917,-1534,-186
Gain (Loss) on Sale of Assets,-76,-,17,363
"Other, Net",3965,-165,-273,1028
Net Income Before Taxes,69480,60302,35756,35184
Provision for Income Taxes,16775,13873,9805,10045
Net Income After Taxes,52705,46429,25951,25139
Minority Interest,9758,-2812,-1713,-1789
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,50488,43617,24238,23350
Total Extraordinary Items,-,-,-,-
Net Income,50488,43617,24238,23350
Total Adjustments to Net Income,-,-1,-2,-1
Income Available to Common Excluding Extraordinary Items,50488,43616,24236,23349
Dilution Adjustment,-,-,-,-
Diluted Net Income,50488,43616,24236,23349
Diluted Weighted Average Shares,92.24,94.39,95.67,97.06
Diluted EPS Excluding Extraordinary Items,547.34,462.08,253.34,240.56
DPS - Common Stock Primary Issue,193,163,90,60
Diluted Normalized EPS,465.67,441.89,258.41,250.95
