Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,19747,18567,14153.65,18247.62
"Revenue 19747 18567 14153.65 18247.62  Other Revenue, Total - - - -","Revenue 19747 18567 14153.65 18247.62  Other Revenue, Total - - - -","Revenue 19747 18567 14153.65 18247.62  Other Revenue, Total - - - -","Revenue 19747 18567 14153.65 18247.62  Other Revenue, Total - - - -","Revenue 19747 18567 14153.65 18247.62  Other Revenue, Total - - - -"
Revenue,19747,18567,14153.65,18247.62
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7625,7153,5918.85,7071.76
Gross Profit,12122,11414,8234.79,11175.86
Total Operating Expenses,19193,18057,16508.98,17948.77
"Selling/General/Admin. Expenses, Total 11568 10401 9578.08 10213.92  Research & Development - - - -  Depreciation / Amortization 1108 933 561.35 590.87  Interest Expense (Income) - Net Operating -22 -21 - -  Unusual Expense (Income) - 128.86 450.69 72.22  Other Operating Expenses, Total -1086 -409 - -","Selling/General/Admin. Expenses, Total 11568 10401 9578.08 10213.92  Research & Development - - - -  Depreciation / Amortization 1108 933 561.35 590.87  Interest Expense (Income) - Net Operating -22 -21 - -  Unusual Expense (Income) - 128.86 450.69 72.22  Other Operating Expenses, Total -1086 -409 - -","Selling/General/Admin. Expenses, Total 11568 10401 9578.08 10213.92  Research & Development - - - -  Depreciation / Amortization 1108 933 561.35 590.87  Interest Expense (Income) - Net Operating -22 -21 - -  Unusual Expense (Income) - 128.86 450.69 72.22  Other Operating Expenses, Total -1086 -409 - -","Selling/General/Admin. Expenses, Total 11568 10401 9578.08 10213.92  Research & Development - - - -  Depreciation / Amortization 1108 933 561.35 590.87  Interest Expense (Income) - Net Operating -22 -21 - -  Unusual Expense (Income) - 128.86 450.69 72.22  Other Operating Expenses, Total -1086 -409 - -","Selling/General/Admin. Expenses, Total 11568 10401 9578.08 10213.92  Research & Development - - - -  Depreciation / Amortization 1108 933 561.35 590.87  Interest Expense (Income) - Net Operating -22 -21 - -  Unusual Expense (Income) - 128.86 450.69 72.22  Other Operating Expenses, Total -1086 -409 - -"
"Selling/General/Admin. Expenses, Total",11568,10401,9578.08,10213.92
Research & Development,-,-,-,-
Depreciation / Amortization,1108,933,561.35,590.87
Interest Expense (Income) - Net Operating,-22,-21,-,-
Unusual Expense (Income),-,128.86,450.69,72.22
"Other Operating Expenses, Total",-1086,-409,-,-
Operating Income,554,510,-2355.33,298.84
"Interest Income (Expense), Net Non-Operating",-,62.91,33.39,-47.05
Gain (Loss) on Sale of Assets,-,-,-,-0.22
"Other, Net",-,-4,337.43,16.95
Net Income Before Taxes,554,514,-1984.52,268.52
Provision for Income Taxes,-43,-103,469.82,149.44
Net Income After Taxes,597,617,-2454.34,119.08
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,597,617,-2454.34,119.08
Total Extraordinary Items,-,-,-,-
Net Income,597,617,-2454.34,119.08
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,597,617,-2454.34,119.08
Dilution Adjustment,-,-,-,-
Diluted Net Income,597,617,-2454.34,119.08
Diluted Weighted Average Shares,5.51,5.51,5.5,5.46
Diluted EPS Excluding Extraordinary Items,108.28,111.9,-446.07,21.82
DPS - Common Stock Primary Issue,21,14,7,14
Diluted Normalized EPS,64.61,70.85,-388.32,32.25
