Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,34716,31051,28739.62,30417.15
"Revenue 34716 31051.91 28739.62 30417.15  Other Revenue, Total - - - -","Revenue 34716 31051.91 28739.62 30417.15  Other Revenue, Total - - - -","Revenue 34716 31051.91 28739.62 30417.15  Other Revenue, Total - - - -","Revenue 34716 31051.91 28739.62 30417.15  Other Revenue, Total - - - -","Revenue 34716 31051.91 28739.62 30417.15  Other Revenue, Total - - - -"
Revenue,34716,31051.91,28739.62,30417.15
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",25856,22512.67,21285.88,22441.59
Gross Profit,8860,8539.24,7453.74,7975.56
Total Operating Expenses,34575,30487.48,29469.31,30139.94
"Selling/General/Admin. Expenses, Total 8712 7925.38 7925.52 7624.98  Research & Development 34 22.95 29.42 -  Depreciation / Amortization 408 - - 0.01  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 26.48 228.49 73.37  Other Operating Expenses, Total -422 - - -","Selling/General/Admin. Expenses, Total 8712 7925.38 7925.52 7624.98  Research & Development 34 22.95 29.42 -  Depreciation / Amortization 408 - - 0.01  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 26.48 228.49 73.37  Other Operating Expenses, Total -422 - - -","Selling/General/Admin. Expenses, Total 8712 7925.38 7925.52 7624.98  Research & Development 34 22.95 29.42 -  Depreciation / Amortization 408 - - 0.01  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 26.48 228.49 73.37  Other Operating Expenses, Total -422 - - -","Selling/General/Admin. Expenses, Total 8712 7925.38 7925.52 7624.98  Research & Development 34 22.95 29.42 -  Depreciation / Amortization 408 - - 0.01  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 26.48 228.49 73.37  Other Operating Expenses, Total -422 - - -","Selling/General/Admin. Expenses, Total 8712 7925.38 7925.52 7624.98  Research & Development 34 22.95 29.42 -  Depreciation / Amortization 408 - - 0.01  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 26.48 228.49 73.37  Other Operating Expenses, Total -422 - - -"
"Selling/General/Admin. Expenses, Total",8712,7925.38,7925.52,7624.98
Research & Development,34,22.95,29.42,-
Depreciation / Amortization,408,-,-,0.01
Interest Expense (Income) - Net Operating,-13,-,-,-
Unusual Expense (Income),-,26.48,228.49,73.37
"Other Operating Expenses, Total",-422,-,-,-
Operating Income,141,564.43,-729.69,277.21
"Interest Income (Expense), Net Non-Operating",-,14.13,8.27,15.11
Gain (Loss) on Sale of Assets,356,0.12,5.95,11.64
"Other, Net",-738,54.94,57.94,67.72
Net Income Before Taxes,523,633.62,-657.53,371.68
Provision for Income Taxes,293,155.7,130.96,191.87
Net Income After Taxes,230,477.92,-788.5,179.81
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,230,477.92,-788.5,179.81
Total Extraordinary Items,-,-,-,-
Net Income,230,477.92,-788.5,179.81
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,230,477.92,-788.5,179.81
Dilution Adjustment,-,-,-,-
Diluted Net Income,230,477.92,-788.5,179.81
Diluted Weighted Average Shares,25,25,25,25
Diluted EPS Excluding Extraordinary Items,9.2,19.12,-31.54,7.19
DPS - Common Stock Primary Issue,6,6,1,5
Diluted Normalized EPS,5.7,19.91,-25.76,8.39
