Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,142651,134092,146726,134454
"Revenue 142651 134092 146726 134454  Other Revenue, Total - - - -","Revenue 142651 134092 146726 134454  Other Revenue, Total - - - -","Revenue 142651 134092 146726 134454  Other Revenue, Total - - - -","Revenue 142651 134092 146726 134454  Other Revenue, Total - - - -","Revenue 142651 134092 146726 134454  Other Revenue, Total - - - -"
Revenue,142651,134092,146726,134454
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",111096,107909,119927,108592
Gross Profit,31555,26183,26799,25862
Total Operating Expenses,128837,124240,138084,125511
"Selling/General/Admin. Expenses, Total 15610 14974 15042 14899  Research & Development 1147 1003 1044 1151  Depreciation / Amortization 1136 277 240 211  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 76 1831 657  Other Operating Expenses, Total -150 1 - 1","Selling/General/Admin. Expenses, Total 15610 14974 15042 14899  Research & Development 1147 1003 1044 1151  Depreciation / Amortization 1136 277 240 211  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 76 1831 657  Other Operating Expenses, Total -150 1 - 1","Selling/General/Admin. Expenses, Total 15610 14974 15042 14899  Research & Development 1147 1003 1044 1151  Depreciation / Amortization 1136 277 240 211  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 76 1831 657  Other Operating Expenses, Total -150 1 - 1","Selling/General/Admin. Expenses, Total 15610 14974 15042 14899  Research & Development 1147 1003 1044 1151  Depreciation / Amortization 1136 277 240 211  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 76 1831 657  Other Operating Expenses, Total -150 1 - 1","Selling/General/Admin. Expenses, Total 15610 14974 15042 14899  Research & Development 1147 1003 1044 1151  Depreciation / Amortization 1136 277 240 211  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 76 1831 657  Other Operating Expenses, Total -150 1 - 1"
"Selling/General/Admin. Expenses, Total",15610,14974,15042,14899
Research & Development,1147,1003,1044,1151
Depreciation / Amortization,1136,277,240,211
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,76,1831,657
"Other Operating Expenses, Total",-150,1,-,1
Operating Income,13814,9852,8642,8943
"Interest Income (Expense), Net Non-Operating",-,822,2163,1186
Gain (Loss) on Sale of Assets,-1,-66,-148,-53
"Other, Net",-286,181,43,63
Net Income Before Taxes,14101,10789,10700,10139
Provision for Income Taxes,4420,3315,3146,2722
Net Income After Taxes,9681,7474,7554,7417
Minority Interest,567,-38,-24,28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9621,7436,7530,7445
Total Extraordinary Items,-,-,-,-
Net Income,9621,7436,7530,7445
Total Adjustments to Net Income,-,-2,-1,-
Income Available to Common Excluding Extraordinary Items,9621,7434,7529,7445
Dilution Adjustment,-,-,-,-
Diluted Net Income,9621,7434,7529,7445
Diluted Weighted Average Shares,80.04,81.23,81.2,82.4
Diluted EPS Excluding Extraordinary Items,120.21,91.52,92.73,90.35
DPS - Common Stock Primary Issue,43,36,36,31
Diluted Normalized EPS,114.05,92.73,109.93,96.66
