Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,145764,124279,103469,97445
"Revenue 145764 124279 103469 97445  Other Revenue, Total - - - -","Revenue 145764 124279 103469 97445  Other Revenue, Total - - - -","Revenue 145764 124279 103469 97445  Other Revenue, Total - - - -","Revenue 145764 124279 103469 97445  Other Revenue, Total - - - -","Revenue 145764 124279 103469 97445  Other Revenue, Total - - - -"
Revenue,145764,124279,103469,97445
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",133407,106107,90030,103073
Gross Profit,12357,18172,13439,-5628
Total Operating Expenses,141714,113770,99777,114837
"Selling/General/Admin. Expenses, Total 8307 7236 7214 8218  Research & Development - - 146 162  Depreciation / Amortization 4385 - 184 208  Interest Expense (Income) - Net Operating -671 - - -  Unusual Expense (Income) - 828 2202 3175  Other Operating Expenses, Total -3714 -3614 1 1","Selling/General/Admin. Expenses, Total 8307 7236 7214 8218  Research & Development - - 146 162  Depreciation / Amortization 4385 - 184 208  Interest Expense (Income) - Net Operating -671 - - -  Unusual Expense (Income) - 828 2202 3175  Other Operating Expenses, Total -3714 -3614 1 1","Selling/General/Admin. Expenses, Total 8307 7236 7214 8218  Research & Development - - 146 162  Depreciation / Amortization 4385 - 184 208  Interest Expense (Income) - Net Operating -671 - - -  Unusual Expense (Income) - 828 2202 3175  Other Operating Expenses, Total -3714 -3614 1 1","Selling/General/Admin. Expenses, Total 8307 7236 7214 8218  Research & Development - - 146 162  Depreciation / Amortization 4385 - 184 208  Interest Expense (Income) - Net Operating -671 - - -  Unusual Expense (Income) - 828 2202 3175  Other Operating Expenses, Total -3714 -3614 1 1","Selling/General/Admin. Expenses, Total 8307 7236 7214 8218  Research & Development - - 146 162  Depreciation / Amortization 4385 - 184 208  Interest Expense (Income) - Net Operating -671 - - -  Unusual Expense (Income) - 828 2202 3175  Other Operating Expenses, Total -3714 -3614 1 1"
"Selling/General/Admin. Expenses, Total",8307,7236,7214,8218
Research & Development,-,-,146,162
Depreciation / Amortization,4385,-,184,208
Interest Expense (Income) - Net Operating,-671,-,-,-
Unusual Expense (Income),-,828,2202,3175
"Other Operating Expenses, Total",-3714,-3614,1,1
Operating Income,4050,9681,3692,-17392
"Interest Income (Expense), Net Non-Operating",-,-312,384,-836
Gain (Loss) on Sale of Assets,-1374,241,3559,36
"Other, Net",4190,945,-578,292
Net Income Before Taxes,1234,9325,7057,-17900
Provision for Income Taxes,440,1403,1549,464
Net Income After Taxes,794,7922,5508,-18364
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,794,7922,5508,-18364
Total Extraordinary Items,-,-,-,-
Net Income,794,7922,5508,-18364
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,794,7922,5508,-18364
Dilution Adjustment,-,-,-,-
Diluted Net Income,794,7922,5508,-18364
Diluted Weighted Average Shares,-,13.58,13.58,13.58
Diluted EPS Excluding Extraordinary Items,58.48,583.44,405.66,-1352.48
DPS - Common Stock Primary Issue,-,75,50,-
Diluted Normalized EPS,144.35,620.16,327.65,-1202.21
