Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,2380,2469,2183.48,2294.63
"Revenue 2380 2469.83 2183.48 2294.63  Other Revenue, Total - - - -","Revenue 2380 2469.83 2183.48 2294.63  Other Revenue, Total - - - -","Revenue 2380 2469.83 2183.48 2294.63  Other Revenue, Total - - - -","Revenue 2380 2469.83 2183.48 2294.63  Other Revenue, Total - - - -","Revenue 2380 2469.83 2183.48 2294.63  Other Revenue, Total - - - -"
Revenue,2380,2469.83,2183.48,2294.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1055,1129.29,955.74,1060.07
Gross Profit,1325,1340.54,1227.74,1234.55
Total Operating Expenses,1773,1942.04,1852.21,2095.97
"Selling/General/Admin. Expenses, Total 637 709.57 771.28 817.82  Research & Development 74 84.11 116.23 134.42  Depreciation / Amortization 193 7.57 7.56 76.79  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.48 1.4 6.87  Other Operating Expenses, Total -186 - - -","Selling/General/Admin. Expenses, Total 637 709.57 771.28 817.82  Research & Development 74 84.11 116.23 134.42  Depreciation / Amortization 193 7.57 7.56 76.79  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.48 1.4 6.87  Other Operating Expenses, Total -186 - - -","Selling/General/Admin. Expenses, Total 637 709.57 771.28 817.82  Research & Development 74 84.11 116.23 134.42  Depreciation / Amortization 193 7.57 7.56 76.79  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.48 1.4 6.87  Other Operating Expenses, Total -186 - - -","Selling/General/Admin. Expenses, Total 637 709.57 771.28 817.82  Research & Development 74 84.11 116.23 134.42  Depreciation / Amortization 193 7.57 7.56 76.79  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.48 1.4 6.87  Other Operating Expenses, Total -186 - - -","Selling/General/Admin. Expenses, Total 637 709.57 771.28 817.82  Research & Development 74 84.11 116.23 134.42  Depreciation / Amortization 193 7.57 7.56 76.79  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.48 1.4 6.87  Other Operating Expenses, Total -186 - - -"
"Selling/General/Admin. Expenses, Total",637,709.57,771.28,817.82
Research & Development,74,84.11,116.23,134.42
Depreciation / Amortization,193,7.57,7.56,76.79
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,11.48,1.4,6.87
"Other Operating Expenses, Total",-186,-,-,-
Operating Income,607,527.79,331.27,198.66
"Interest Income (Expense), Net Non-Operating",-,18.18,10.27,10.24
Gain (Loss) on Sale of Assets,3,0.86,0.06,0.23
"Other, Net",-47,18.86,14.79,13.84
Net Income Before Taxes,651,565.69,356.4,222.97
Provision for Income Taxes,189,157.91,110.8,71.43
Net Income After Taxes,462,407.79,245.6,151.54
Minority Interest,40,-4.99,-0.67,-3.69
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,458,402.79,244.93,147.85
Total Extraordinary Items,-,-,-,-
Net Income,458,402.79,244.93,147.85
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,458,402.79,244.93,147.85
Dilution Adjustment,-,-,-0,-
Diluted Net Income,458,402.79,244.93,147.85
Diluted Weighted Average Shares,1.56,1.56,1.56,1.54
Diluted EPS Excluding Extraordinary Items,294.34,258.86,157.39,95.82
DPS - Common Stock Primary Issue,60,50,40,40
Diluted Normalized EPS,257.31,263.79,157.98,98.74
