Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1455,1201,909.83,1081
"Revenue 1455 1201.95 909.83 1081  Other Revenue, Total - - - -","Revenue 1455 1201.95 909.83 1081  Other Revenue, Total - - - -","Revenue 1455 1201.95 909.83 1081  Other Revenue, Total - - - -","Revenue 1455 1201.95 909.83 1081  Other Revenue, Total - - - -","Revenue 1455 1201.95 909.83 1081  Other Revenue, Total - - - -"
Revenue,1455,1201.95,909.83,1081
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",753,635.64,515.97,429.31
Gross Profit,702,566.32,393.86,651.69
Total Operating Expenses,1230,1063.51,887.04,779.64
"Selling/General/Admin. Expenses, Total 476 407.33 356.21 328.9  Research & Development 23 14.35 12.03 19.63  Depreciation / Amortization 83 1.76 2.69 2.07  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.44 0.15 -0.27  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 476 407.33 356.21 328.9  Research & Development 23 14.35 12.03 19.63  Depreciation / Amortization 83 1.76 2.69 2.07  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.44 0.15 -0.27  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 476 407.33 356.21 328.9  Research & Development 23 14.35 12.03 19.63  Depreciation / Amortization 83 1.76 2.69 2.07  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.44 0.15 -0.27  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 476 407.33 356.21 328.9  Research & Development 23 14.35 12.03 19.63  Depreciation / Amortization 83 1.76 2.69 2.07  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.44 0.15 -0.27  Other Operating Expenses, Total -105 - - -","Selling/General/Admin. Expenses, Total 476 407.33 356.21 328.9  Research & Development 23 14.35 12.03 19.63  Depreciation / Amortization 83 1.76 2.69 2.07  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.44 0.15 -0.27  Other Operating Expenses, Total -105 - - -"
"Selling/General/Admin. Expenses, Total",476,407.33,356.21,328.9
Research & Development,23,14.35,12.03,19.63
Depreciation / Amortization,83,1.76,2.69,2.07
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,4.44,0.15,-0.27
"Other Operating Expenses, Total",-105,-,-,-
Operating Income,225,138.44,22.79,301.36
"Interest Income (Expense), Net Non-Operating",-,-0.65,-0.15,-0.08
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",2,14.18,-10.96,0.07
Net Income Before Taxes,223,151.98,11.68,301.35
Provision for Income Taxes,70,50.68,3.64,108.62
Net Income After Taxes,153,101.3,8.04,192.74
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,153,101.3,8.04,192.74
Total Extraordinary Items,-,-,-,-
Net Income,153,101.3,8.04,192.74
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,153,101.3,8.04,192.74
Dilution Adjustment,-,-,-,-
Diluted Net Income,153,101.3,8.04,192.74
Diluted Weighted Average Shares,6.2,6.25,6.25,6.2
Diluted EPS Excluding Extraordinary Items,24.69,16.2,1.29,31.07
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,22.49,16.67,1.3,31.04
