Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,14716,14081,13072,15282.31
"Revenue 14716 14081.23 13072 15282.31  Other Revenue, Total - - - -","Revenue 14716 14081.23 13072 15282.31  Other Revenue, Total - - - -","Revenue 14716 14081.23 13072 15282.31  Other Revenue, Total - - - -","Revenue 14716 14081.23 13072 15282.31  Other Revenue, Total - - - -","Revenue 14716 14081.23 13072 15282.31  Other Revenue, Total - - - -"
Revenue,14716,14081.23,13072,15282.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",538,496.84,1155.71,4043.03
Gross Profit,14178,13584.39,11916.3,11239.28
Total Operating Expenses,12725.67,12579.55,11835.82,12951.38
"Selling/General/Admin. Expenses, Total 12185 11759 9981.29 8872.05  Research & Development - - - -  Depreciation / Amortization 361 293.38 296.66 -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 14.48 384.07 8.5  Other Operating Expenses, Total -105 15.85 18.09 27.79","Selling/General/Admin. Expenses, Total 12185 11759 9981.29 8872.05  Research & Development - - - -  Depreciation / Amortization 361 293.38 296.66 -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 14.48 384.07 8.5  Other Operating Expenses, Total -105 15.85 18.09 27.79","Selling/General/Admin. Expenses, Total 12185 11759 9981.29 8872.05  Research & Development - - - -  Depreciation / Amortization 361 293.38 296.66 -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 14.48 384.07 8.5  Other Operating Expenses, Total -105 15.85 18.09 27.79","Selling/General/Admin. Expenses, Total 12185 11759 9981.29 8872.05  Research & Development - - - -  Depreciation / Amortization 361 293.38 296.66 -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 14.48 384.07 8.5  Other Operating Expenses, Total -105 15.85 18.09 27.79","Selling/General/Admin. Expenses, Total 12185 11759 9981.29 8872.05  Research & Development - - - -  Depreciation / Amortization 361 293.38 296.66 -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 14.48 384.07 8.5  Other Operating Expenses, Total -105 15.85 18.09 27.79"
"Selling/General/Admin. Expenses, Total",12185,11759,9981.29,8872.05
Research & Development,-,-,-,-
Depreciation / Amortization,361,293.38,296.66,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,14.48,384.07,8.5
"Other Operating Expenses, Total",-105,15.85,18.09,27.79
Operating Income,1991,1501.68,1236.18,2330.93
"Interest Income (Expense), Net Non-Operating",-,-44.7,68.58,6.26
Gain (Loss) on Sale of Assets,50.76,-44.01,-,4.63
"Other, Net",-71,0.86,11.84,0.55
Net Income Before Taxes,2013,1413.84,1316.6,2342.37
Provision for Income Taxes,549,257.98,587.11,723.79
Net Income After Taxes,1464,1155.85,729.49,1618.58
Minority Interest,395,-101.74,-43.16,-95.43
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1493.57,1054.11,686.33,1523.15
Total Extraordinary Items,-,-,-,-
Net Income,1493.57,1054.11,686.33,1523.15
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1493.57,1054.11,686.33,1523.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,1493,1054.11,686.33,1523.15
Diluted Weighted Average Shares,40.18,40.04,40.03,40.24
Diluted EPS Excluding Extraordinary Items,37.16,26.33,17.15,37.85
DPS - Common Stock Primary Issue,6,6,6,9
Diluted Normalized EPS,31.96,34.85,29.87,43.39
