Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,157380,140842,130513,142106
"Revenue 157380 140842 130513 142106  Other Revenue, Total - - - -","Revenue 157380 140842 130513 142106  Other Revenue, Total - - - -","Revenue 157380 140842 130513 142106  Other Revenue, Total - - - -","Revenue 157380 140842 130513 142106  Other Revenue, Total - - - -","Revenue 157380 140842 130513 142106  Other Revenue, Total - - - -"
Revenue,157380,140842,130513,142106
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",119893,108688,101773,111315
Gross Profit,37487,32154,28740,30791
Total Operating Expenses,148115,133281,124711,136552
"Selling/General/Admin. Expenses, Total 28222 24593 22938 25018  Research & Development - 3084 2714 -  Depreciation / Amortization 9927 9698 10024 -  Interest Expense (Income) - Net Operating -415 -385 -407 -  Unusual Expense (Income) - 1467 978 218  Other Operating Expenses, Total -12796 -12397 -12331 1","Selling/General/Admin. Expenses, Total 28222 24593 22938 25018  Research & Development - 3084 2714 -  Depreciation / Amortization 9927 9698 10024 -  Interest Expense (Income) - Net Operating -415 -385 -407 -  Unusual Expense (Income) - 1467 978 218  Other Operating Expenses, Total -12796 -12397 -12331 1","Selling/General/Admin. Expenses, Total 28222 24593 22938 25018  Research & Development - 3084 2714 -  Depreciation / Amortization 9927 9698 10024 -  Interest Expense (Income) - Net Operating -415 -385 -407 -  Unusual Expense (Income) - 1467 978 218  Other Operating Expenses, Total -12796 -12397 -12331 1","Selling/General/Admin. Expenses, Total 28222 24593 22938 25018  Research & Development - 3084 2714 -  Depreciation / Amortization 9927 9698 10024 -  Interest Expense (Income) - Net Operating -415 -385 -407 -  Unusual Expense (Income) - 1467 978 218  Other Operating Expenses, Total -12796 -12397 -12331 1","Selling/General/Admin. Expenses, Total 28222 24593 22938 25018  Research & Development - 3084 2714 -  Depreciation / Amortization 9927 9698 10024 -  Interest Expense (Income) - Net Operating -415 -385 -407 -  Unusual Expense (Income) - 1467 978 218  Other Operating Expenses, Total -12796 -12397 -12331 1"
"Selling/General/Admin. Expenses, Total",28222,24593,22938,25018
Research & Development,-,3084,2714,-
Depreciation / Amortization,9927,9698,10024,-
Interest Expense (Income) - Net Operating,-415,-385,-407,-
Unusual Expense (Income),-,1467,978,218
"Other Operating Expenses, Total",-12796,-12397,-12331,1
Operating Income,9265,7561,5802,5554
"Interest Income (Expense), Net Non-Operating",-,2449,2075,764
Gain (Loss) on Sale of Assets,205,5,5,-12
"Other, Net",-3156,-1792,-1677,230
Net Income Before Taxes,12216,9348,7474,6536
Provision for Income Taxes,3567,2220,2140,2474
Net Income After Taxes,8649,7128,5334,4062
Minority Interest,8510,8761,8046,-1153
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6796,5713,4010,2909
Total Extraordinary Items,-,-,-,-
Net Income,6796,5713,4010,2909
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,6796,5713,4010,2907
Dilution Adjustment,-,-,-,-
Diluted Net Income,6796,5713,4010,2907
Diluted Weighted Average Shares,48.61,49.11,49.08,49.09
Diluted EPS Excluding Extraordinary Items,139.8,116.32,81.7,59.22
DPS - Common Stock Primary Issue,-,50,50,50
Diluted Normalized EPS,119.7,108.75,80.58,73.04
