Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7906,6571,4385.08,3695.81
"Revenue 7906 6571 4385.08 3695.81  Other Revenue, Total - - - -","Revenue 7906 6571 4385.08 3695.81  Other Revenue, Total - - - -","Revenue 7906 6571 4385.08 3695.81  Other Revenue, Total - - - -","Revenue 7906 6571 4385.08 3695.81  Other Revenue, Total - - - -","Revenue 7906 6571 4385.08 3695.81  Other Revenue, Total - - - -"
Revenue,7906,6571,4385.08,3695.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5746,4410.29,2770.38,2582.35
Gross Profit,2160,2160.71,1614.71,1113.45
Total Operating Expenses,7699,5593.22,4462,5395.31
"Selling/General/Admin. Expenses, Total 1968 1813.13 1674.04 1895.18  Research & Development - - - -  Depreciation / Amortization 428 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -619.48 3.77 -0.06  Other Operating Expenses, Total -433 -10.74 -402 917.84","Selling/General/Admin. Expenses, Total 1968 1813.13 1674.04 1895.18  Research & Development - - - -  Depreciation / Amortization 428 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -619.48 3.77 -0.06  Other Operating Expenses, Total -433 -10.74 -402 917.84","Selling/General/Admin. Expenses, Total 1968 1813.13 1674.04 1895.18  Research & Development - - - -  Depreciation / Amortization 428 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -619.48 3.77 -0.06  Other Operating Expenses, Total -433 -10.74 -402 917.84","Selling/General/Admin. Expenses, Total 1968 1813.13 1674.04 1895.18  Research & Development - - - -  Depreciation / Amortization 428 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -619.48 3.77 -0.06  Other Operating Expenses, Total -433 -10.74 -402 917.84","Selling/General/Admin. Expenses, Total 1968 1813.13 1674.04 1895.18  Research & Development - - - -  Depreciation / Amortization 428 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - -619.48 3.77 -0.06  Other Operating Expenses, Total -433 -10.74 -402 917.84"
"Selling/General/Admin. Expenses, Total",1968,1813.13,1674.04,1895.18
Research & Development,-,-,-,-
Depreciation / Amortization,428,-,-,-
Interest Expense (Income) - Net Operating,-22,-,-,-
Unusual Expense (Income),-,-619.48,3.77,-0.06
"Other Operating Expenses, Total",-433,-10.74,-402,917.84
Operating Income,207,977.78,-77,-1699.5
"Interest Income (Expense), Net Non-Operating",-,86.12,-54.01,-8.24
Gain (Loss) on Sale of Assets,1557,-,-3,-
"Other, Net",-3224,-4.11,11,-
Net Income Before Taxes,1874,1059.8,-84.06,-1707.74
Provision for Income Taxes,22,250.96,-32.64,-27.86
Net Income After Taxes,1852,808.83,-51.42,-1679.88
Minority Interest,-,-44.54,70.05,44.97
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1818,764.29,18.63,-1634.91
Total Extraordinary Items,-,-,-,-
Net Income,1818,764.29,18.63,-1634.91
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,1818,764.29,18.63,-1634.91
Dilution Adjustment,-0.609,-,-,-
Diluted Net Income,1818.61,764.29,18.63,-1634.91
Diluted Weighted Average Shares,15.63,15.61,15.45,15.37
Diluted EPS Excluding Extraordinary Items,116.3,48.97,1.21,-106.35
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,9.26,18.68,1.21,-106.36
