Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10663,9894,8176.19,6878.33
"Revenue 10663 9894 8176.19 6878.33  Other Revenue, Total - - - -","Revenue 10663 9894 8176.19 6878.33  Other Revenue, Total - - - -","Revenue 10663 9894 8176.19 6878.33  Other Revenue, Total - - - -","Revenue 10663 9894 8176.19 6878.33  Other Revenue, Total - - - -","Revenue 10663 9894 8176.19 6878.33  Other Revenue, Total - - - -"
Revenue,10663,9894,8176.19,6878.33
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7308,6074,4993.77,4135.35
Gross Profit,3355,3820,3182.42,2742.98
Total Operating Expenses,8896,7367,6166.8,5144.48
"Selling/General/Admin. Expenses, Total 1588 1025 1137.36 979.22  Research & Development - - - -  Depreciation / Amortization 179 167 7.2 5.28  Interest Expense (Income) - Net Operating -17 -21 - -  Unusual Expense (Income) - 154.1 28.46 24.63  Other Operating Expenses, Total 184 122 - -","Selling/General/Admin. Expenses, Total 1588 1025 1137.36 979.22  Research & Development - - - -  Depreciation / Amortization 179 167 7.2 5.28  Interest Expense (Income) - Net Operating -17 -21 - -  Unusual Expense (Income) - 154.1 28.46 24.63  Other Operating Expenses, Total 184 122 - -","Selling/General/Admin. Expenses, Total 1588 1025 1137.36 979.22  Research & Development - - - -  Depreciation / Amortization 179 167 7.2 5.28  Interest Expense (Income) - Net Operating -17 -21 - -  Unusual Expense (Income) - 154.1 28.46 24.63  Other Operating Expenses, Total 184 122 - -","Selling/General/Admin. Expenses, Total 1588 1025 1137.36 979.22  Research & Development - - - -  Depreciation / Amortization 179 167 7.2 5.28  Interest Expense (Income) - Net Operating -17 -21 - -  Unusual Expense (Income) - 154.1 28.46 24.63  Other Operating Expenses, Total 184 122 - -","Selling/General/Admin. Expenses, Total 1588 1025 1137.36 979.22  Research & Development - - - -  Depreciation / Amortization 179 167 7.2 5.28  Interest Expense (Income) - Net Operating -17 -21 - -  Unusual Expense (Income) - 154.1 28.46 24.63  Other Operating Expenses, Total 184 122 - -"
"Selling/General/Admin. Expenses, Total",1588,1025,1137.36,979.22
Research & Development,-,-,-,-
Depreciation / Amortization,179,167,7.2,5.28
Interest Expense (Income) - Net Operating,-17,-21,-,-
Unusual Expense (Income),-,154.1,28.46,24.63
"Other Operating Expenses, Total",184,122,-,-
Operating Income,1767,2527,2009.39,1733.85
"Interest Income (Expense), Net Non-Operating",-,5.82,-0.47,-3.66
Gain (Loss) on Sale of Assets,-77,-122,-,-
"Other, Net",2737,144,68.27,8.32
Net Income Before Taxes,-893,2505,2077.19,1738.5
Provision for Income Taxes,477,677,553.47,564.12
Net Income After Taxes,-1370,1828,1523.72,1174.38
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1370,1828,1523.72,1174.38
Total Extraordinary Items,-,-,-,-
Net Income,-1370,1828,1523.72,1174.38
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-1370,1828,1523.72,1174.38
Dilution Adjustment,-,-0.859,-,-
Diluted Net Income,-1370,1828.86,1523.72,1174.38
Diluted Weighted Average Shares,28.14,28.79,28.78,28.79
Diluted EPS Excluding Extraordinary Items,-48.68,63.53,52.93,40.79
DPS - Common Stock Primary Issue,-,16.1,11,8.8
Diluted Normalized EPS,40.73,57.71,53.97,41.45
