Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,28088,22675,19436,21875
"Revenue 28088 22675 19436 21875  Other Revenue, Total - - - -","Revenue 28088 22675 19436 21875  Other Revenue, Total - - - -","Revenue 28088 22675 19436 21875  Other Revenue, Total - - - -","Revenue 28088 22675 19436 21875  Other Revenue, Total - - - -","Revenue 28088 22675 19436 21875  Other Revenue, Total - - - -"
Revenue,28088,22675,19436,21875
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21600,17227,15027,17281
Gross Profit,6488,5448,4409,4594
Total Operating Expenses,26458,21358,19035,21612
"Selling/General/Admin. Expenses, Total 4858 3884 3788 4142  Research & Development - 1250 - -  Depreciation / Amortization 885 920 204 195  Interest Expense (Income) - Net Operating -4 -10 - -  Unusual Expense (Income) - 8 15 -7  Other Operating Expenses, Total -881 -1913 1 1","Selling/General/Admin. Expenses, Total 4858 3884 3788 4142  Research & Development - 1250 - -  Depreciation / Amortization 885 920 204 195  Interest Expense (Income) - Net Operating -4 -10 - -  Unusual Expense (Income) - 8 15 -7  Other Operating Expenses, Total -881 -1913 1 1","Selling/General/Admin. Expenses, Total 4858 3884 3788 4142  Research & Development - 1250 - -  Depreciation / Amortization 885 920 204 195  Interest Expense (Income) - Net Operating -4 -10 - -  Unusual Expense (Income) - 8 15 -7  Other Operating Expenses, Total -881 -1913 1 1","Selling/General/Admin. Expenses, Total 4858 3884 3788 4142  Research & Development - 1250 - -  Depreciation / Amortization 885 920 204 195  Interest Expense (Income) - Net Operating -4 -10 - -  Unusual Expense (Income) - 8 15 -7  Other Operating Expenses, Total -881 -1913 1 1","Selling/General/Admin. Expenses, Total 4858 3884 3788 4142  Research & Development - 1250 - -  Depreciation / Amortization 885 920 204 195  Interest Expense (Income) - Net Operating -4 -10 - -  Unusual Expense (Income) - 8 15 -7  Other Operating Expenses, Total -881 -1913 1 1"
"Selling/General/Admin. Expenses, Total",4858,3884,3788,4142
Research & Development,-,1250,-,-
Depreciation / Amortization,885,920,204,195
Interest Expense (Income) - Net Operating,-4,-10,-,-
Unusual Expense (Income),-,8,15,-7
"Other Operating Expenses, Total",-881,-1913,1,1
Operating Income,1630,1317,401,263
"Interest Income (Expense), Net Non-Operating",-,-54,-20,15
Gain (Loss) on Sale of Assets,-,7,171,-30
"Other, Net",-20,-10,60,42
Net Income Before Taxes,1650,1320,612,290
Provision for Income Taxes,409,173,115,971
Net Income After Taxes,1241,1147,497,-681
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1241,1147,497,-681
Total Extraordinary Items,-,-,-,-
Net Income,1241,1147,497,-681
Total Adjustments to Net Income,-,-,-,1
Income Available to Common Excluding Extraordinary Items,1241,1147,497,-680
Dilution Adjustment,-,-,-,-
Diluted Net Income,1241,1147,497,-680
Diluted Weighted Average Shares,13.02,13.77,14.05,14.12
Diluted EPS Excluding Extraordinary Items,95.3,83.3,35.38,-48.16
DPS - Common Stock Primary Issue,-,25,15,13
Diluted Normalized EPS,77.08,59.96,30.78,-42.71
