Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,418117,291263,241146,219263
"Revenue 418117 291263 241146 219263  Other Revenue, Total - - - -","Revenue 418117 291263 241146 219263  Other Revenue, Total - - - -","Revenue 418117 291263 241146 219263  Other Revenue, Total - - - -","Revenue 418117 291263 241146 219263  Other Revenue, Total - - - -","Revenue 418117 291263 241146 219263  Other Revenue, Total - - - -"
Revenue,418117,291263,241146,219263
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",344088,234532,197216,181413
Gross Profit,74029,56731,43930,37850
Total Operating Expenses,398668,277625,234350,213294
"Selling/General/Admin. Expenses, Total 54585 43093 37104 31764  Research & Development - - - -  Depreciation / Amortization 2951 3933 - -  Interest Expense (Income) - Net Operating -245 -246 - -  Unusual Expense (Income) - 88 29 116  Other Operating Expenses, Total -2706 -3687 1 1","Selling/General/Admin. Expenses, Total 54585 43093 37104 31764  Research & Development - - - -  Depreciation / Amortization 2951 3933 - -  Interest Expense (Income) - Net Operating -245 -246 - -  Unusual Expense (Income) - 88 29 116  Other Operating Expenses, Total -2706 -3687 1 1","Selling/General/Admin. Expenses, Total 54585 43093 37104 31764  Research & Development - - - -  Depreciation / Amortization 2951 3933 - -  Interest Expense (Income) - Net Operating -245 -246 - -  Unusual Expense (Income) - 88 29 116  Other Operating Expenses, Total -2706 -3687 1 1","Selling/General/Admin. Expenses, Total 54585 43093 37104 31764  Research & Development - - - -  Depreciation / Amortization 2951 3933 - -  Interest Expense (Income) - Net Operating -245 -246 - -  Unusual Expense (Income) - 88 29 116  Other Operating Expenses, Total -2706 -3687 1 1","Selling/General/Admin. Expenses, Total 54585 43093 37104 31764  Research & Development - - - -  Depreciation / Amortization 2951 3933 - -  Interest Expense (Income) - Net Operating -245 -246 - -  Unusual Expense (Income) - 88 29 116  Other Operating Expenses, Total -2706 -3687 1 1"
"Selling/General/Admin. Expenses, Total",54585,43093,37104,31764
Research & Development,-,-,-,-
Depreciation / Amortization,2951,3933,-,-
Interest Expense (Income) - Net Operating,-245,-246,-,-
Unusual Expense (Income),-,88,29,116
"Other Operating Expenses, Total",-2706,-3687,1,1
Operating Income,19449,13638,6796,5969
"Interest Income (Expense), Net Non-Operating",-,-246,-251,-187
Gain (Loss) on Sale of Assets,22,16,-,-
"Other, Net",662,321,-47,-10
Net Income Before Taxes,18765,13301,6498,5772
Provision for Income Taxes,4879,3638,1757,1514
Net Income After Taxes,13886,9663,4741,4258
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,13886,9663,4741,4258
Total Extraordinary Items,-,-,-,-
Net Income,13886,9663,4741,4258
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,13886,9663,4740,4258
Dilution Adjustment,-0.695,-0.616,-,-
Diluted Net Income,13886.7,9663.62,4740,4258
Diluted Weighted Average Shares,79.02,77.34,77.79,76.86
Diluted EPS Excluding Extraordinary Items,175.74,124.95,60.93,55.4
DPS - Common Stock Primary Issue,24,15,7,6
Diluted Normalized EPS,150.28,108.07,61.2,56.51
