Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,599,569,416.34,524.03
"Revenue 599 569.31 416.34 524.03  Other Revenue, Total - - - -","Revenue 599 569.31 416.34 524.03  Other Revenue, Total - - - -","Revenue 599 569.31 416.34 524.03  Other Revenue, Total - - - -","Revenue 599 569.31 416.34 524.03  Other Revenue, Total - - - -","Revenue 599 569.31 416.34 524.03  Other Revenue, Total - - - -"
Revenue,599,569.31,416.34,524.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",40,19.81,44.08,45.38
Gross Profit,559,549.5,372.26,478.65
Total Operating Expenses,652,643.71,666.59,700.06
"Selling/General/Admin. Expenses, Total 612 623.9 285.76 306.74  Research & Development - - 336.35 347.55  Depreciation / Amortization 5 - 0.4 0.39  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -5 -0 - -0","Selling/General/Admin. Expenses, Total 612 623.9 285.76 306.74  Research & Development - - 336.35 347.55  Depreciation / Amortization 5 - 0.4 0.39  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -5 -0 - -0","Selling/General/Admin. Expenses, Total 612 623.9 285.76 306.74  Research & Development - - 336.35 347.55  Depreciation / Amortization 5 - 0.4 0.39  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -5 -0 - -0","Selling/General/Admin. Expenses, Total 612 623.9 285.76 306.74  Research & Development - - 336.35 347.55  Depreciation / Amortization 5 - 0.4 0.39  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -5 -0 - -0","Selling/General/Admin. Expenses, Total 612 623.9 285.76 306.74  Research & Development - - 336.35 347.55  Depreciation / Amortization 5 - 0.4 0.39  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -5 -0 - -0"
"Selling/General/Admin. Expenses, Total",612,623.9,285.76,306.74
Research & Development,-,-,336.35,347.55
Depreciation / Amortization,5,-,0.4,0.39
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-5,-0,-,-0
Operating Income,-53,-74.4,-250.25,-176.03
"Interest Income (Expense), Net Non-Operating",-,10.24,9.09,5.11
Gain (Loss) on Sale of Assets,3,-,-,-
"Other, Net",-12,-3.85,-1.72,-2.49
Net Income Before Taxes,-44,-68.01,-242.88,-173.4
Provision for Income Taxes,2,2.93,2.93,2.74
Net Income After Taxes,-46,-70.94,-245.81,-176.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-46,-70.94,-245.81,-176.14
Total Extraordinary Items,-,-,-,-
Net Income,-46,-70.94,-245.81,-176.14
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-46,-70.94,-245.81,-176.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,-46,-70.94,-245.81,-176.15
Diluted Weighted Average Shares,2.59,2.59,2.59,2.59
Diluted EPS Excluding Extraordinary Items,-17.74,-27.36,-94.8,-67.93
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-11.33,-27.36,-94.8,-67.93
