Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,38075,37275,34642,36243
"Revenue 38075 37275 34642 36243  Other Revenue, Total - - - -","Revenue 38075 37275 34642 36243  Other Revenue, Total - - - -","Revenue 38075 37275 34642 36243  Other Revenue, Total - - - -","Revenue 38075 37275 34642 36243  Other Revenue, Total - - - -","Revenue 38075 37275 34642 36243  Other Revenue, Total - - - -"
Revenue,38075,37275,34642,36243
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31764,28229,26799,28457
Gross Profit,6311,9046,7843,7786
Total Operating Expenses,36825,33353,32050,33990
"Selling/General/Admin. Expenses, Total 5019 3791 3823 4000  Research & Development - 1326 1223 1290  Depreciation / Amortization 3331 3061 14 14  Interest Expense (Income) - Net Operating -85 -78 - -  Unusual Expense (Income) - 1325 191 228  Other Operating Expenses, Total -3204 -2976 - 1","Selling/General/Admin. Expenses, Total 5019 3791 3823 4000  Research & Development - 1326 1223 1290  Depreciation / Amortization 3331 3061 14 14  Interest Expense (Income) - Net Operating -85 -78 - -  Unusual Expense (Income) - 1325 191 228  Other Operating Expenses, Total -3204 -2976 - 1","Selling/General/Admin. Expenses, Total 5019 3791 3823 4000  Research & Development - 1326 1223 1290  Depreciation / Amortization 3331 3061 14 14  Interest Expense (Income) - Net Operating -85 -78 - -  Unusual Expense (Income) - 1325 191 228  Other Operating Expenses, Total -3204 -2976 - 1","Selling/General/Admin. Expenses, Total 5019 3791 3823 4000  Research & Development - 1326 1223 1290  Depreciation / Amortization 3331 3061 14 14  Interest Expense (Income) - Net Operating -85 -78 - -  Unusual Expense (Income) - 1325 191 228  Other Operating Expenses, Total -3204 -2976 - 1","Selling/General/Admin. Expenses, Total 5019 3791 3823 4000  Research & Development - 1326 1223 1290  Depreciation / Amortization 3331 3061 14 14  Interest Expense (Income) - Net Operating -85 -78 - -  Unusual Expense (Income) - 1325 191 228  Other Operating Expenses, Total -3204 -2976 - 1"
"Selling/General/Admin. Expenses, Total",5019,3791,3823,4000
Research & Development,-,1326,1223,1290
Depreciation / Amortization,3331,3061,14,14
Interest Expense (Income) - Net Operating,-85,-78,-,-
Unusual Expense (Income),-,1325,191,228
"Other Operating Expenses, Total",-3204,-2976,-,1
Operating Income,1250,3922,2592,2253
"Interest Income (Expense), Net Non-Operating",-,143,356,296
Gain (Loss) on Sale of Assets,22,642,-,-
"Other, Net",-58,98,-,-38
Net Income Before Taxes,1286,3182,2948,2511
Provision for Income Taxes,431,-553,765,654
Net Income After Taxes,855,3735,2183,1857
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,855,3735,2183,1857
Total Extraordinary Items,-,-,-,-
Net Income,855,3735,2183,1857
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,855,3735,2182,1857
Dilution Adjustment,-,-,-,-
Diluted Net Income,855,3735,2182,1857
Diluted Weighted Average Shares,8.81,8.8,8.79,8.79
Diluted EPS Excluding Extraordinary Items,97.06,424.48,248.1,211.14
DPS - Common Stock Primary Issue,70,85,70,70
Diluted Normalized EPS,100.11,274.53,265.77,231.91
