Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,51047,48653,49779,52488
"Revenue - 48653 49779 52488  Other Revenue, Total - - - -","Revenue - 48653 49779 52488  Other Revenue, Total - - - -","Revenue - 48653 49779 52488  Other Revenue, Total - - - -","Revenue - 48653 49779 52488  Other Revenue, Total - - - -","Revenue - 48653 49779 52488  Other Revenue, Total - - - -"
Revenue,-,48653,49779,52488
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43989,42070,39596,41851
Gross Profit,7058,6583,10183,10637
Total Operating Expenses,49170,47166,48707,51239
"Selling/General/Admin. Expenses, Total 5181 5056 9086 9377  Research & Development - - - -  Depreciation / Amortization 1542 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 39 25 9  Other Operating Expenses, Total -1500 1 - 2","Selling/General/Admin. Expenses, Total 5181 5056 9086 9377  Research & Development - - - -  Depreciation / Amortization 1542 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 39 25 9  Other Operating Expenses, Total -1500 1 - 2","Selling/General/Admin. Expenses, Total 5181 5056 9086 9377  Research & Development - - - -  Depreciation / Amortization 1542 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 39 25 9  Other Operating Expenses, Total -1500 1 - 2","Selling/General/Admin. Expenses, Total 5181 5056 9086 9377  Research & Development - - - -  Depreciation / Amortization 1542 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 39 25 9  Other Operating Expenses, Total -1500 1 - 2","Selling/General/Admin. Expenses, Total 5181 5056 9086 9377  Research & Development - - - -  Depreciation / Amortization 1542 - - -  Interest Expense (Income) - Net Operating -42 - - -  Unusual Expense (Income) - 39 25 9  Other Operating Expenses, Total -1500 1 - 2"
"Selling/General/Admin. Expenses, Total",5181,5056,9086,9377
Research & Development,-,-,-,-
Depreciation / Amortization,1542,-,-,-
Interest Expense (Income) - Net Operating,-42,-,-,-
Unusual Expense (Income),-,39,25,9
"Other Operating Expenses, Total",-1500,1,-,2
Operating Income,1877,1487,1072,1249
"Interest Income (Expense), Net Non-Operating",-,-19,33,-25
Gain (Loss) on Sale of Assets,-,-,-,217
"Other, Net",1408,33,35,30
Net Income Before Taxes,469,1501,1140,1471
Provision for Income Taxes,366,419,347,376
Net Income After Taxes,103,1082,793,1095
Minority Interest,4,-1,-,-1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,103,1081,793,1094
Total Extraordinary Items,-,-,-,-
Net Income,103,1081,793,1094
Total Adjustments to Net Income,-,-,-2,-1
Income Available to Common Excluding Extraordinary Items,103,1081,791,1093
Dilution Adjustment,-0.073,-,-,-0
Diluted Net Income,103.07,1081,791,1093
Diluted Weighted Average Shares,12.48,12.52,12.64,12.63
Diluted EPS Excluding Extraordinary Items,8.26,86.33,62.56,86.52
DPS - Common Stock Primary Issue,21,17,17,17
Diluted Normalized EPS,95.31,88.58,63.93,74.26
