Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,5857,5348.52,5344.08,5874.87
"Revenue 5857 5348.52 5344.08 5874.87  Other Revenue, Total - - - -","Revenue 5857 5348.52 5344.08 5874.87  Other Revenue, Total - - - -","Revenue 5857 5348.52 5344.08 5874.87  Other Revenue, Total - - - -","Revenue 5857 5348.52 5344.08 5874.87  Other Revenue, Total - - - -","Revenue 5857 5348.52 5344.08 5874.87  Other Revenue, Total - - - -"
Revenue,5857,5348.52,5344.08,5874.87
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4956,4563.36,4590.47,4858.23
Gross Profit,901,785.16,753.61,1016.63
Total Operating Expenses,5754,5246.23,5537.64,5870.76
"Selling/General/Admin. Expenses, Total 798 812.43 912.03 997.01  Research & Development - - - -  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -129.55 35.13 15.51  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 798 812.43 912.03 997.01  Research & Development - - - -  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -129.55 35.13 15.51  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 798 812.43 912.03 997.01  Research & Development - - - -  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -129.55 35.13 15.51  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 798 812.43 912.03 997.01  Research & Development - - - -  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -129.55 35.13 15.51  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 798 812.43 912.03 997.01  Research & Development - - - -  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - -129.55 35.13 15.51  Other Operating Expenses, Total -33 - - -"
"Selling/General/Admin. Expenses, Total",798,812.43,912.03,997.01
Research & Development,-,-,-,-
Depreciation / Amortization,42,-,-,-
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,-129.55,35.13,15.51
"Other Operating Expenses, Total",-33,-,-,-
Operating Income,103,102.28,-193.55,4.11
"Interest Income (Expense), Net Non-Operating",-,-10.26,-4.96,-5.26
Gain (Loss) on Sale of Assets,-,-0.47,-8.3,-0.29
"Other, Net",-19,5.41,14,15.81
Net Income Before Taxes,122,96.97,-192.82,14.36
Provision for Income Taxes,31,27.82,30.12,20.3
Net Income After Taxes,91,69.15,-222.94,-5.94
Minority Interest,33,-5.15,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,86,64,-222.94,-5.94
Total Extraordinary Items,-,17.78,-,-
Net Income,86,81.78,-222.94,-5.94
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,86,63.99,-222.94,-5.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,86,81.78,-222.94,-5.94
Diluted Weighted Average Shares,4.05,4.05,4.05,4.05
Diluted EPS Excluding Extraordinary Items,21.24,15.8,-55.05,-1.47
DPS - Common Stock Primary Issue,8.53,-,-,3
Diluted Normalized EPS,18.21,-4.5,-48.08,3.69
