Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,57532,52825,45410,53580.77
"Revenue 57532 52825 45410 53580.77  Other Revenue, Total - - - -","Revenue 57532 52825 45410 53580.77  Other Revenue, Total - - - -","Revenue 57532 52825 45410 53580.77  Other Revenue, Total - - - -","Revenue 57532 52825 45410 53580.77  Other Revenue, Total - - - -","Revenue 57532 52825 45410 53580.77  Other Revenue, Total - - - -"
Revenue,57532,52825,45410,53580.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43108,38358,32111,37975.41
Gross Profit,14424,14467,13299,15605.36
Total Operating Expenses,53953,48995,42021,48768.77
"Selling/General/Admin. Expenses, Total 10270 10087 9307 10258.86  Research & Development 425 400 459 398.12  Depreciation / Amortization 820 873 912 135.31  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - 0.18 20.22 1.07  Other Operating Expenses, Total -670 -723 -767 -","Selling/General/Admin. Expenses, Total 10270 10087 9307 10258.86  Research & Development 425 400 459 398.12  Depreciation / Amortization 820 873 912 135.31  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - 0.18 20.22 1.07  Other Operating Expenses, Total -670 -723 -767 -","Selling/General/Admin. Expenses, Total 10270 10087 9307 10258.86  Research & Development 425 400 459 398.12  Depreciation / Amortization 820 873 912 135.31  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - 0.18 20.22 1.07  Other Operating Expenses, Total -670 -723 -767 -","Selling/General/Admin. Expenses, Total 10270 10087 9307 10258.86  Research & Development 425 400 459 398.12  Depreciation / Amortization 820 873 912 135.31  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - 0.18 20.22 1.07  Other Operating Expenses, Total -670 -723 -767 -","Selling/General/Admin. Expenses, Total 10270 10087 9307 10258.86  Research & Development 425 400 459 398.12  Depreciation / Amortization 820 873 912 135.31  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - 0.18 20.22 1.07  Other Operating Expenses, Total -670 -723 -767 -"
"Selling/General/Admin. Expenses, Total",10270,10087,9307,10258.86
Research & Development,425,400,459,398.12
Depreciation / Amortization,820,873,912,135.31
Interest Expense (Income) - Net Operating,-,-,-1,-
Unusual Expense (Income),-,0.18,20.22,1.07
"Other Operating Expenses, Total",-670,-723,-767,-
Operating Income,3579,3830,3389,4812
"Interest Income (Expense), Net Non-Operating",-,12.3,67.67,174.02
Gain (Loss) on Sale of Assets,246,211,78,117.73
"Other, Net",-741,-620,-394,197.92
Net Income Before Taxes,4074,4239,3705,5301.67
Provision for Income Taxes,1259,1366,1201,1708.13
Net Income After Taxes,2815,2873,2504,3593.54
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2815,2873,2504,3593.54
Total Extraordinary Items,-,-,-,-
Net Income,2815,2873,2504,3593.54
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2815,2873,2504,3593.54
Dilution Adjustment,-,-,-,-
Diluted Net Income,2815,2873,2504,3593.54
Diluted Weighted Average Shares,16.2,16.19,16.18,16.17
Diluted EPS Excluding Extraordinary Items,173.72,177.44,154.78,222.24
DPS - Common Stock Primary Issue,70,50,30,30
Diluted Normalized EPS,147.65,155.49,140.12,217.35
