Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,4443,4283,4271,5647
"Revenue 4443 4283 4271 5647  Other Revenue, Total - - - -","Revenue 4443 4283 4271 5647  Other Revenue, Total - - - -","Revenue 4443 4283 4271 5647  Other Revenue, Total - - - -","Revenue 4443 4283 4271 5647  Other Revenue, Total - - - -","Revenue 4443 4283 4271 5647  Other Revenue, Total - - - -"
Revenue,4443,4283,4271,5647
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2960,2777,2934,4277
Gross Profit,1483,1506,1337,1370
Total Operating Expenses,4208,4081,4190,5588
"Selling/General/Admin. Expenses, Total 1248 1304 1256 1311  Research & Development - - - -  Depreciation / Amortization 11 11 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - -32.95 41.65 29.64  Other Operating Expenses, Total -4 -5 -8 -16","Selling/General/Admin. Expenses, Total 1248 1304 1256 1311  Research & Development - - - -  Depreciation / Amortization 11 11 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - -32.95 41.65 29.64  Other Operating Expenses, Total -4 -5 -8 -16","Selling/General/Admin. Expenses, Total 1248 1304 1256 1311  Research & Development - - - -  Depreciation / Amortization 11 11 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - -32.95 41.65 29.64  Other Operating Expenses, Total -4 -5 -8 -16","Selling/General/Admin. Expenses, Total 1248 1304 1256 1311  Research & Development - - - -  Depreciation / Amortization 11 11 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - -32.95 41.65 29.64  Other Operating Expenses, Total -4 -5 -8 -16","Selling/General/Admin. Expenses, Total 1248 1304 1256 1311  Research & Development - - - -  Depreciation / Amortization 11 11 - -  Interest Expense (Income) - Net Operating -7 -6 - -  Unusual Expense (Income) - -32.95 41.65 29.64  Other Operating Expenses, Total -4 -5 -8 -16"
"Selling/General/Admin. Expenses, Total",1248,1304,1256,1311
Research & Development,-,-,-,-
Depreciation / Amortization,11,11,-,-
Interest Expense (Income) - Net Operating,-7,-6,-,-
Unusual Expense (Income),-,-32.95,41.65,29.64
"Other Operating Expenses, Total",-4,-5,-8,-16
Operating Income,235,202,81,59
"Interest Income (Expense), Net Non-Operating",-,-11.43,-0.84,-9.32
Gain (Loss) on Sale of Assets,-,-,1.82,-
"Other, Net",73,14,53,41
Net Income Before Taxes,162,188,28,18
Provision for Income Taxes,48,65,76,-43
Net Income After Taxes,114,123,-48,61
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,114,123,-48,61
Total Extraordinary Items,-,-,-,-
Net Income,114,123,-48,61
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,114,123,-48,61
Dilution Adjustment,-,-,-,-4.01
Diluted Net Income,114,123,-48,65
Diluted Weighted Average Shares,1.81,1.8,1.79,1.8
Diluted EPS Excluding Extraordinary Items,63.09,68.16,-26.78,34.03
DPS - Common Stock Primary Issue,20,20,10,10
Diluted Normalized EPS,71.95,65.11,30.33,16.31
