Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,23360,20784,20591.23,20616.19
"Revenue 23360 20784 20591.23 20616.19  Other Revenue, Total - - - -","Revenue 23360 20784 20591.23 20616.19  Other Revenue, Total - - - -","Revenue 23360 20784 20591.23 20616.19  Other Revenue, Total - - - -","Revenue 23360 20784 20591.23 20616.19  Other Revenue, Total - - - -","Revenue 23360 20784 20591.23 20616.19  Other Revenue, Total - - - -"
Revenue,23360,20784,20591.23,20616.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17522,15685,15661.21,15494.25
Gross Profit,5838,5099,4930.02,5121.94
Total Operating Expenses,21983,19763,19702.12,20194.06
"Selling/General/Admin. Expenses, Total 4461 3916 3888.5 4169.5  Research & Development - - 59.34 54.96  Depreciation / Amortization 185 158 95.93 109.34  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3 -2.85 366.01  Other Operating Expenses, Total -185 1 - -","Selling/General/Admin. Expenses, Total 4461 3916 3888.5 4169.5  Research & Development - - 59.34 54.96  Depreciation / Amortization 185 158 95.93 109.34  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3 -2.85 366.01  Other Operating Expenses, Total -185 1 - -","Selling/General/Admin. Expenses, Total 4461 3916 3888.5 4169.5  Research & Development - - 59.34 54.96  Depreciation / Amortization 185 158 95.93 109.34  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3 -2.85 366.01  Other Operating Expenses, Total -185 1 - -","Selling/General/Admin. Expenses, Total 4461 3916 3888.5 4169.5  Research & Development - - 59.34 54.96  Depreciation / Amortization 185 158 95.93 109.34  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3 -2.85 366.01  Other Operating Expenses, Total -185 1 - -","Selling/General/Admin. Expenses, Total 4461 3916 3888.5 4169.5  Research & Development - - 59.34 54.96  Depreciation / Amortization 185 158 95.93 109.34  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3 -2.85 366.01  Other Operating Expenses, Total -185 1 - -"
"Selling/General/Admin. Expenses, Total",4461,3916,3888.5,4169.5
Research & Development,-,-,59.34,54.96
Depreciation / Amortization,185,158,95.93,109.34
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,3,-2.85,366.01
"Other Operating Expenses, Total",-185,1,-,-
Operating Income,1377,1021,889.11,422.13
"Interest Income (Expense), Net Non-Operating",-,202,22.06,135.96
Gain (Loss) on Sale of Assets,-82,-,-,-
"Other, Net",-26,20,18.02,29.28
Net Income Before Taxes,1485,1243,929.18,587.37
Provision for Income Taxes,280,364,380.92,396.77
Net Income After Taxes,1205,879,548.26,190.6
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1205,879,548.26,190.6
Total Extraordinary Items,-,-,-,-
Net Income,1205,879,548.26,190.6
Total Adjustments to Net Income,-,-1,-0,-0
Income Available to Common Excluding Extraordinary Items,1205,878,548.26,190.6
Dilution Adjustment,-0.206,-,-,-
Diluted Net Income,1205.21,878,548.26,190.6
Diluted Weighted Average Shares,8.98,8.92,8.91,8.91
Diluted EPS Excluding Extraordinary Items,134.21,98.42,61.56,21.4
DPS - Common Stock Primary Issue,133,40,25,24
Diluted Normalized EPS,110.52,98.66,61.37,58.16
