Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,13702,12284,10603.89,11651.65
"Revenue 13702 12284.6 10603.89 11651.65  Other Revenue, Total - - - -","Revenue 13702 12284.6 10603.89 11651.65  Other Revenue, Total - - - -","Revenue 13702 12284.6 10603.89 11651.65  Other Revenue, Total - - - -","Revenue 13702 12284.6 10603.89 11651.65  Other Revenue, Total - - - -","Revenue 13702 12284.6 10603.89 11651.65  Other Revenue, Total - - - -"
Revenue,13702,12284.6,10603.89,11651.65
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10544,9635.71,8588.77,9400.67
Gross Profit,3158,2648.89,2015.12,2250.98
Total Operating Expenses,12671,11427.9,10148.88,10689.96
"Selling/General/Admin. Expenses, Total 1832 1568.11 1363.51 1240.09  Research & Development 178 147.15 45.92 14.56  Depreciation / Amortization 335 54.56 138.62 34.63  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 22.37 12.06 -  Other Operating Expenses, Total -211 - - -","Selling/General/Admin. Expenses, Total 1832 1568.11 1363.51 1240.09  Research & Development 178 147.15 45.92 14.56  Depreciation / Amortization 335 54.56 138.62 34.63  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 22.37 12.06 -  Other Operating Expenses, Total -211 - - -","Selling/General/Admin. Expenses, Total 1832 1568.11 1363.51 1240.09  Research & Development 178 147.15 45.92 14.56  Depreciation / Amortization 335 54.56 138.62 34.63  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 22.37 12.06 -  Other Operating Expenses, Total -211 - - -","Selling/General/Admin. Expenses, Total 1832 1568.11 1363.51 1240.09  Research & Development 178 147.15 45.92 14.56  Depreciation / Amortization 335 54.56 138.62 34.63  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 22.37 12.06 -  Other Operating Expenses, Total -211 - - -","Selling/General/Admin. Expenses, Total 1832 1568.11 1363.51 1240.09  Research & Development 178 147.15 45.92 14.56  Depreciation / Amortization 335 54.56 138.62 34.63  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 22.37 12.06 -  Other Operating Expenses, Total -211 - - -"
"Selling/General/Admin. Expenses, Total",1832,1568.11,1363.51,1240.09
Research & Development,178,147.15,45.92,14.56
Depreciation / Amortization,335,54.56,138.62,34.63
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,22.37,12.06,-
"Other Operating Expenses, Total",-211,-,-,-
Operating Income,1031,856.69,455.01,961.7
"Interest Income (Expense), Net Non-Operating",-,18.21,-110.21,20.37
Gain (Loss) on Sale of Assets,-,114.56,-,-
"Other, Net",-34,11.65,15.93,2.32
Net Income Before Taxes,1065,1001.11,360.74,984.39
Provision for Income Taxes,383,278.92,187.26,353.04
Net Income After Taxes,682,722.19,173.48,631.35
Minority Interest,457,-89.26,-52.03,-99.56
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,588,632.93,121.45,531.79
Total Extraordinary Items,-,-,-,-
Net Income,588,632.93,121.45,531.79
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,588,632.93,121.45,531.79
Dilution Adjustment,-,-,-,-
Diluted Net Income,588,632.93,121.45,531.79
Diluted Weighted Average Shares,15.03,14.95,15.01,15.14
Diluted EPS Excluding Extraordinary Items,39.13,42.34,8.09,35.13
DPS - Common Stock Primary Issue,12,8,6.8,6.75
Diluted Normalized EPS,37.12,39.4,15.86,36.43
