Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,104704,107812,107596.5,117612.27
"Revenue 104704 107812.62 107596.5 117612.27  Other Revenue, Total - - - -","Revenue 104704 107812.62 107596.5 117612.27  Other Revenue, Total - - - -","Revenue 104704 107812.62 107596.5 117612.27  Other Revenue, Total - - - -","Revenue 104704 107812.62 107596.5 117612.27  Other Revenue, Total - - - -","Revenue 104704 107812.62 107596.5 117612.27  Other Revenue, Total - - - -"
Revenue,104704,107812.62,107596.5,117612.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",97828,101837.95,102389.02,112050.87
Gross Profit,6876,5974.67,5207.48,5561.4
Total Operating Expenses,103383,107287.4,107642.19,117558.39
"Selling/General/Admin. Expenses, Total 5466 5361.35 5180.12 5432.09  Research & Development - - - -  Depreciation / Amortization 487 87.13 70.33 52.77  Interest Expense (Income) - Net Operating -66 - - -  Unusual Expense (Income) - 0.96 2.73 22.66  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 5466 5361.35 5180.12 5432.09  Research & Development - - - -  Depreciation / Amortization 487 87.13 70.33 52.77  Interest Expense (Income) - Net Operating -66 - - -  Unusual Expense (Income) - 0.96 2.73 22.66  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 5466 5361.35 5180.12 5432.09  Research & Development - - - -  Depreciation / Amortization 487 87.13 70.33 52.77  Interest Expense (Income) - Net Operating -66 - - -  Unusual Expense (Income) - 0.96 2.73 22.66  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 5466 5361.35 5180.12 5432.09  Research & Development - - - -  Depreciation / Amortization 487 87.13 70.33 52.77  Interest Expense (Income) - Net Operating -66 - - -  Unusual Expense (Income) - 0.96 2.73 22.66  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 5466 5361.35 5180.12 5432.09  Research & Development - - - -  Depreciation / Amortization 487 87.13 70.33 52.77  Interest Expense (Income) - Net Operating -66 - - -  Unusual Expense (Income) - 0.96 2.73 22.66  Other Operating Expenses, Total -332 - - -"
"Selling/General/Admin. Expenses, Total",5466,5361.35,5180.12,5432.09
Research & Development,-,-,-,-
Depreciation / Amortization,487,87.13,70.33,52.77
Interest Expense (Income) - Net Operating,-66,-,-,-
Unusual Expense (Income),-,0.96,2.73,22.66
"Other Operating Expenses, Total",-332,-,-,-
Operating Income,1321,525.23,-45.69,53.89
"Interest Income (Expense), Net Non-Operating",-,39.81,147,486.05
Gain (Loss) on Sale of Assets,188,0.63,76.27,0.71
"Other, Net",-400,48.23,45.06,61.52
Net Income Before Taxes,1533,613.9,222.63,602.16
Provision for Income Taxes,451,92.12,149.68,-89.26
Net Income After Taxes,1082,521.78,72.96,691.42
Minority Interest,313,-16.66,-10.38,-14.9
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1038,505.12,62.57,676.52
Total Extraordinary Items,-,-,-,-
Net Income,1038,505.12,62.57,676.52
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1038,505.12,62.57,676.52
Dilution Adjustment,-,-,-,-
Diluted Net Income,1038,505.12,62.57,676.52
Diluted Weighted Average Shares,1.62,1.62,1.62,1.64
Diluted EPS Excluding Extraordinary Items,640.64,311.72,38.61,413.44
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,500.93,311.89,9.12,422.16
