Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,45588,45132,39218.42,41355.79
"Revenue 45588 45132 39218.42 41355.79  Other Revenue, Total - - - -","Revenue 45588 45132 39218.42 41355.79  Other Revenue, Total - - - -","Revenue 45588 45132 39218.42 41355.79  Other Revenue, Total - - - -","Revenue 45588 45132 39218.42 41355.79  Other Revenue, Total - - - -","Revenue 45588 45132 39218.42 41355.79  Other Revenue, Total - - - -"
Revenue,45588,45132,39218.42,41355.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",34495,35017,30079.42,32006.36
Gross Profit,11093,10115,9138.99,9349.43
Total Operating Expenses,42289,42288,36959.94,38979.53
"Selling/General/Admin. Expenses, Total 7639 7113 6514.12 6625.93  Research & Development 232 201 206.53 200.02  Depreciation / Amortization 376 381 157.7 147.22  Interest Expense (Income) - Net Operating -5 -2 - -  Unusual Expense (Income) - -63 2.16 -  Other Operating Expenses, Total -448 -422 - -","Selling/General/Admin. Expenses, Total 7639 7113 6514.12 6625.93  Research & Development 232 201 206.53 200.02  Depreciation / Amortization 376 381 157.7 147.22  Interest Expense (Income) - Net Operating -5 -2 - -  Unusual Expense (Income) - -63 2.16 -  Other Operating Expenses, Total -448 -422 - -","Selling/General/Admin. Expenses, Total 7639 7113 6514.12 6625.93  Research & Development 232 201 206.53 200.02  Depreciation / Amortization 376 381 157.7 147.22  Interest Expense (Income) - Net Operating -5 -2 - -  Unusual Expense (Income) - -63 2.16 -  Other Operating Expenses, Total -448 -422 - -","Selling/General/Admin. Expenses, Total 7639 7113 6514.12 6625.93  Research & Development 232 201 206.53 200.02  Depreciation / Amortization 376 381 157.7 147.22  Interest Expense (Income) - Net Operating -5 -2 - -  Unusual Expense (Income) - -63 2.16 -  Other Operating Expenses, Total -448 -422 - -","Selling/General/Admin. Expenses, Total 7639 7113 6514.12 6625.93  Research & Development 232 201 206.53 200.02  Depreciation / Amortization 376 381 157.7 147.22  Interest Expense (Income) - Net Operating -5 -2 - -  Unusual Expense (Income) - -63 2.16 -  Other Operating Expenses, Total -448 -422 - -"
"Selling/General/Admin. Expenses, Total",7639,7113,6514.12,6625.93
Research & Development,232,201,206.53,200.02
Depreciation / Amortization,376,381,157.7,147.22
Interest Expense (Income) - Net Operating,-5,-2,-,-
Unusual Expense (Income),-,-63,2.16,-
"Other Operating Expenses, Total",-448,-422,-,-
Operating Income,3299,2844,2258.47,2376.26
"Interest Income (Expense), Net Non-Operating",-,63.76,13.87,-23.66
Gain (Loss) on Sale of Assets,466,85,-,-
"Other, Net",-1051,-232,21.29,26.27
Net Income Before Taxes,3884,2991,2293.63,2378.87
Provision for Income Taxes,1225,883,761.33,809.76
Net Income After Taxes,2659,2108,1532.31,1569.11
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2659,2108,1532.31,1569.11
Total Extraordinary Items,-,-,-,-
Net Income,2659,2108,1532.31,1569.11
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2659,2108,1532.3,1569.11
Dilution Adjustment,-,-,-,-
Diluted Net Income,2659,2108,1532.3,1569.11
Diluted Weighted Average Shares,9.98,9.98,9.98,9.98
Diluted EPS Excluding Extraordinary Items,266.48,211.26,153.56,157.25
DPS - Common Stock Primary Issue,53,50,48,47
Diluted Normalized EPS,214.28,181.96,153.71,157.25
