Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,9270,8030.77,7676.39,7193.51
"Revenue 9270 8030.77 7676.39 7193.51  Other Revenue, Total - - - -","Revenue 9270 8030.77 7676.39 7193.51  Other Revenue, Total - - - -","Revenue 9270 8030.77 7676.39 7193.51  Other Revenue, Total - - - -","Revenue 9270 8030.77 7676.39 7193.51  Other Revenue, Total - - - -","Revenue 9270 8030.77 7676.39 7193.51  Other Revenue, Total - - - -"
Revenue,9270,8030.77,7676.39,7193.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5626,5029.11,4802.41,4421.63
Gross Profit,3644,3001.66,2873.98,2771.87
Total Operating Expenses,8183,7297.41,7187.72,6380.32
"Selling/General/Admin. Expenses, Total 2407 2265.72 2257.78 1835.81  Research & Development - - - -  Depreciation / Amortization 1325 - 129 113.66  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - - 0.89 12.71  Other Operating Expenses, Total -1011 2.58 -2.37 -3.5","Selling/General/Admin. Expenses, Total 2407 2265.72 2257.78 1835.81  Research & Development - - - -  Depreciation / Amortization 1325 - 129 113.66  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - - 0.89 12.71  Other Operating Expenses, Total -1011 2.58 -2.37 -3.5","Selling/General/Admin. Expenses, Total 2407 2265.72 2257.78 1835.81  Research & Development - - - -  Depreciation / Amortization 1325 - 129 113.66  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - - 0.89 12.71  Other Operating Expenses, Total -1011 2.58 -2.37 -3.5","Selling/General/Admin. Expenses, Total 2407 2265.72 2257.78 1835.81  Research & Development - - - -  Depreciation / Amortization 1325 - 129 113.66  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - - 0.89 12.71  Other Operating Expenses, Total -1011 2.58 -2.37 -3.5","Selling/General/Admin. Expenses, Total 2407 2265.72 2257.78 1835.81  Research & Development - - - -  Depreciation / Amortization 1325 - 129 113.66  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - - 0.89 12.71  Other Operating Expenses, Total -1011 2.58 -2.37 -3.5"
"Selling/General/Admin. Expenses, Total",2407,2265.72,2257.78,1835.81
Research & Development,-,-,-,-
Depreciation / Amortization,1325,-,129,113.66
Interest Expense (Income) - Net Operating,-164,-,-,-
Unusual Expense (Income),-,-,0.89,12.71
"Other Operating Expenses, Total",-1011,2.58,-2.37,-3.5
Operating Income,1087,733.36,488.68,813.19
"Interest Income (Expense), Net Non-Operating",-,-168.33,-143.78,-162.06
Gain (Loss) on Sale of Assets,-8,-,-,-
"Other, Net",199,-,-11.32,-34.89
Net Income Before Taxes,896,565.03,333.57,616.24
Provision for Income Taxes,298,205.66,123.15,209.79
Net Income After Taxes,598,359.37,210.43,406.45
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,598,359.37,210.43,406.45
Total Extraordinary Items,-,-,-,-
Net Income,598,359.37,210.43,406.45
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,598,359.37,210.43,406.45
Dilution Adjustment,-0.763,-,-,-
Diluted Net Income,598.76,359.37,210.43,406.45
Diluted Weighted Average Shares,6.95,3.46,6.87,6.85
Diluted EPS Excluding Extraordinary Items,86.2,103.84,30.64,59.35
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,81.97,103.84,30.49,56.13
