Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1185,830,615.39,590.02
"Revenue 1185 830 615.39 590.02  Other Revenue, Total - - - -","Revenue 1185 830 615.39 590.02  Other Revenue, Total - - - -","Revenue 1185 830 615.39 590.02  Other Revenue, Total - - - -","Revenue 1185 830 615.39 590.02  Other Revenue, Total - - - -","Revenue 1185 830 615.39 590.02  Other Revenue, Total - - - -"
Revenue,1185,830,615.39,590.02
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1090,747,587.7,535.3
Gross Profit,95,83,27.7,54.73
Total Operating Expenses,1340,970,757.78,669.73
"Selling/General/Admin. Expenses, Total 250 223 131.6 105.37  Research & Development - 13 10.93 7.92  Depreciation / Amortization 31 27 - 1.22  Interest Expense (Income) - Net Operating -11 -10 - -  Unusual Expense (Income) - 5.6 27.56 19.92  Other Operating Expenses, Total -30 -30 -0 -","Selling/General/Admin. Expenses, Total 250 223 131.6 105.37  Research & Development - 13 10.93 7.92  Depreciation / Amortization 31 27 - 1.22  Interest Expense (Income) - Net Operating -11 -10 - -  Unusual Expense (Income) - 5.6 27.56 19.92  Other Operating Expenses, Total -30 -30 -0 -","Selling/General/Admin. Expenses, Total 250 223 131.6 105.37  Research & Development - 13 10.93 7.92  Depreciation / Amortization 31 27 - 1.22  Interest Expense (Income) - Net Operating -11 -10 - -  Unusual Expense (Income) - 5.6 27.56 19.92  Other Operating Expenses, Total -30 -30 -0 -","Selling/General/Admin. Expenses, Total 250 223 131.6 105.37  Research & Development - 13 10.93 7.92  Depreciation / Amortization 31 27 - 1.22  Interest Expense (Income) - Net Operating -11 -10 - -  Unusual Expense (Income) - 5.6 27.56 19.92  Other Operating Expenses, Total -30 -30 -0 -","Selling/General/Admin. Expenses, Total 250 223 131.6 105.37  Research & Development - 13 10.93 7.92  Depreciation / Amortization 31 27 - 1.22  Interest Expense (Income) - Net Operating -11 -10 - -  Unusual Expense (Income) - 5.6 27.56 19.92  Other Operating Expenses, Total -30 -30 -0 -"
"Selling/General/Admin. Expenses, Total",250,223,131.6,105.37
Research & Development,-,13,10.93,7.92
Depreciation / Amortization,31,27,-,1.22
Interest Expense (Income) - Net Operating,-11,-10,-,-
Unusual Expense (Income),-,5.6,27.56,19.92
"Other Operating Expenses, Total",-30,-30,-0,-
Operating Income,-155,-140,-142.39,-79.7
"Interest Income (Expense), Net Non-Operating",-,12.37,57.94,19.52
Gain (Loss) on Sale of Assets,12,8,-,-0.01
"Other, Net",93,-21,9.4,10.11
Net Income Before Taxes,-260,-127,-75.05,-50.09
Provision for Income Taxes,11,1,-13.83,-0.5
Net Income After Taxes,-271,-128,-61.21,-49.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-271,-128,-61.21,-49.59
Total Extraordinary Items,-,-,-,-
Net Income,-271,-128,-61.21,-49.59
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-271,-128,-61.21,-49.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,-271,-128,-61.21,-49.59
Diluted Weighted Average Shares,17.45,16.27,10.75,14.91
Diluted EPS Excluding Extraordinary Items,-15.53,-7.87,-5.69,-3.33
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-3.33,-4.99,-4.03,-2.46
