Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,38457,27918,22234,27265
"Revenue 38457 27918 22234 27265  Other Revenue, Total - - - -","Revenue 38457 27918 22234 27265  Other Revenue, Total - - - -","Revenue 38457 27918 22234 27265  Other Revenue, Total - - - -","Revenue 38457 27918 22234 27265  Other Revenue, Total - - - -","Revenue 38457 27918 22234 27265  Other Revenue, Total - - - -"
Revenue,38457,27918,22234,27265
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",37065,24354,21875,25459
Gross Profit,1392,3564,359,1806
Total Operating Expenses,40500,27325,24302,27915
"Selling/General/Admin. Expenses, Total 3435 2976 2438 2312  Research & Development 121 - - 148  Depreciation / Amortization 978 - - -  Interest Expense (Income) - Net Operating -187 - - -  Unusual Expense (Income) - -6 -11 -5  Other Operating Expenses, Total -912 1 - 1","Selling/General/Admin. Expenses, Total 3435 2976 2438 2312  Research & Development 121 - - 148  Depreciation / Amortization 978 - - -  Interest Expense (Income) - Net Operating -187 - - -  Unusual Expense (Income) - -6 -11 -5  Other Operating Expenses, Total -912 1 - 1","Selling/General/Admin. Expenses, Total 3435 2976 2438 2312  Research & Development 121 - - 148  Depreciation / Amortization 978 - - -  Interest Expense (Income) - Net Operating -187 - - -  Unusual Expense (Income) - -6 -11 -5  Other Operating Expenses, Total -912 1 - 1","Selling/General/Admin. Expenses, Total 3435 2976 2438 2312  Research & Development 121 - - 148  Depreciation / Amortization 978 - - -  Interest Expense (Income) - Net Operating -187 - - -  Unusual Expense (Income) - -6 -11 -5  Other Operating Expenses, Total -912 1 - 1","Selling/General/Admin. Expenses, Total 3435 2976 2438 2312  Research & Development 121 - - 148  Depreciation / Amortization 978 - - -  Interest Expense (Income) - Net Operating -187 - - -  Unusual Expense (Income) - -6 -11 -5  Other Operating Expenses, Total -912 1 - 1"
"Selling/General/Admin. Expenses, Total",3435,2976,2438,2312
Research & Development,121,-,-,148
Depreciation / Amortization,978,-,-,-
Interest Expense (Income) - Net Operating,-187,-,-,-
Unusual Expense (Income),-,-6,-11,-5
"Other Operating Expenses, Total",-912,1,-,1
Operating Income,-2043,593,-2068,-650
"Interest Income (Expense), Net Non-Operating",-,-177,-853,-172
Gain (Loss) on Sale of Assets,3,-,12,-
"Other, Net",211,57,80,60
Net Income Before Taxes,-2257,473,-2829,-762
Provision for Income Taxes,111,29,49,85
Net Income After Taxes,-2368,444,-2878,-847
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2368,444,-2878,-847
Total Extraordinary Items,-,-,-,-
Net Income,-2368,444,-2878,-847
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-2368,444,-2878,-848
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2368,444,-2878,-848
Diluted Weighted Average Shares,19.75,19.75,19.75,19.75
Diluted EPS Excluding Extraordinary Items,-119.9,22.48,-145.73,-42.94
DPS - Common Stock Primary Issue,2.5,2.5,-,10
Diluted Normalized EPS,-71.62,22.2,-146.48,-43.1
