Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,153984,135498,134003,193317
"Revenue 153984 135498 134003 193317  Other Revenue, Total - - - -","Revenue 153984 135498 134003 193317  Other Revenue, Total - - - -","Revenue 153984 135498 134003 193317  Other Revenue, Total - - - -","Revenue 153984 135498 134003 193317  Other Revenue, Total - - - -","Revenue 153984 135498 134003 193317  Other Revenue, Total - - - -"
Revenue,153984,135498,134003,193317
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",140382,118162,121330,172730
Gross Profit,13602,17336,12673,20587
Total Operating Expenses,153800,132027,143852,168978
"Selling/General/Admin. Expenses, Total 13418 13095 13269 16044  Research & Development - - - -  Depreciation / Amortization 6278 - 422 836  Interest Expense (Income) - Net Operating -978 - - -  Unusual Expense (Income) - 769 9254 -20632  Other Operating Expenses, Total -7708 1 -1 -","Selling/General/Admin. Expenses, Total 13418 13095 13269 16044  Research & Development - - - -  Depreciation / Amortization 6278 - 422 836  Interest Expense (Income) - Net Operating -978 - - -  Unusual Expense (Income) - 769 9254 -20632  Other Operating Expenses, Total -7708 1 -1 -","Selling/General/Admin. Expenses, Total 13418 13095 13269 16044  Research & Development - - - -  Depreciation / Amortization 6278 - 422 836  Interest Expense (Income) - Net Operating -978 - - -  Unusual Expense (Income) - 769 9254 -20632  Other Operating Expenses, Total -7708 1 -1 -","Selling/General/Admin. Expenses, Total 13418 13095 13269 16044  Research & Development - - - -  Depreciation / Amortization 6278 - 422 836  Interest Expense (Income) - Net Operating -978 - - -  Unusual Expense (Income) - 769 9254 -20632  Other Operating Expenses, Total -7708 1 -1 -","Selling/General/Admin. Expenses, Total 13418 13095 13269 16044  Research & Development - - - -  Depreciation / Amortization 6278 - 422 836  Interest Expense (Income) - Net Operating -978 - - -  Unusual Expense (Income) - 769 9254 -20632  Other Operating Expenses, Total -7708 1 -1 -"
"Selling/General/Admin. Expenses, Total",13418,13095,13269,16044
Research & Development,-,-,-,-
Depreciation / Amortization,6278,-,422,836
Interest Expense (Income) - Net Operating,-978,-,-,-
Unusual Expense (Income),-,769,9254,-20632
"Other Operating Expenses, Total",-7708,1,-1,-
Operating Income,184,3471,-9849,24339
"Interest Income (Expense), Net Non-Operating",-,1852,-266,-1739
Gain (Loss) on Sale of Assets,572,346,398,5557
"Other, Net",-3032,-20,-947,-814
Net Income Before Taxes,2644,5649,-10664,27343
Provision for Income Taxes,973,835,917,1295
Net Income After Taxes,1671,4814,-11581,26048
Minority Interest,6914,-661,-331,-1193
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,960,4153,-11912,24855
Total Extraordinary Items,-,-,-,-
Net Income,960,4153,-11912,24855
Total Adjustments to Net Income,-,1,-1,-402
Income Available to Common Excluding Extraordinary Items,960,4154,-11913,24453
Dilution Adjustment,-0.997,-,-,402
Diluted Net Income,961,4154,-11913,24855
Diluted Weighted Average Shares,492.82,462.58,133.57,278.11
Diluted EPS Excluding Extraordinary Items,1.95,8.98,-89.19,89.37
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,1.42,9.76,-46.09,-0.34
