Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,137692,115940,113657,142707
"Revenue 137692 115940 113657 142707  Other Revenue, Total - - - -","Revenue 137692 115940 113657 142707  Other Revenue, Total - - - -","Revenue 137692 115940 113657 142707  Other Revenue, Total - - - -","Revenue 137692 115940 113657 142707  Other Revenue, Total - - - -","Revenue 137692 115940 113657 142707  Other Revenue, Total - - - -"
Revenue,137692,115940,113657,142707
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",122894,100678,98167,124660
Gross Profit,14798,15262,15490,18047
Total Operating Expenses,136371,113758,109522,138595
"Selling/General/Admin. Expenses, Total 13477 12840 11794 12192  Research & Development - 240 210 403  Depreciation / Amortization 6010 5245 - -  Interest Expense (Income) - Net Operating -393 -371 - -  Unusual Expense (Income) - -533 -649 1340  Other Operating Expenses, Total -5617 -4874 - -","Selling/General/Admin. Expenses, Total 13477 12840 11794 12192  Research & Development - 240 210 403  Depreciation / Amortization 6010 5245 - -  Interest Expense (Income) - Net Operating -393 -371 - -  Unusual Expense (Income) - -533 -649 1340  Other Operating Expenses, Total -5617 -4874 - -","Selling/General/Admin. Expenses, Total 13477 12840 11794 12192  Research & Development - 240 210 403  Depreciation / Amortization 6010 5245 - -  Interest Expense (Income) - Net Operating -393 -371 - -  Unusual Expense (Income) - -533 -649 1340  Other Operating Expenses, Total -5617 -4874 - -","Selling/General/Admin. Expenses, Total 13477 12840 11794 12192  Research & Development - 240 210 403  Depreciation / Amortization 6010 5245 - -  Interest Expense (Income) - Net Operating -393 -371 - -  Unusual Expense (Income) - -533 -649 1340  Other Operating Expenses, Total -5617 -4874 - -","Selling/General/Admin. Expenses, Total 13477 12840 11794 12192  Research & Development - 240 210 403  Depreciation / Amortization 6010 5245 - -  Interest Expense (Income) - Net Operating -393 -371 - -  Unusual Expense (Income) - -533 -649 1340  Other Operating Expenses, Total -5617 -4874 - -"
"Selling/General/Admin. Expenses, Total",13477,12840,11794,12192
Research & Development,-,240,210,403
Depreciation / Amortization,6010,5245,-,-
Interest Expense (Income) - Net Operating,-393,-371,-,-
Unusual Expense (Income),-,-533,-649,1340
"Other Operating Expenses, Total",-5617,-4874,-,-
Operating Income,1321,2182,4135,4112
"Interest Income (Expense), Net Non-Operating",-,339,751,-1069
Gain (Loss) on Sale of Assets,1656,37,14,1986
"Other, Net",-2513,-1047,775,343
Net Income Before Taxes,2178,3192,5675,5372
Provision for Income Taxes,2456,1635,1743,2462
Net Income After Taxes,-278,1557,3932,2910
Minority Interest,3384,3039,-302,-733
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-907,1009,3630,2177
Total Extraordinary Items,-,-,-,-
Net Income,-907,1009,3630,2177
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-907,1009,3630,2177
Dilution Adjustment,-,-,-,-
Diluted Net Income,-907,1009,3630,2177
Diluted Weighted Average Shares,36.1,36.13,36.24,36.4
Diluted EPS Excluding Extraordinary Items,-25.13,27.93,100.15,59.82
DPS - Common Stock Primary Issue,25,25,15,17
Diluted Normalized EPS,8.37,29.53,87.48,50.26
