Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,94147,80184,86727.25,94090.7
"Revenue 94147 80184.16 86727.25 94090.7  Other Revenue, Total - - - -","Revenue 94147 80184.16 86727.25 94090.7  Other Revenue, Total - - - -","Revenue 94147 80184.16 86727.25 94090.7  Other Revenue, Total - - - -","Revenue 94147 80184.16 86727.25 94090.7  Other Revenue, Total - - - -","Revenue 94147 80184.16 86727.25 94090.7  Other Revenue, Total - - - -"
Revenue,94147,80184.16,86727.25,94090.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",67424,56797.36,66144.34,70321.65
Gross Profit,26723,23386.8,20582.91,23769.05
Total Operating Expenses,90278,78339.82,87853.21,93089.47
"Selling/General/Admin. Expenses, Total 22854 19969.03 19957.35 20569.3  Research & Development - - 1710.32 1848.03  Depreciation / Amortization 2596 - - -  Interest Expense (Income) - Net Operating -290 - - -  Unusual Expense (Income) - 1573.43 41.2 350.49  Other Operating Expenses, Total -3886 - - -","Selling/General/Admin. Expenses, Total 22854 19969.03 19957.35 20569.3  Research & Development - - 1710.32 1848.03  Depreciation / Amortization 2596 - - -  Interest Expense (Income) - Net Operating -290 - - -  Unusual Expense (Income) - 1573.43 41.2 350.49  Other Operating Expenses, Total -3886 - - -","Selling/General/Admin. Expenses, Total 22854 19969.03 19957.35 20569.3  Research & Development - - 1710.32 1848.03  Depreciation / Amortization 2596 - - -  Interest Expense (Income) - Net Operating -290 - - -  Unusual Expense (Income) - 1573.43 41.2 350.49  Other Operating Expenses, Total -3886 - - -","Selling/General/Admin. Expenses, Total 22854 19969.03 19957.35 20569.3  Research & Development - - 1710.32 1848.03  Depreciation / Amortization 2596 - - -  Interest Expense (Income) - Net Operating -290 - - -  Unusual Expense (Income) - 1573.43 41.2 350.49  Other Operating Expenses, Total -3886 - - -","Selling/General/Admin. Expenses, Total 22854 19969.03 19957.35 20569.3  Research & Development - - 1710.32 1848.03  Depreciation / Amortization 2596 - - -  Interest Expense (Income) - Net Operating -290 - - -  Unusual Expense (Income) - 1573.43 41.2 350.49  Other Operating Expenses, Total -3886 - - -"
"Selling/General/Admin. Expenses, Total",22854,19969.03,19957.35,20569.3
Research & Development,-,-,1710.32,1848.03
Depreciation / Amortization,2596,-,-,-
Interest Expense (Income) - Net Operating,-290,-,-,-
Unusual Expense (Income),-,1573.43,41.2,350.49
"Other Operating Expenses, Total",-3886,-,-,-
Operating Income,3869,1844.34,-1125.95,1001.23
"Interest Income (Expense), Net Non-Operating",-,272.4,-352.96,-865.32
Gain (Loss) on Sale of Assets,1395,422.57,4939.61,1650.78
"Other, Net",-5044,659.01,94.15,-40.03
Net Income Before Taxes,7518,3198.31,3554.84,1746.66
Provision for Income Taxes,-,333.32,646.19,1636.84
Net Income After Taxes,5188,2865,2908.65,109.82
Minority Interest,4197,-135.28,545.99,554.23
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3864,2729.72,3454.64,664.06
Total Extraordinary Items,-,-,-,-
Net Income,3864,2729.72,3454.64,664.06
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,3864,2729.72,3454.64,664.06
Dilution Adjustment,-,-,-,-
Diluted Net Income,3864,2729.72,3454.64,664.06
Diluted Weighted Average Shares,44.53,44.39,44.35,44.13
Diluted EPS Excluding Extraordinary Items,86.78,61.49,77.89,15.05
DPS - Common Stock Primary Issue,15,15,-,5
Diluted Normalized EPS,21.3,116.39,25.75,8.97
