Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1134,1153,332.48,316.21
"Revenue 1134 1153 332.48 316.21  Other Revenue, Total - - - -","Revenue 1134 1153 332.48 316.21  Other Revenue, Total - - - -","Revenue 1134 1153 332.48 316.21  Other Revenue, Total - - - -","Revenue 1134 1153 332.48 316.21  Other Revenue, Total - - - -","Revenue 1134 1153 332.48 316.21  Other Revenue, Total - - - -"
Revenue,1134,1153,332.48,316.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1810,2770,312.94,366.33
Gross Profit,-676,-1617,19.54,-50.12
Total Operating Expenses,2241,3206,1891.21,2595.95
"Selling/General/Admin. Expenses, Total 431 294 281.8 397.38  Research & Development - 1730 1375.68 1742.17  Depreciation / Amortization - 16 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 498.57 -79.2 90.07  Other Operating Expenses, Total - -1604 - -","Selling/General/Admin. Expenses, Total 431 294 281.8 397.38  Research & Development - 1730 1375.68 1742.17  Depreciation / Amortization - 16 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 498.57 -79.2 90.07  Other Operating Expenses, Total - -1604 - -","Selling/General/Admin. Expenses, Total 431 294 281.8 397.38  Research & Development - 1730 1375.68 1742.17  Depreciation / Amortization - 16 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 498.57 -79.2 90.07  Other Operating Expenses, Total - -1604 - -","Selling/General/Admin. Expenses, Total 431 294 281.8 397.38  Research & Development - 1730 1375.68 1742.17  Depreciation / Amortization - 16 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 498.57 -79.2 90.07  Other Operating Expenses, Total - -1604 - -","Selling/General/Admin. Expenses, Total 431 294 281.8 397.38  Research & Development - 1730 1375.68 1742.17  Depreciation / Amortization - 16 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 498.57 -79.2 90.07  Other Operating Expenses, Total - -1604 - -"
"Selling/General/Admin. Expenses, Total",431,294,281.8,397.38
Research & Development,-,1730,1375.68,1742.17
Depreciation / Amortization,-,16,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,498.57,-79.2,90.07
"Other Operating Expenses, Total",-,-1604,-,-
Operating Income,-1107,-2053,-1558.73,-2279.73
"Interest Income (Expense), Net Non-Operating",-,-14.24,-3.28,2.01
Gain (Loss) on Sale of Assets,-,0.05,0.05,50.27
"Other, Net",9,517,1.96,-9.54
Net Income Before Taxes,-1116,-2570,-1560.01,-2237
Provision for Income Taxes,2,1,1.62,1.56
Net Income After Taxes,-1118,-2571,-1561.63,-2238.56
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1118,-2571,-1561.63,-2238.56
Total Extraordinary Items,-,-,-,-
Net Income,-1118,-2571,-1561.63,-2238.56
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-1118,-2571,-1561.64,-2238.56
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1118,-2571,-1561.64,-2238.56
Diluted Weighted Average Shares,192.64,187.47,176.33,163.05
Diluted EPS Excluding Extraordinary Items,-5.8,-13.71,-8.86,-13.73
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-3.68,-6.91,-9.15,-13.57
