Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,170036,166199,161832,165411
"Revenue 170036 166199 161832 165411  Other Revenue, Total - - - -","Revenue 170036 166199 161832 165411  Other Revenue, Total - - - -","Revenue 170036 166199 161832 165411  Other Revenue, Total - - - -","Revenue 170036 166199 161832 165411  Other Revenue, Total - - - -","Revenue 170036 166199 161832 165411  Other Revenue, Total - - - -"
Revenue,170036,166199,161832,165411
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,143035,140730,144317
Gross Profit,23505,23164,21102,21094
Total Operating Expenses,160540,156753,155294,158024
"Selling/General/Admin. Expenses, Total 14009 13308 10648 10391  Research & Development - - - -  Depreciation / Amortization 1680 - 3089 2970  Interest Expense (Income) - Net Operating -89 - - -  Unusual Expense (Income) - 409 826 346  Other Operating Expenses, Total -1591 1 1 -","Selling/General/Admin. Expenses, Total 14009 13308 10648 10391  Research & Development - - - -  Depreciation / Amortization 1680 - 3089 2970  Interest Expense (Income) - Net Operating -89 - - -  Unusual Expense (Income) - 409 826 346  Other Operating Expenses, Total -1591 1 1 -","Selling/General/Admin. Expenses, Total 14009 13308 10648 10391  Research & Development - - - -  Depreciation / Amortization 1680 - 3089 2970  Interest Expense (Income) - Net Operating -89 - - -  Unusual Expense (Income) - 409 826 346  Other Operating Expenses, Total -1591 1 1 -","Selling/General/Admin. Expenses, Total 14009 13308 10648 10391  Research & Development - - - -  Depreciation / Amortization 1680 - 3089 2970  Interest Expense (Income) - Net Operating -89 - - -  Unusual Expense (Income) - 409 826 346  Other Operating Expenses, Total -1591 1 1 -","Selling/General/Admin. Expenses, Total 14009 13308 10648 10391  Research & Development - - - -  Depreciation / Amortization 1680 - 3089 2970  Interest Expense (Income) - Net Operating -89 - - -  Unusual Expense (Income) - 409 826 346  Other Operating Expenses, Total -1591 1 1 -"
"Selling/General/Admin. Expenses, Total",14009,13308,10648,10391
Research & Development,-,-,-,-
Depreciation / Amortization,1680,-,3089,2970
Interest Expense (Income) - Net Operating,-89,-,-,-
Unusual Expense (Income),-,409,826,346
"Other Operating Expenses, Total",-1591,1,1,-
Operating Income,9496,9446,6538,7387
"Interest Income (Expense), Net Non-Operating",-,-101,93,-119
Gain (Loss) on Sale of Assets,5,2,113,5
"Other, Net",-91,340,151,410
Net Income Before Taxes,9582,9687,6895,7683
Provision for Income Taxes,3925,4192,3342,3413
Net Income After Taxes,5657,5495,3553,4270
Minority Interest,47,-5,-187,-202
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,5490,3366,4068
Total Extraordinary Items,-,-,-,-
Net Income,5656,5490,3366,4068
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,5656,5489,3365,4067
Dilution Adjustment,-,-,-,-
Diluted Net Income,5656,5489,3365,4067
Diluted Weighted Average Shares,36.98,36.72,37.59,37.93
Diluted EPS Excluding Extraordinary Items,152.95,149.49,89.53,107.22
DPS - Common Stock Primary Issue,-,28,28,28
Diluted Normalized EPS,170.61,242.05,181.49,190.51
