Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,36022,35899,38797,34775
"Revenue 36022 35899 38797 34775  Other Revenue, Total - - - -","Revenue 36022 35899 38797 34775  Other Revenue, Total - - - -","Revenue 36022 35899 38797 34775  Other Revenue, Total - - - -","Revenue 36022 35899 38797 34775  Other Revenue, Total - - - -","Revenue 36022 35899 38797 34775  Other Revenue, Total - - - -"
Revenue,36022,35899,38797,34775
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31730,31053,33215,30304
Gross Profit,4292,4846,5582,4471
Total Operating Expenses,34385,33609,35752,32617
"Selling/General/Admin. Expenses, Total 2655 2556 2485 2261  Research & Development 93 93 52 51  Depreciation / Amortization 363 - - -  Interest Expense (Income) - Net Operating -55 -39 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -364 -403 - 1","Selling/General/Admin. Expenses, Total 2655 2556 2485 2261  Research & Development 93 93 52 51  Depreciation / Amortization 363 - - -  Interest Expense (Income) - Net Operating -55 -39 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -364 -403 - 1","Selling/General/Admin. Expenses, Total 2655 2556 2485 2261  Research & Development 93 93 52 51  Depreciation / Amortization 363 - - -  Interest Expense (Income) - Net Operating -55 -39 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -364 -403 - 1","Selling/General/Admin. Expenses, Total 2655 2556 2485 2261  Research & Development 93 93 52 51  Depreciation / Amortization 363 - - -  Interest Expense (Income) - Net Operating -55 -39 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -364 -403 - 1","Selling/General/Admin. Expenses, Total 2655 2556 2485 2261  Research & Development 93 93 52 51  Depreciation / Amortization 363 - - -  Interest Expense (Income) - Net Operating -55 -39 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -364 -403 - 1"
"Selling/General/Admin. Expenses, Total",2655,2556,2485,2261
Research & Development,93,93,52,51
Depreciation / Amortization,363,-,-,-
Interest Expense (Income) - Net Operating,-55,-39,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-364,-403,-,1
Operating Income,1637,2290,3045,2158
"Interest Income (Expense), Net Non-Operating",-,-33,-42,-29
Gain (Loss) on Sale of Assets,47,54,14,14
"Other, Net",-33,-60,-63,-46
Net Income Before Taxes,1623,2296,2954,2097
Provision for Income Taxes,598,769,1006,748
Net Income After Taxes,1025,1527,1948,1349
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1025,1527,1948,1349
Total Extraordinary Items,-,-,-,-
Net Income,1025,1527,1948,1349
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1025,1527,1948,1348
Dilution Adjustment,-1.08,-0.364,-0,-
Diluted Net Income,1026.08,1527.36,1948,1348
Diluted Weighted Average Shares,45.7,45.52,39.61,39.58
Diluted EPS Excluding Extraordinary Items,22.43,33.55,49.18,34.06
DPS - Common Stock Primary Issue,12,12,11,9
Diluted Normalized EPS,21.55,30.78,48.95,33.83
