Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8802,8844,5895,7526.51
"Revenue 8802 8844 5895 7526.51  Other Revenue, Total - - - -","Revenue 8802 8844 5895 7526.51  Other Revenue, Total - - - -","Revenue 8802 8844 5895 7526.51  Other Revenue, Total - - - -","Revenue 8802 8844 5895 7526.51  Other Revenue, Total - - - -","Revenue 8802 8844 5895 7526.51  Other Revenue, Total - - - -"
Revenue,8802,8844,5895,7526.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6049,6367,4357,5464.65
Gross Profit,2753,2477,1538,2061.86
Total Operating Expenses,7633,7759,5671,6909.6
"Selling/General/Admin. Expenses, Total 1584 1308 1228 1333.67  Research & Development - 56 50 49.55  Depreciation / Amortization 545 473 529 39.51  Interest Expense (Income) - Net Operating -47 -30 -30 -  Unusual Expense (Income) - 30.11 154.66 22.21  Other Operating Expenses, Total -498 -415 -463 -","Selling/General/Admin. Expenses, Total 1584 1308 1228 1333.67  Research & Development - 56 50 49.55  Depreciation / Amortization 545 473 529 39.51  Interest Expense (Income) - Net Operating -47 -30 -30 -  Unusual Expense (Income) - 30.11 154.66 22.21  Other Operating Expenses, Total -498 -415 -463 -","Selling/General/Admin. Expenses, Total 1584 1308 1228 1333.67  Research & Development - 56 50 49.55  Depreciation / Amortization 545 473 529 39.51  Interest Expense (Income) - Net Operating -47 -30 -30 -  Unusual Expense (Income) - 30.11 154.66 22.21  Other Operating Expenses, Total -498 -415 -463 -","Selling/General/Admin. Expenses, Total 1584 1308 1228 1333.67  Research & Development - 56 50 49.55  Depreciation / Amortization 545 473 529 39.51  Interest Expense (Income) - Net Operating -47 -30 -30 -  Unusual Expense (Income) - 30.11 154.66 22.21  Other Operating Expenses, Total -498 -415 -463 -","Selling/General/Admin. Expenses, Total 1584 1308 1228 1333.67  Research & Development - 56 50 49.55  Depreciation / Amortization 545 473 529 39.51  Interest Expense (Income) - Net Operating -47 -30 -30 -  Unusual Expense (Income) - 30.11 154.66 22.21  Other Operating Expenses, Total -498 -415 -463 -"
"Selling/General/Admin. Expenses, Total",1584,1308,1228,1333.67
Research & Development,-,56,50,49.55
Depreciation / Amortization,545,473,529,39.51
Interest Expense (Income) - Net Operating,-47,-30,-30,-
Unusual Expense (Income),-,30.11,154.66,22.21
"Other Operating Expenses, Total",-498,-415,-463,-
Operating Income,1169,1085,224,616.9
"Interest Income (Expense), Net Non-Operating",-,268.39,189.25,42.15
Gain (Loss) on Sale of Assets,50,-47,101,2.93
"Other, Net",-67,-164,-173,37.65
Net Income Before Taxes,1186,1296,296,699.64
Provision for Income Taxes,308,373,51,205.09
Net Income After Taxes,878,923,245,494.55
Minority Interest,23,21,22,-2.98
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,878,923,256,491.57
Total Extraordinary Items,-,-,-,-
Net Income,878,923,256,491.57
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,878,923,256,491.57
Dilution Adjustment,-,-,-,-
Diluted Net Income,878,923,256,491.57
Diluted Weighted Average Shares,1.91,1.91,1.9,1.89
Diluted EPS Excluding Extraordinary Items,459.57,483.26,134.75,260.14
DPS - Common Stock Primary Issue,80,70,55,85
Diluted Normalized EPS,459.31,448.96,120.61,267.35
