Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,9362,9021,9265.81,9128.22
"Revenue 9362 9021.96 9265.81 9128.22  Other Revenue, Total - - - -","Revenue 9362 9021.96 9265.81 9128.22  Other Revenue, Total - - - -","Revenue 9362 9021.96 9265.81 9128.22  Other Revenue, Total - - - -","Revenue 9362 9021.96 9265.81 9128.22  Other Revenue, Total - - - -","Revenue 9362 9021.96 9265.81 9128.22  Other Revenue, Total - - - -"
Revenue,9362,9021.96,9265.81,9128.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7097,7074.16,6911.49,6559.74
Gross Profit,2265,1947.8,2354.32,2568.48
Total Operating Expenses,8625,8582.5,8877.4,7831.98
"Selling/General/Admin. Expenses, Total 1528 1379.9 1398.37 1228.08  Research & Development 85 128.44 124.67 44.16  Depreciation / Amortization 174 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 442.87 -  Other Operating Expenses, Total -259 - - -","Selling/General/Admin. Expenses, Total 1528 1379.9 1398.37 1228.08  Research & Development 85 128.44 124.67 44.16  Depreciation / Amortization 174 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 442.87 -  Other Operating Expenses, Total -259 - - -","Selling/General/Admin. Expenses, Total 1528 1379.9 1398.37 1228.08  Research & Development 85 128.44 124.67 44.16  Depreciation / Amortization 174 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 442.87 -  Other Operating Expenses, Total -259 - - -","Selling/General/Admin. Expenses, Total 1528 1379.9 1398.37 1228.08  Research & Development 85 128.44 124.67 44.16  Depreciation / Amortization 174 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 442.87 -  Other Operating Expenses, Total -259 - - -","Selling/General/Admin. Expenses, Total 1528 1379.9 1398.37 1228.08  Research & Development 85 128.44 124.67 44.16  Depreciation / Amortization 174 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 442.87 -  Other Operating Expenses, Total -259 - - -"
"Selling/General/Admin. Expenses, Total",1528,1379.9,1398.37,1228.08
Research & Development,85,128.44,124.67,44.16
Depreciation / Amortization,174,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,442.87,-
"Other Operating Expenses, Total",-259,-,-,-
Operating Income,737,439.46,388.41,1296.24
"Interest Income (Expense), Net Non-Operating",-,-0.18,-28.28,28.2
Gain (Loss) on Sale of Assets,-,385.93,-,-
"Other, Net",62,178.7,13.26,26.6
Net Income Before Taxes,675,1003.91,373.39,1351.04
Provision for Income Taxes,311,334.26,233.73,401.84
Net Income After Taxes,364,669.65,139.66,949.2
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,364,669.65,139.66,949.2
Total Extraordinary Items,-,-,-,-
Net Income,364,669.65,139.66,949.2
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,364,669.65,139.66,949.2
Dilution Adjustment,-,-,-,-
Diluted Net Income,364,669.65,139.66,949.2
Diluted Weighted Average Shares,3.98,3.98,3.98,3.98
Diluted EPS Excluding Extraordinary Items,91.47,168.27,35.09,238.5
DPS - Common Stock Primary Issue,102,102,102,102
Diluted Normalized EPS,131.29,103.58,107.43,238.5
