Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,47871,41834,39247,43330
"Revenue 47871 41834 39247 43330  Other Revenue, Total - - - -","Revenue 47871 41834 39247 43330  Other Revenue, Total - - - -","Revenue 47871 41834 39247 43330  Other Revenue, Total - - - -","Revenue 47871 41834 39247 43330  Other Revenue, Total - - - -","Revenue 47871 41834 39247 43330  Other Revenue, Total - - - -"
Revenue,47871,41834,39247,43330
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",33850,29620,27768,31421
Gross Profit,14021,12214,11479,11909
Total Operating Expenses,44578,40143,38942,42713
"Selling/General/Admin. Expenses, Total 10344 10065 9865 10700  Research & Development - 223 - -  Depreciation / Amortization 1623 1623 476 438  Interest Expense (Income) - Net Operating -80 -84 - -  Unusual Expense (Income) - 174 832 153  Other Operating Expenses, Total -1159 -1304 1 1","Selling/General/Admin. Expenses, Total 10344 10065 9865 10700  Research & Development - 223 - -  Depreciation / Amortization 1623 1623 476 438  Interest Expense (Income) - Net Operating -80 -84 - -  Unusual Expense (Income) - 174 832 153  Other Operating Expenses, Total -1159 -1304 1 1","Selling/General/Admin. Expenses, Total 10344 10065 9865 10700  Research & Development - 223 - -  Depreciation / Amortization 1623 1623 476 438  Interest Expense (Income) - Net Operating -80 -84 - -  Unusual Expense (Income) - 174 832 153  Other Operating Expenses, Total -1159 -1304 1 1","Selling/General/Admin. Expenses, Total 10344 10065 9865 10700  Research & Development - 223 - -  Depreciation / Amortization 1623 1623 476 438  Interest Expense (Income) - Net Operating -80 -84 - -  Unusual Expense (Income) - 174 832 153  Other Operating Expenses, Total -1159 -1304 1 1","Selling/General/Admin. Expenses, Total 10344 10065 9865 10700  Research & Development - 223 - -  Depreciation / Amortization 1623 1623 476 438  Interest Expense (Income) - Net Operating -80 -84 - -  Unusual Expense (Income) - 174 832 153  Other Operating Expenses, Total -1159 -1304 1 1"
"Selling/General/Admin. Expenses, Total",10344,10065,9865,10700
Research & Development,-,223,-,-
Depreciation / Amortization,1623,1623,476,438
Interest Expense (Income) - Net Operating,-80,-84,-,-
Unusual Expense (Income),-,174,832,153
"Other Operating Expenses, Total",-1159,-1304,1,1
Operating Income,3293,1691,305,617
"Interest Income (Expense), Net Non-Operating",-,-37,-59,3
Gain (Loss) on Sale of Assets,128,45,6,28
"Other, Net",-434,-293,249,212
Net Income Before Taxes,3599,1939,501,860
Provision for Income Taxes,1217,484,338,463
Net Income After Taxes,2382,1455,163,397
Minority Interest,2866,2907,-224,-118
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2065,995,-61,279
Total Extraordinary Items,-,-,-,-
Net Income,2065,995,-61,279
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,2065,995,-61,278
Dilution Adjustment,-,-,-,-
Diluted Net Income,2065,995,-61,278
Diluted Weighted Average Shares,4.18,4.16,4.15,4.14
Diluted EPS Excluding Extraordinary Items,493.99,239.18,-14.7,67.1
DPS - Common Stock Primary Issue,-,60,50,60
Diluted Normalized EPS,476.46,187.05,117.84,83.68
