Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2349,2368,2102.25,2019.44
"Revenue 2349 2368 2102.25 2019.44  Other Revenue, Total - - - -","Revenue 2349 2368 2102.25 2019.44  Other Revenue, Total - - - -","Revenue 2349 2368 2102.25 2019.44  Other Revenue, Total - - - -","Revenue 2349 2368 2102.25 2019.44  Other Revenue, Total - - - -","Revenue 2349 2368 2102.25 2019.44  Other Revenue, Total - - - -"
Revenue,2349,2368,2102.25,2019.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1464,1432,1257.61,1178.33
Gross Profit,885,936,844.65,841.12
Total Operating Expenses,2247,2299,1999.72,1866.57
"Selling/General/Admin. Expenses, Total 783 843 723.52 627.52  Research & Development - - - -  Depreciation / Amortization 204 175 20.72 22.12  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 5.96 -2.13 38.61  Other Operating Expenses, Total -176 -149 - -","Selling/General/Admin. Expenses, Total 783 843 723.52 627.52  Research & Development - - - -  Depreciation / Amortization 204 175 20.72 22.12  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 5.96 -2.13 38.61  Other Operating Expenses, Total -176 -149 - -","Selling/General/Admin. Expenses, Total 783 843 723.52 627.52  Research & Development - - - -  Depreciation / Amortization 204 175 20.72 22.12  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 5.96 -2.13 38.61  Other Operating Expenses, Total -176 -149 - -","Selling/General/Admin. Expenses, Total 783 843 723.52 627.52  Research & Development - - - -  Depreciation / Amortization 204 175 20.72 22.12  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 5.96 -2.13 38.61  Other Operating Expenses, Total -176 -149 - -","Selling/General/Admin. Expenses, Total 783 843 723.52 627.52  Research & Development - - - -  Depreciation / Amortization 204 175 20.72 22.12  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 5.96 -2.13 38.61  Other Operating Expenses, Total -176 -149 - -"
"Selling/General/Admin. Expenses, Total",783,843,723.52,627.52
Research & Development,-,-,-,-
Depreciation / Amortization,204,175,20.72,22.12
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,5.96,-2.13,38.61
"Other Operating Expenses, Total",-176,-149,-,-
Operating Income,102,69,102.53,152.87
"Interest Income (Expense), Net Non-Operating",-,-2.33,-3.67,-4.7
Gain (Loss) on Sale of Assets,1,-,-,-
"Other, Net",8,-1,18.09,4.15
Net Income Before Taxes,93,70,116.96,152.32
Provision for Income Taxes,26,16,17.49,67.27
Net Income After Taxes,67,54,99.47,85.05
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,67,54,99.47,85.05
Total Extraordinary Items,-,-,-,-
Net Income,67,54,99.47,85.05
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,67,54,99.47,85.04
Dilution Adjustment,-,-,-,-
Diluted Net Income,67,54,99.47,85.04
Diluted Weighted Average Shares,4.56,4.7,4.86,4.91
Diluted EPS Excluding Extraordinary Items,14.69,11.49,20.45,17.31
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,13.57,9.97,20.08,21.7
