Period Ending:,202231/10,202230/04,202131/10,202031/10
Total Revenue,5666,5275,10087.69,10815.74
"Revenue 5553 - 10087.69 10815.74  Other Revenue, Total 339 - - -","Revenue 5553 - 10087.69 10815.74  Other Revenue, Total 339 - - -","Revenue 5553 - 10087.69 10815.74  Other Revenue, Total 339 - - -","Revenue 5553 - 10087.69 10815.74  Other Revenue, Total 339 - - -","Revenue 5553 - 10087.69 10815.74  Other Revenue, Total 339 - - -"
Revenue,5553,-,10087.69,10815.74
"Other Revenue, Total",339,-,-,-
"Cost of Revenue, Total",2962,-,3971.48,3960.29
Gross Profit,2704,-,6116.21,6855.45
Total Operating Expenses,3054,-,5369.3,5327.8
"Selling/General/Admin. Expenses, Total 30 - 162.04 167.17  Research & Development - - - -  Depreciation / Amortization 663 - 1211.25 1200.34  Interest Expense (Income) - Net Operating -286 - - -  Unusual Expense (Income) - - 24.52 -  Other Operating Expenses, Total -945 - 0.01 0.01","Selling/General/Admin. Expenses, Total 30 - 162.04 167.17  Research & Development - - - -  Depreciation / Amortization 663 - 1211.25 1200.34  Interest Expense (Income) - Net Operating -286 - - -  Unusual Expense (Income) - - 24.52 -  Other Operating Expenses, Total -945 - 0.01 0.01","Selling/General/Admin. Expenses, Total 30 - 162.04 167.17  Research & Development - - - -  Depreciation / Amortization 663 - 1211.25 1200.34  Interest Expense (Income) - Net Operating -286 - - -  Unusual Expense (Income) - - 24.52 -  Other Operating Expenses, Total -945 - 0.01 0.01","Selling/General/Admin. Expenses, Total 30 - 162.04 167.17  Research & Development - - - -  Depreciation / Amortization 663 - 1211.25 1200.34  Interest Expense (Income) - Net Operating -286 - - -  Unusual Expense (Income) - - 24.52 -  Other Operating Expenses, Total -945 - 0.01 0.01","Selling/General/Admin. Expenses, Total 30 - 162.04 167.17  Research & Development - - - -  Depreciation / Amortization 663 - 1211.25 1200.34  Interest Expense (Income) - Net Operating -286 - - -  Unusual Expense (Income) - - 24.52 -  Other Operating Expenses, Total -945 - 0.01 0.01"
"Selling/General/Admin. Expenses, Total",30,-,162.04,167.17
Research & Development,-,-,-,-
Depreciation / Amortization,663,-,1211.25,1200.34
Interest Expense (Income) - Net Operating,-286,-,-,-
Unusual Expense (Income),-,-,24.52,-
"Other Operating Expenses, Total",-945,-,0.01,0.01
Operating Income,2612,-,4718.4,5487.94
"Interest Income (Expense), Net Non-Operating",-,-,-502.24,-490.16
Gain (Loss) on Sale of Assets,226.65,-,-,-
"Other, Net",864,-,1.42,-24.59
Net Income Before Taxes,2324,-,4217.57,4973.18
Provision for Income Taxes,-,-,1.88,2.19
Net Income After Taxes,2324,-,4215.69,4970.99
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2324,-,4215.69,4970.99
Total Extraordinary Items,-,-,-,-
Net Income,2324,-,4215.69,4970.99
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2324,-,4215.69,4970.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,2324,-,4215.69,4970.99
Diluted Weighted Average Shares,1.77,-,1.66,1.65
Diluted EPS Excluding Extraordinary Items,2623.85,-,2536.15,3012.38
DPS - Common Stock Primary Issue,2580,-,2536,2990
Diluted Normalized EPS,1639.91,-,2550.89,3012.38
