Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1989468,1821570,1849545,1941305
"Revenue 1989468 1821570 1849545 1941305  Other Revenue, Total - - - -","Revenue 1989468 1821570 1849545 1941305  Other Revenue, Total - - - -","Revenue 1989468 1821570 1849545 1941305  Other Revenue, Total - - - -","Revenue 1989468 1821570 1849545 1941305  Other Revenue, Total - - - -","Revenue 1989468 1821570 1849545 1941305  Other Revenue, Total - - - -"
Revenue,1989468,1821570,1849545,1941305
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1083755,998728,1045662,1093743
Gross Profit,905713,822842,803883,847562
Total Operating Expenses,1824131,1675113,1746626,1853553
"Selling/General/Admin. Expenses, Total 598421 549606 538815 551811  Research & Development 74271 69612 64500 66174  Depreciation / Amortization 85937 81130 38453 38822  Interest Expense (Income) - Net Operating -4894 -4448 - -  Unusual Expense (Income) - 78373 36981 79931  Other Operating Expenses, Total -13359 -19515 22215 23072","Selling/General/Admin. Expenses, Total 598421 549606 538815 551811  Research & Development 74271 69612 64500 66174  Depreciation / Amortization 85937 81130 38453 38822  Interest Expense (Income) - Net Operating -4894 -4448 - -  Unusual Expense (Income) - 78373 36981 79931  Other Operating Expenses, Total -13359 -19515 22215 23072","Selling/General/Admin. Expenses, Total 598421 549606 538815 551811  Research & Development 74271 69612 64500 66174  Depreciation / Amortization 85937 81130 38453 38822  Interest Expense (Income) - Net Operating -4894 -4448 - -  Unusual Expense (Income) - 78373 36981 79931  Other Operating Expenses, Total -13359 -19515 22215 23072","Selling/General/Admin. Expenses, Total 598421 549606 538815 551811  Research & Development 74271 69612 64500 66174  Depreciation / Amortization 85937 81130 38453 38822  Interest Expense (Income) - Net Operating -4894 -4448 - -  Unusual Expense (Income) - 78373 36981 79931  Other Operating Expenses, Total -13359 -19515 22215 23072","Selling/General/Admin. Expenses, Total 598421 549606 538815 551811  Research & Development 74271 69612 64500 66174  Depreciation / Amortization 85937 81130 38453 38822  Interest Expense (Income) - Net Operating -4894 -4448 - -  Unusual Expense (Income) - 78373 36981 79931  Other Operating Expenses, Total -13359 -19515 22215 23072"
"Selling/General/Admin. Expenses, Total",598421,549606,538815,551811
Research & Development,74271,69612,64500,66174
Depreciation / Amortization,85937,81130,38453,38822
Interest Expense (Income) - Net Operating,-4894,-4448,-,-
Unusual Expense (Income),-,78373,36981,79931
"Other Operating Expenses, Total",-13359,-19515,22215,23072
Operating Income,165337,146457,102919,87752
"Interest Income (Expense), Net Non-Operating",-,33635,21414,29826
Gain (Loss) on Sale of Assets,52560,1043,-,-
"Other, Net",-78609,45797,217,-755
Net Income Before Taxes,191386,99617,124550,116823
Provision for Income Taxes,47615,31193,24709,35385
Net Income After Taxes,143771,68424,99841,81438
Minority Interest,273181,253811,-27907,-21796
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,111007,59790,71934,59642
Total Extraordinary Items,-,-,-,-
Net Income,111007,59790,71934,59642
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,111007,59790,71935,59642
Dilution Adjustment,15,18,-22,-23
Diluted Net Income,111007,59772,71913,59619
Diluted Weighted Average Shares,821.85,833.6,840.69,877.04
Diluted EPS Excluding Extraordinary Items,135.07,71.7,85.54,67.98
DPS - Common Stock Primary Issue,69,65,65,64
Diluted Normalized EPS,106.61,123.09,120.8,131.51
