Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,2657832,2324838,2092561,2175626
"Revenue 2657832 2324838 2092561 2175626  Other Revenue, Total - - - -","Revenue 2657832 2324838 2092561 2175626  Other Revenue, Total - - - -","Revenue 2657832 2324838 2092561 2175626  Other Revenue, Total - - - -","Revenue 2657832 2324838 2092561 2175626  Other Revenue, Total - - - -","Revenue 2657832 2324838 2092561 2175626  Other Revenue, Total - - - -"
Revenue,2657832,2324838,2092561,2175626
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1090989,956861,898001,942299
Gross Profit,1566843,1367977,1194560,1233327
Total Operating Expenses,2021170,1838032,1623507,1673271
"Selling/General/Admin. Expenses, Total 756472 714595 597374 610536  Research & Development 70808 65016 60847 64079  Depreciation / Amortization 199651 187057 103666 106094  Interest Expense (Income) - Net Operating -27020 -23050 -4042 -5011  Unusual Expense (Income) - 59670 -24012 35393  Other Operating Expenses, Total -69730 -62447 -8327 -80119","Selling/General/Admin. Expenses, Total 756472 714595 597374 610536  Research & Development 70808 65016 60847 64079  Depreciation / Amortization 199651 187057 103666 106094  Interest Expense (Income) - Net Operating -27020 -23050 -4042 -5011  Unusual Expense (Income) - 59670 -24012 35393  Other Operating Expenses, Total -69730 -62447 -8327 -80119","Selling/General/Admin. Expenses, Total 756472 714595 597374 610536  Research & Development 70808 65016 60847 64079  Depreciation / Amortization 199651 187057 103666 106094  Interest Expense (Income) - Net Operating -27020 -23050 -4042 -5011  Unusual Expense (Income) - 59670 -24012 35393  Other Operating Expenses, Total -69730 -62447 -8327 -80119","Selling/General/Admin. Expenses, Total 756472 714595 597374 610536  Research & Development 70808 65016 60847 64079  Depreciation / Amortization 199651 187057 103666 106094  Interest Expense (Income) - Net Operating -27020 -23050 -4042 -5011  Unusual Expense (Income) - 59670 -24012 35393  Other Operating Expenses, Total -69730 -62447 -8327 -80119","Selling/General/Admin. Expenses, Total 756472 714595 597374 610536  Research & Development 70808 65016 60847 64079  Depreciation / Amortization 199651 187057 103666 106094  Interest Expense (Income) - Net Operating -27020 -23050 -4042 -5011  Unusual Expense (Income) - 59670 -24012 35393  Other Operating Expenses, Total -69730 -62447 -8327 -80119"
"Selling/General/Admin. Expenses, Total",756472,714595,597374,610536
Research & Development,70808,65016,60847,64079
Depreciation / Amortization,199651,187057,103666,106094
Interest Expense (Income) - Net Operating,-27020,-23050,-4042,-5011
Unusual Expense (Income),-,59670,-24012,35393
"Other Operating Expenses, Total",-69730,-62447,-8327,-80119
Operating Income,636662,486806,469054,502355
"Interest Income (Expense), Net Non-Operating",-,-25245,-51029,-32911
Gain (Loss) on Sale of Assets,8905,8219,-,-
"Other, Net",34306,6198,2038,-4212
Net Income Before Taxes,593451,472389,420063,465232
Provision for Income Taxes,149277,132208,108034,103609
Net Income After Taxes,444174,340181,312029,361623
Minority Interest,76326,76823,-1775,-13432
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,442716,338490,310254,348191
Total Extraordinary Items,-,-,-,-
Net Income,442716,338490,310254,348191
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,442716,338490,310253,348190
Dilution Adjustment,6.5,2.3,-,-
Diluted Net Income,442709.5,338487.7,310253,348190
Diluted Weighted Average Shares,1775.38,1775.16,1774.92,1777.64
Diluted EPS Excluding Extraordinary Items,249.36,190.68,174.8,195.87
DPS - Common Stock Primary Issue,188,140,154,154
Diluted Normalized EPS,204.96,162.47,164.75,211.35
