Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,13803,11574,9801.98,8267.46
"Revenue 13803 11574.45 9801.98 8267.46  Other Revenue, Total - - - -","Revenue 13803 11574.45 9801.98 8267.46  Other Revenue, Total - - - -","Revenue 13803 11574.45 9801.98 8267.46  Other Revenue, Total - - - -","Revenue 13803 11574.45 9801.98 8267.46  Other Revenue, Total - - - -","Revenue 13803 11574.45 9801.98 8267.46  Other Revenue, Total - - - -"
Revenue,13803,11574.45,9801.98,8267.46
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8224,6739.43,5420.93,4314.78
Gross Profit,5579,4835.03,4381.05,3952.68
Total Operating Expenses,10298,8614.98,7130.1,5940.53
"Selling/General/Admin. Expenses, Total 1439 1305.23 1176.92 1104.88  Research & Development 569 486.07 452.48 484.68  Depreciation / Amortization 1209 67.66 60.27 36.19  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 16.6 19.5 -  Other Operating Expenses, Total -1115 - - -","Selling/General/Admin. Expenses, Total 1439 1305.23 1176.92 1104.88  Research & Development 569 486.07 452.48 484.68  Depreciation / Amortization 1209 67.66 60.27 36.19  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 16.6 19.5 -  Other Operating Expenses, Total -1115 - - -","Selling/General/Admin. Expenses, Total 1439 1305.23 1176.92 1104.88  Research & Development 569 486.07 452.48 484.68  Depreciation / Amortization 1209 67.66 60.27 36.19  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 16.6 19.5 -  Other Operating Expenses, Total -1115 - - -","Selling/General/Admin. Expenses, Total 1439 1305.23 1176.92 1104.88  Research & Development 569 486.07 452.48 484.68  Depreciation / Amortization 1209 67.66 60.27 36.19  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 16.6 19.5 -  Other Operating Expenses, Total -1115 - - -","Selling/General/Admin. Expenses, Total 1439 1305.23 1176.92 1104.88  Research & Development 569 486.07 452.48 484.68  Depreciation / Amortization 1209 67.66 60.27 36.19  Interest Expense (Income) - Net Operating -28 - - -  Unusual Expense (Income) - 16.6 19.5 -  Other Operating Expenses, Total -1115 - - -"
"Selling/General/Admin. Expenses, Total",1439,1305.23,1176.92,1104.88
Research & Development,569,486.07,452.48,484.68
Depreciation / Amortization,1209,67.66,60.27,36.19
Interest Expense (Income) - Net Operating,-28,-,-,-
Unusual Expense (Income),-,16.6,19.5,-
"Other Operating Expenses, Total",-1115,-,-,-
Operating Income,3505,2959.47,2671.88,2326.93
"Interest Income (Expense), Net Non-Operating",-,2205.16,1506.13,1293
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-2681,130.23,145.31,124.37
Net Income Before Taxes,6186,5294.86,4323.33,3744.29
Provision for Income Taxes,1354,1199.77,946.05,804.5
Net Income After Taxes,4832,4095.09,3377.28,2939.79
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4832,4095.09,3377.28,2939.79
Total Extraordinary Items,-,-,-,-
Net Income,4832,4095.09,3377.28,2939.79
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,4832,4095.09,3377.28,2939.79
Dilution Adjustment,-,-,-,-
Diluted Net Income,4832,4095.09,3377.28,2939.79
Diluted Weighted Average Shares,32.5,32.41,31.25,31.25
Diluted EPS Excluding Extraordinary Items,148.69,126.33,108.08,94.08
DPS - Common Stock Primary Issue,30,20,17,14.5
Diluted Normalized EPS,118.97,126.73,108.57,94.08
