Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,72849,66948,62475,72709
"Revenue 72849 66948 62475 72709  Other Revenue, Total - - - -","Revenue 72849 66948 62475 72709  Other Revenue, Total - - - -","Revenue 72849 66948 62475 72709  Other Revenue, Total - - - -","Revenue 72849 66948 62475 72709  Other Revenue, Total - - - -","Revenue 72849 66948 62475 72709  Other Revenue, Total - - - -"
Revenue,72849,66948,62475,72709
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",52233,47290,43994,50909
Gross Profit,20616,19658,18481,21800
Total Operating Expenses,68903,63825,59867,67309
"Selling/General/Admin. Expenses, Total 16670 16474 13770 16252  Research & Development - - 1881 -  Depreciation / Amortization 2395 - - -  Interest Expense (Income) - Net Operating -71 - - -  Unusual Expense (Income) - 60 220 147  Other Operating Expenses, Total -2324 1 2 1","Selling/General/Admin. Expenses, Total 16670 16474 13770 16252  Research & Development - - 1881 -  Depreciation / Amortization 2395 - - -  Interest Expense (Income) - Net Operating -71 - - -  Unusual Expense (Income) - 60 220 147  Other Operating Expenses, Total -2324 1 2 1","Selling/General/Admin. Expenses, Total 16670 16474 13770 16252  Research & Development - - 1881 -  Depreciation / Amortization 2395 - - -  Interest Expense (Income) - Net Operating -71 - - -  Unusual Expense (Income) - 60 220 147  Other Operating Expenses, Total -2324 1 2 1","Selling/General/Admin. Expenses, Total 16670 16474 13770 16252  Research & Development - - 1881 -  Depreciation / Amortization 2395 - - -  Interest Expense (Income) - Net Operating -71 - - -  Unusual Expense (Income) - 60 220 147  Other Operating Expenses, Total -2324 1 2 1","Selling/General/Admin. Expenses, Total 16670 16474 13770 16252  Research & Development - - 1881 -  Depreciation / Amortization 2395 - - -  Interest Expense (Income) - Net Operating -71 - - -  Unusual Expense (Income) - 60 220 147  Other Operating Expenses, Total -2324 1 2 1"
"Selling/General/Admin. Expenses, Total",16670,16474,13770,16252
Research & Development,-,-,1881,-
Depreciation / Amortization,2395,-,-,-
Interest Expense (Income) - Net Operating,-71,-,-,-
Unusual Expense (Income),-,60,220,147
"Other Operating Expenses, Total",-2324,1,2,1
Operating Income,3946,3123,2608,5400
"Interest Income (Expense), Net Non-Operating",-,392,188,341
Gain (Loss) on Sale of Assets,795,185,10,-68
"Other, Net",-1761,-89,270,30
Net Income Before Taxes,4912,3611,3076,5703
Provision for Income Taxes,1295,1328,989,1718
Net Income After Taxes,3617,2283,2087,3985
Minority Interest,3012,-251,-118,-322
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3458,2032,1969,3663
Total Extraordinary Items,-,-,-,-
Net Income,3458,2032,1969,3663
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,3458,2031,1968,3662
Dilution Adjustment,0.051,-0.611,-,-
Diluted Net Income,3457.95,2031.61,1968,3662
Diluted Weighted Average Shares,28.6,28.57,28.54,28.59
Diluted EPS Excluding Extraordinary Items,120.92,71.1,68.95,128.07
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,86.71,64.93,73.94,133.32
