Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,40048,34216,26323.01,23376.63
"Revenue 40048 34216 26323.01 23376.63  Other Revenue, Total - - - -","Revenue 40048 34216 26323.01 23376.63  Other Revenue, Total - - - -","Revenue 40048 34216 26323.01 23376.63  Other Revenue, Total - - - -","Revenue 40048 34216 26323.01 23376.63  Other Revenue, Total - - - -","Revenue 40048 34216 26323.01 23376.63  Other Revenue, Total - - - -"
Revenue,40048,34216,26323.01,23376.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",32443,28107,21532.54,19883.82
Gross Profit,7605,6109,4790.47,3492.82
Total Operating Expenses,35436,30779,23493.8,21621.1
"Selling/General/Admin. Expenses, Total 2677 2230 1961.26 1737.29  Research & Development - - - -  Depreciation / Amortization 101 137 - -  Interest Expense (Income) - Net Operating -141 -182 - -  Unusual Expense (Income) - 182.15 - -  Other Operating Expenses, Total 356 487 - -","Selling/General/Admin. Expenses, Total 2677 2230 1961.26 1737.29  Research & Development - - - -  Depreciation / Amortization 101 137 - -  Interest Expense (Income) - Net Operating -141 -182 - -  Unusual Expense (Income) - 182.15 - -  Other Operating Expenses, Total 356 487 - -","Selling/General/Admin. Expenses, Total 2677 2230 1961.26 1737.29  Research & Development - - - -  Depreciation / Amortization 101 137 - -  Interest Expense (Income) - Net Operating -141 -182 - -  Unusual Expense (Income) - 182.15 - -  Other Operating Expenses, Total 356 487 - -","Selling/General/Admin. Expenses, Total 2677 2230 1961.26 1737.29  Research & Development - - - -  Depreciation / Amortization 101 137 - -  Interest Expense (Income) - Net Operating -141 -182 - -  Unusual Expense (Income) - 182.15 - -  Other Operating Expenses, Total 356 487 - -","Selling/General/Admin. Expenses, Total 2677 2230 1961.26 1737.29  Research & Development - - - -  Depreciation / Amortization 101 137 - -  Interest Expense (Income) - Net Operating -141 -182 - -  Unusual Expense (Income) - 182.15 - -  Other Operating Expenses, Total 356 487 - -"
"Selling/General/Admin. Expenses, Total",2677,2230,1961.26,1737.29
Research & Development,-,-,-,-
Depreciation / Amortization,101,137,-,-
Interest Expense (Income) - Net Operating,-141,-182,-,-
Unusual Expense (Income),-,182.15,-,-
"Other Operating Expenses, Total",356,487,-,-
Operating Income,4612,3437,2829.21,1755.53
"Interest Income (Expense), Net Non-Operating",-,-181.9,-158.12,-106.87
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",365,455,-26.82,1.7
Net Income Before Taxes,4247,2982,2644.26,1650.36
Provision for Income Taxes,1389,1020,817.86,523.12
Net Income After Taxes,2858,1962,1826.41,1127.24
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2858,1962,1826.41,1127.24
Total Extraordinary Items,-,-,-,-
Net Income,2858,1962,1826.41,1127.24
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,2858,1962,1826.41,1127.24
Dilution Adjustment,-0.283,-0.107,-,-
Diluted Net Income,2858.28,1962.11,1826.41,1127.24
Diluted Weighted Average Shares,28.77,29.18,29.84,29.99
Diluted EPS Excluding Extraordinary Items,99.34,67.24,61.2,37.58
DPS - Common Stock Primary Issue,28.5,21.5,17,11.75
Diluted Normalized EPS,94.3,67.77,55.35,34.38
