Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,55922,52758,52874,59886
"Revenue 55922 52758 52874 59886  Other Revenue, Total - - - -","Revenue 55922 52758 52874 59886  Other Revenue, Total - - - -","Revenue 55922 52758 52874 59886  Other Revenue, Total - - - -","Revenue 55922 52758 52874 59886  Other Revenue, Total - - - -","Revenue 55922 52758 52874 59886  Other Revenue, Total - - - -"
Revenue,55922,52758,52874,59886
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",40159,38429,39949,45598
Gross Profit,15763,14329,12925,14288
Total Operating Expenses,51720,48623,51374,56913
"Selling/General/Admin. Expenses, Total 11561 9657 10039 10905  Research & Development - - - -  Depreciation / Amortization 1306 1114 486 405  Interest Expense (Income) - Net Operating -15 -10 - -  Unusual Expense (Income) - 554 899 5  Other Operating Expenses, Total -1291 -567 1 -","Selling/General/Admin. Expenses, Total 11561 9657 10039 10905  Research & Development - - - -  Depreciation / Amortization 1306 1114 486 405  Interest Expense (Income) - Net Operating -15 -10 - -  Unusual Expense (Income) - 554 899 5  Other Operating Expenses, Total -1291 -567 1 -","Selling/General/Admin. Expenses, Total 11561 9657 10039 10905  Research & Development - - - -  Depreciation / Amortization 1306 1114 486 405  Interest Expense (Income) - Net Operating -15 -10 - -  Unusual Expense (Income) - 554 899 5  Other Operating Expenses, Total -1291 -567 1 -","Selling/General/Admin. Expenses, Total 11561 9657 10039 10905  Research & Development - - - -  Depreciation / Amortization 1306 1114 486 405  Interest Expense (Income) - Net Operating -15 -10 - -  Unusual Expense (Income) - 554 899 5  Other Operating Expenses, Total -1291 -567 1 -","Selling/General/Admin. Expenses, Total 11561 9657 10039 10905  Research & Development - - - -  Depreciation / Amortization 1306 1114 486 405  Interest Expense (Income) - Net Operating -15 -10 - -  Unusual Expense (Income) - 554 899 5  Other Operating Expenses, Total -1291 -567 1 -"
"Selling/General/Admin. Expenses, Total",11561,9657,10039,10905
Research & Development,-,-,-,-
Depreciation / Amortization,1306,1114,486,405
Interest Expense (Income) - Net Operating,-15,-10,-,-
Unusual Expense (Income),-,554,899,5
"Other Operating Expenses, Total",-1291,-567,1,-
Operating Income,4202,4135,1500,2973
"Interest Income (Expense), Net Non-Operating",-,1192,367,32
Gain (Loss) on Sale of Assets,232,920,-,51
"Other, Net",-1115,-1796,192,164
Net Income Before Taxes,5085,5011,2059,3220
Provision for Income Taxes,1845,1861,1136,1394
Net Income After Taxes,3240,3150,923,1826
Minority Interest,709,652,-104,-57
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3133,3068,819,1769
Total Extraordinary Items,-,-,-,-
Net Income,3133,3068,819,1769
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,3133,3068,818,1767
Dilution Adjustment,-,-,-,-
Diluted Net Income,3133,3068,818,1767
Diluted Weighted Average Shares,44.95,44.95,44.95,44.95
Diluted EPS Excluding Extraordinary Items,69.7,68.26,18.2,39.31
DPS - Common Stock Primary Issue,19,19,8,16
Diluted Normalized EPS,65.1,61.85,27.16,41.2
