Period Ending:,202231/12,202131/12,202131/03,202031/03
Total Revenue,1635,501,620.71,1278.72
"Revenue 1635 501 620.71 1278.72  Other Revenue, Total - - - -","Revenue 1635 501 620.71 1278.72  Other Revenue, Total - - - -","Revenue 1635 501 620.71 1278.72  Other Revenue, Total - - - -","Revenue 1635 501 620.71 1278.72  Other Revenue, Total - - - -","Revenue 1635 501 620.71 1278.72  Other Revenue, Total - - - -"
Revenue,1635,501,620.71,1278.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1759,501,552.33,469.95
Gross Profit,-124,-,68.38,808.78
Total Operating Expenses,3838,1690,2157.42,1262.78
"Selling/General/Admin. Expenses, Total 902 585 612.19 500.52  Research & Development 1168 805.33 583.57 275.36  Depreciation / Amortization 73 0.66 11.89 16.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 8.51 397.44 -  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 902 585 612.19 500.52  Research & Development 1168 805.33 583.57 275.36  Depreciation / Amortization 73 0.66 11.89 16.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 8.51 397.44 -  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 902 585 612.19 500.52  Research & Development 1168 805.33 583.57 275.36  Depreciation / Amortization 73 0.66 11.89 16.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 8.51 397.44 -  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 902 585 612.19 500.52  Research & Development 1168 805.33 583.57 275.36  Depreciation / Amortization 73 0.66 11.89 16.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 8.51 397.44 -  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 902 585 612.19 500.52  Research & Development 1168 805.33 583.57 275.36  Depreciation / Amortization 73 0.66 11.89 16.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 8.51 397.44 -  Other Operating Expenses, Total -62 - - -"
"Selling/General/Admin. Expenses, Total",902,585,612.19,500.52
Research & Development,1168,805.33,583.57,275.36
Depreciation / Amortization,73,0.66,11.89,16.94
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,8.51,397.44,-
"Other Operating Expenses, Total",-62,-,-,-
Operating Income,-2203,-1189,-1536.72,15.95
"Interest Income (Expense), Net Non-Operating",-,3.61,0.01,0.32
Gain (Loss) on Sale of Assets,-408,-,-,-
"Other, Net",787,77,63.32,215.16
Net Income Before Taxes,-2582,-1222,-1473.38,231.43
Provision for Income Taxes,10,3,38.41,-8.37
Net Income After Taxes,-2592,-1225,-1511.8,239.8
Minority Interest,3,0.2,0.09,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2591,-1225,-1511.71,239.8
Total Extraordinary Items,-,-,-,-
Net Income,-2591,-1225,-1511.71,239.8
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-2591,-1225,-1511.71,239.8
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2591,-1225,-1511.71,239.8
Diluted Weighted Average Shares,12.36,11.79,10.83,11.39
Diluted EPS Excluding Extraordinary Items,-209.71,-138.49,-139.54,21.06
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-109.89,-85.78,-115.69,21.06
