Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,39892,37686,37265,41164
"Revenue - 37686 37265 41164  Other Revenue, Total - - - -","Revenue - 37686 37265 41164  Other Revenue, Total - - - -","Revenue - 37686 37265 41164  Other Revenue, Total - - - -","Revenue - 37686 37265 41164  Other Revenue, Total - - - -","Revenue - 37686 37265 41164  Other Revenue, Total - - - -"
Revenue,-,37686,37265,41164
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31888,30472,29923,32946
Gross Profit,8004,7214,7342,8218
Total Operating Expenses,38515,36964,36486,41982
"Selling/General/Admin. Expenses, Total 6627 6492 6349 7387  Research & Development - 213 238 235  Depreciation / Amortization 358 366 354 236  Interest Expense (Income) - Net Operating -236 -235 -233 -  Unusual Expense (Income) - 16 96 1177  Other Operating Expenses, Total -122 -344 -145 1","Selling/General/Admin. Expenses, Total 6627 6492 6349 7387  Research & Development - 213 238 235  Depreciation / Amortization 358 366 354 236  Interest Expense (Income) - Net Operating -236 -235 -233 -  Unusual Expense (Income) - 16 96 1177  Other Operating Expenses, Total -122 -344 -145 1","Selling/General/Admin. Expenses, Total 6627 6492 6349 7387  Research & Development - 213 238 235  Depreciation / Amortization 358 366 354 236  Interest Expense (Income) - Net Operating -236 -235 -233 -  Unusual Expense (Income) - 16 96 1177  Other Operating Expenses, Total -122 -344 -145 1","Selling/General/Admin. Expenses, Total 6627 6492 6349 7387  Research & Development - 213 238 235  Depreciation / Amortization 358 366 354 236  Interest Expense (Income) - Net Operating -236 -235 -233 -  Unusual Expense (Income) - 16 96 1177  Other Operating Expenses, Total -122 -344 -145 1","Selling/General/Admin. Expenses, Total 6627 6492 6349 7387  Research & Development - 213 238 235  Depreciation / Amortization 358 366 354 236  Interest Expense (Income) - Net Operating -236 -235 -233 -  Unusual Expense (Income) - 16 96 1177  Other Operating Expenses, Total -122 -344 -145 1"
"Selling/General/Admin. Expenses, Total",6627,6492,6349,7387
Research & Development,-,213,238,235
Depreciation / Amortization,358,366,354,236
Interest Expense (Income) - Net Operating,-236,-235,-233,-
Unusual Expense (Income),-,16,96,1177
"Other Operating Expenses, Total",-122,-344,-145,1
Operating Income,1377,722,779,-818
"Interest Income (Expense), Net Non-Operating",-,-98,-124,98
Gain (Loss) on Sale of Assets,-,-,9,119
"Other, Net",225,104,173,10
Net Income Before Taxes,1140,618,597,-591
Provision for Income Taxes,-,144,97,86
Net Income After Taxes,949,474,500,-677
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,949,474,500,-677
Total Extraordinary Items,-,-,-,-
Net Income,949,474,500,-677
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,949,474,500,-677
Dilution Adjustment,-,-,-,-
Diluted Net Income,949,474,500,-677
Diluted Weighted Average Shares,-,3.89,3.82,3.79
Diluted EPS Excluding Extraordinary Items,233.33,121.92,130.91,-178.8
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,205.92,101.92,110.62,2.83
