Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,58804,54344,41438,41231.43
"Revenue 58804 54344 41438 41231.43  Other Revenue, Total - - - -","Revenue 58804 54344 41438 41231.43  Other Revenue, Total - - - -","Revenue 58804 54344 41438 41231.43  Other Revenue, Total - - - -","Revenue 58804 54344 41438 41231.43  Other Revenue, Total - - - -","Revenue 58804 54344 41438 41231.43  Other Revenue, Total - - - -"
Revenue,58804,54344,41438,41231.43
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28396,27018,23075,23685.41
Gross Profit,30408,27326,18363,17546.02
Total Operating Expenses,38662,36128,31189,32673.24
"Selling/General/Admin. Expenses, Total 10266 7099 6326 6705.46  Research & Development - 1447 1305 1105.73  Depreciation / Amortization 3087 2570 2169 389.02  Interest Expense (Income) - Net Operating -5 -7 -6 -  Unusual Expense (Income) - -153 254.91 787.62  Other Operating Expenses, Total -2502 -1999 -1680 -","Selling/General/Admin. Expenses, Total 10266 7099 6326 6705.46  Research & Development - 1447 1305 1105.73  Depreciation / Amortization 3087 2570 2169 389.02  Interest Expense (Income) - Net Operating -5 -7 -6 -  Unusual Expense (Income) - -153 254.91 787.62  Other Operating Expenses, Total -2502 -1999 -1680 -","Selling/General/Admin. Expenses, Total 10266 7099 6326 6705.46  Research & Development - 1447 1305 1105.73  Depreciation / Amortization 3087 2570 2169 389.02  Interest Expense (Income) - Net Operating -5 -7 -6 -  Unusual Expense (Income) - -153 254.91 787.62  Other Operating Expenses, Total -2502 -1999 -1680 -","Selling/General/Admin. Expenses, Total 10266 7099 6326 6705.46  Research & Development - 1447 1305 1105.73  Depreciation / Amortization 3087 2570 2169 389.02  Interest Expense (Income) - Net Operating -5 -7 -6 -  Unusual Expense (Income) - -153 254.91 787.62  Other Operating Expenses, Total -2502 -1999 -1680 -","Selling/General/Admin. Expenses, Total 10266 7099 6326 6705.46  Research & Development - 1447 1305 1105.73  Depreciation / Amortization 3087 2570 2169 389.02  Interest Expense (Income) - Net Operating -5 -7 -6 -  Unusual Expense (Income) - -153 254.91 787.62  Other Operating Expenses, Total -2502 -1999 -1680 -"
"Selling/General/Admin. Expenses, Total",10266,7099,6326,6705.46
Research & Development,-,1447,1305,1105.73
Depreciation / Amortization,3087,2570,2169,389.02
Interest Expense (Income) - Net Operating,-5,-7,-6,-
Unusual Expense (Income),-,-153,254.91,787.62
"Other Operating Expenses, Total",-2502,-1999,-1680,-
Operating Income,20142,18216,10249,8558.19
"Interest Income (Expense), Net Non-Operating",-,870,59.64,122.81
Gain (Loss) on Sale of Assets,-58,-4,-180,-48.27
"Other, Net",-963,-1110,546,63.63
Net Income Before Taxes,21163,19330,9883,8696.36
Provision for Income Taxes,6143,5980,2948,2802.43
Net Income After Taxes,15020,13350,6935,5893.93
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,15020,13350,6935,5893.93
Total Extraordinary Items,-,-,-,-
Net Income,15020,13350,6935,5893.93
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,15020,13350,6935,5893.93
Dilution Adjustment,-,-,-,-
Diluted Net Income,15020,13350,6935,5893.93
Diluted Weighted Average Shares,12.34,12.34,12.33,12.33
Diluted EPS Excluding Extraordinary Items,1217.44,1082.11,562.31,477.9
DPS - Common Stock Primary Issue,-,70,64,52
Diluted Normalized EPS,1073.26,971.72,523.44,528.17
