Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,3420,2992,2723.2,2501.93
"Revenue 3420 2992.67 2723.2 2501.93  Other Revenue, Total - - - -","Revenue 3420 2992.67 2723.2 2501.93  Other Revenue, Total - - - -","Revenue 3420 2992.67 2723.2 2501.93  Other Revenue, Total - - - -","Revenue 3420 2992.67 2723.2 2501.93  Other Revenue, Total - - - -","Revenue 3420 2992.67 2723.2 2501.93  Other Revenue, Total - - - -"
Revenue,3420,2992.67,2723.2,2501.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2169,1897.06,1815.95,1575.49
Gross Profit,1251,1095.61,907.26,926.43
Total Operating Expenses,3322,2941.34,2715.72,2374.08
"Selling/General/Admin. Expenses, Total 1153 995.1 851.38 746.83  Research & Development 44 48.67 48.39 48.86  Depreciation / Amortization 19 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.51 - 2.9  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 1153 995.1 851.38 746.83  Research & Development 44 48.67 48.39 48.86  Depreciation / Amortization 19 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.51 - 2.9  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 1153 995.1 851.38 746.83  Research & Development 44 48.67 48.39 48.86  Depreciation / Amortization 19 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.51 - 2.9  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 1153 995.1 851.38 746.83  Research & Development 44 48.67 48.39 48.86  Depreciation / Amortization 19 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.51 - 2.9  Other Operating Expenses, Total -62 - - -","Selling/General/Admin. Expenses, Total 1153 995.1 851.38 746.83  Research & Development 44 48.67 48.39 48.86  Depreciation / Amortization 19 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 0.51 - 2.9  Other Operating Expenses, Total -62 - - -"
"Selling/General/Admin. Expenses, Total",1153,995.1,851.38,746.83
Research & Development,44,48.67,48.39,48.86
Depreciation / Amortization,19,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,0.51,-,2.9
"Other Operating Expenses, Total",-62,-,-,-
Operating Income,98,51.33,7.48,127.85
"Interest Income (Expense), Net Non-Operating",-,-2.01,-3.1,-3.87
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-10,20.77,0.61,8.55
Net Income Before Taxes,108,70.1,5,132.53
Provision for Income Taxes,31,21.3,9.11,40.24
Net Income After Taxes,77,48.8,-4.12,92.29
Minority Interest,1,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,77,48.8,-4.12,92.29
Total Extraordinary Items,-,-,-,-
Net Income,77,48.8,-4.12,92.29
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,77,48.8,-4.12,92.29
Dilution Adjustment,-0.028,-,-,-
Diluted Net Income,77.03,48.8,-4.12,92.29
Diluted Weighted Average Shares,1.84,1.86,1.68,1.44
Diluted EPS Excluding Extraordinary Items,-,26.24,-2.45,64.27
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,36.69,26.43,-2.45,66.2
